N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.009285670E-01 -9.094337900E-02 -8.254445800E-02 -7.579611800E-02
1.600000000E+01 2.687676100E-02 2.686563500E-02 2.651852100E-02 2.628919300E-02
1.700000000E+01 6.366380300E-02 6.237884700E-02 6.012622000E-02 5.984638500E-02
1.549996187E+01 -3.920852500E-02 -4.297701300E-02 -4.332731300E-02 -4.258296700E-02
1.649996187E+01 5.222284100E-02 5.271369600E-02 5.230613100E-02 5.188105900E-02
1.674996808E+01 6.184874300E-02 5.976697200E-02 5.947671900E-02 5.869949800E-02
1.624993176E+01 4.021200300E-02 4.051652400E-02 4.034677100E-02 3.982205500E-02
1.574996808E+01 8.322990000E-03 7.431450000E-03 6.543667000E-03 7.286787000E-03
1.524993176E+01 -1.678135270E-01 -1.736953460E-01 -1.746867840E-01 -1.720310950E-01
