N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.803539000E-02 -8.652613800E-02 -7.638925200E-02 -6.777897100E-02
1.600000000E+01 2.652443600E-02 2.640244900E-02 2.594895900E-02 2.560957100E-02
1.700000000E+01 6.542296800E-02 6.432624600E-02 6.215073100E-02 6.179874100E-02
1.549996187E+01 -4.424184000E-02 -5.014459300E-02 -5.255633300E-02 -5.360530600E-02
1.649996187E+01 5.313310100E-02 5.399586200E-02 5.385444800E-02 5.360035700E-02
1.674996808E+01 6.334360100E-02 6.166230200E-02 6.156945000E-02 6.085633900E-02
1.624993176E+01 4.053290400E-02 4.102533000E-02 4.101143500E-02 4.061758100E-02
1.574996808E+01 6.714309000E-03 5.119381000E-03 3.582073000E-03 3.746802000E-03
1.524993176E+01 -1.798745630E-01 -1.765279750E-01 -1.731128970E-01 -1.699157200E-01
