N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.353414400E-02 -7.938122900E-02 -6.605242700E-02 -5.378569800E-02
1.600000000E+01 2.590149300E-02 2.544239100E-02 2.467078800E-02 2.400404300E-02
1.700000000E+01 6.872999400E-02 6.933057400E-02 6.803158900E-02 6.827804000E-02
1.549996187E+01 -5.259938800E-02 -6.306146200E-02 -7.056767100E-02 -7.692392400E-02
1.649996187E+01 5.386156600E-02 5.590883000E-02 5.684719100E-02 5.754790200E-02
1.674996808E+01 6.512242800E-02 6.510769100E-02 6.640470700E-02 6.673863400E-02
1.624993176E+01 4.065445300E-02 4.160098900E-02 4.208469500E-02 4.214982700E-02
1.574996808E+01 4.063904000E-03 9.066100000E-04 -2.335506000E-03 -3.912300000E-03
1.524993176E+01 -1.785192340E-01 -1.744220050E-01 -1.700714460E-01 -1.657753750E-01
