N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.354936860E-01 -1.303079730E-01 -1.294398120E-01 -1.302446850E-01
1.600000000E+01 2.924042500E-02 2.934606100E-02 2.900867600E-02 2.872391900E-02
1.700000000E+01 6.057621800E-02 6.053336100E-02 5.932021000E-02 5.977973400E-02
1.549996187E+01 6.927995000E-03 6.698680000E-03 7.532706000E-03 7.810771000E-03
1.649996187E+01 4.714177600E-02 4.797787700E-02 4.808439000E-02 4.818611100E-02
1.674996808E+01 5.646641100E-02 5.531674900E-02 5.595670300E-02 5.594673300E-02
1.624993176E+01 3.751640600E-02 3.781405600E-02 3.775962700E-02 3.740317200E-02
1.574996808E+01 2.220149200E-02 2.242611900E-02 2.178213500E-02 2.238703700E-02
1.524993176E+01 -3.766656100E-02 -3.494993400E-02 -3.414778900E-02 -3.457619800E-02
