N x
1.5328496E+0 1.1549067E+21
1.5218431E+0 1.1835392E+21
1.5112948E+0 1.1895246E+21
1.5002403E+0 1.1918784E+21
1.4895823E+0 1.1894878E+21
1.4783212E+0 1.1875231E+21
1.4674672E+0 1.2008402E+21
1.4562840E+0 1.2093035E+21
1.4454211E+0 1.2058173E+21
1.4340013E+0 1.1939480E+21
1.4227433E+0 1.2110672E+21
1.4114657E+0 1.2184522E+21
1.4001653E+0 1.1934736E+21
1.3882240E+0 1.1919361E+21
1.3767024E+0 1.2107342E+21
1.3649264E+0 1.1901846E+21
1.3527971E+0 1.1955196E+21
1.3409198E+0 1.1996527E+21
1.3286556E+0 1.2084331E+21
1.3167391E+0 1.1898007E+21
1.3038617E+0 1.1808335E+21
1.2915246E+0 1.2080812E+21
1.2789733E+0 1.2024344E+21
1.2662746E+0 1.1789295E+21
1.2529567E+0 1.1863662E+21
1.2401580E+0 1.2042033E+21
1.2269518E+0 1.1974503E+21
1.2137292E+0 1.1823665E+21
1.1998874E+0 1.1800951E+21
1.1863100E+0 1.1863852E+21
1.1722933E+0 1.2012100E+21
1.1587411E+0 1.1897967E+21
1.1441158E+0 1.1773436E+21
1.1299203E+0 1.1771978E+21
1.1149134E+0 1.1709559E+21
1.1001814E+0 1.1827037E+21
1.0850667E+0 1.1811799E+21
1.0698842E+0 1.1680681E+21
1.0539853E+0 1.1718210E+21
1.0384510E+0 1.1843630E+21
1.0224064E+0 1.1566936E+21
1.0056052E+0 1.1620666E+21
9.8918491E-1 1.1760179E+21
9.7221733E-1 1.1671280E+21
9.5495992E-1 1.1673641E+21
9.3738021E-1 1.1568484E+21
9.1914029E-1 1.1519016E+21
9.0070183E-1 1.1518014E+21
8.8170014E-1 1.1488775E+21
8.6236214E-1 1.1551390E+21
8.4271360E-1 1.1590081E+21
