N x
1.5332995E+0 1.1131977E+21
1.5218825E+0 1.1546105E+21
1.5112074E+0 1.2145665E+21
1.5007288E+0 1.2087848E+21
1.4897995E+0 1.1725409E+21
1.4784978E+0 1.1958600E+21
1.4678429E+0 1.2112435E+21
1.4566540E+0 1.1949972E+21
1.4455366E+0 1.1720504E+21
1.4337301E+0 1.1720371E+21
1.4224333E+0 1.2117491E+21
1.4112030E+0 1.2038070E+21
1.3995734E+0 1.1983275E+21
1.3880519E+0 1.2070138E+21
1.3763960E+0 1.2107726E+21
1.3647520E+0 1.2173195E+21
1.3530230E+0 1.1929599E+21
1.3406903E+0 1.1815791E+21
1.3285129E+0 1.1996220E+21
1.3163262E+0 1.1901805E+21
1.3037243E+0 1.1908990E+21
1.2913189E+0 1.2021354E+21
1.2787089E+0 1.1972397E+21
1.2659540E+0 1.1988538E+21
1.2531237E+0 1.2000568E+21
1.2401318E+0 1.1824154E+21
1.2266380E+0 1.1927692E+21
1.2135976E+0 1.2023801E+21
1.2000222E+0 1.1840536E+21
1.1862680E+0 1.1773626E+21
1.1722173E+0 1.1834135E+21
1.1582786E+0 1.1771603E+21
1.1437317E+0 1.1886948E+21
1.1297248E+0 1.1939576E+21
1.1149345E+0 1.1632115E+21
1.0997799E+0 1.1773756E+21
1.0849515E+0 1.1850863E+21
1.0695727E+0 1.1786832E+21
1.0541507E+0 1.1736742E+21
1.0381804E+0 1.1698684E+21
1.0221797E+0 1.1611763E+21
1.0054547E+0 1.1611106E+21
9.8892271E-1 1.1686526E+21
9.7184750E-1 1.1610604E+21
9.5450619E-1 1.1602428E+21
9.3677873E-1 1.1613263E+21
9.1880974E-1 1.1495211E+21
8.9999828E-1 1.1383597E+21
8.8090378E-1 1.1461518E+21
8.6153399E-1 1.1507130E+21
8.4172677E-1 1.1509479E+21
