N x
1.5333295E+0 1.1426161E+21
1.5222078E+0 1.1657430E+21
1.5114503E+0 1.1845060E+21
1.5005181E+0 1.1848656E+21
1.4896106E+0 1.1873324E+21
1.4785629E+0 1.1879443E+21
1.4675038E+0 1.2135738E+21
1.4567624E+0 1.2268925E+21
1.4457767E+0 1.1780337E+21
1.4339575E+0 1.1810631E+21
1.4228552E+0 1.2221239E+21
1.4116268E+0 1.2005745E+21
1.3999401E+0 1.2019002E+21
1.3885521E+0 1.1957666E+21
1.3765492E+0 1.1878554E+21
1.3648075E+0 1.2113148E+21
1.3530619E+0 1.2038149E+21
1.3409657E+0 1.1894228E+21
1.3287157E+0 1.2079450E+21
1.3167760E+0 1.1958619E+21
1.3040498E+0 1.1787640E+21
1.2915175E+0 1.1839707E+21
1.2786532E+0 1.2079480E+21
1.2663837E+0 1.1931499E+21
1.2529433E+0 1.1872401E+21
1.2402889E+0 1.1934828E+21
1.2267020E+0 1.1948331E+21
1.2138044E+0 1.1929621E+21
1.1998752E+0 1.1896398E+21
1.1866094E+0 1.1959411E+21
1.1725038E+0 1.1793157E+21
1.1585298E+0 1.1763079E+21
1.1440044E+0 1.1910629E+21
1.1300398E+0 1.1948477E+21
1.1152361E+0 1.1628432E+21
1.1000938E+0 1.1677787E+21
1.0850116E+0 1.1749419E+21
1.0696311E+0 1.1738737E+21
1.0540845E+0 1.1816491E+21
1.0384556E+0 1.1856779E+21
1.0225443E+0 1.1659992E+21
1.0058763E+0 1.1620338E+21
9.8932647E-1 1.1692694E+21
9.7230178E-1 1.1591511E+21
9.5486681E-1 1.1568331E+21
9.3714475E-1 1.1592345E+21
9.1911872E-1 1.1539239E+21
9.0052239E-1 1.1510843E+21
8.8165384E-1 1.1460349E+21
8.6207748E-1 1.1528723E+21
8.4258672E-1 1.1686724E+21
