d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.201773030E+00 1.201224480E+00 5.485500000E-04 1.201761372E+00 1.201191485E+00 5.698870000E-04 1.165800000E-05 3.299500000E-05
150 1.524993176E+01 1.221074797E+00 1.206714169E+00 1.436062800E-02 1.221049376E+00 1.206665860E+00 1.438351600E-02 2.542100000E-05 4.830900000E-05
150 1.549996187E+01 1.234771521E+00 1.212208707E+00 2.256281400E-02 1.234720586E+00 1.212136915E+00 2.258367100E-02 5.093500000E-05 7.179200000E-05
150 1.574996808E+01 1.247344237E+00 1.220686637E+00 2.665760000E-02 1.247243258E+00 1.220586845E+00 2.665641300E-02 1.009790000E-04 9.979200000E-05
150 1.600000000E+01 1.260793755E+00 1.229233662E+00 3.156009300E-02 1.260592557E+00 1.229097712E+00 3.149484500E-02 2.011980000E-04 1.359500000E-04
150 1.624993176E+01 1.275543699E+00 1.233974912E+00 4.156878700E-02 1.275141572E+00 1.233791609E+00 4.134996300E-02 4.021270000E-04 1.833030000E-04
150 1.649996187E+01 1.293252186E+00 1.239361978E+00 5.389020800E-02 1.292447931E+00 1.239104085E+00 5.334384600E-02 8.042550000E-04 2.578930000E-04
150 1.674996808E+01 1.313858480E+00 1.250982833E+00 6.287564700E-02 1.312257725E+00 1.250616018E+00 6.164170700E-02 1.600755000E-03 3.668150000E-04
150 1.700000000E+01 1.337232995E+00 1.269763895E+00 6.746910000E-02 1.334103889E+00 1.269248076E+00 6.485581300E-02 3.129106000E-03 5.158190000E-04
180 1.500000000E+01 1.202011861E+00 1.199190141E+00 2.821720000E-03 1.202001174E+00 1.199162044E+00 2.839130000E-03 1.068700000E-05 2.809700000E-05
180 1.524993176E+01 1.220067987E+00 1.204853847E+00 1.521414000E-02 1.220045061E+00 1.204812269E+00 1.523279200E-02 2.292600000E-05 4.157800000E-05
180 1.549996187E+01 1.232758598E+00 1.210630127E+00 2.212847100E-02 1.232712776E+00 1.210566606E+00 2.214617000E-02 4.582200000E-05 6.352100000E-05
180 1.574996808E+01 1.246392065E+00 1.219715728E+00 2.667633700E-02 1.246300839E+00 1.219625473E+00 2.667536600E-02 9.122600000E-05 9.025500000E-05
180 1.600000000E+01 1.259801981E+00 1.228635439E+00 3.116654200E-02 1.259618692E+00 1.228507685E+00 3.111100700E-02 1.832890000E-04 1.277540000E-04
180 1.624993176E+01 1.274978203E+00 1.233911904E+00 4.106629900E-02 1.274606778E+00 1.233735372E+00 4.087140600E-02 3.714250000E-04 1.765320000E-04
180 1.649996187E+01 1.292054176E+00 1.239362332E+00 5.269184400E-02 1.291298717E+00 1.239108499E+00 5.219021800E-02 7.554590000E-04 2.538330000E-04
180 1.674996808E+01 1.311560228E+00 1.250989440E+00 6.057078800E-02 1.310031784E+00 1.250624213E+00 5.940757100E-02 1.528444000E-03 3.652270000E-04
180 1.700000000E+01 1.335828453E+00 1.269321314E+00 6.650713900E-02 1.332804805E+00 1.268806124E+00 6.399868100E-02 3.023648000E-03 5.151900000E-04
210 1.500000000E+01 1.201808829E+00 1.197511136E+00 4.297693000E-03 1.201798662E+00 1.197486468E+00 4.312194000E-03 1.016700000E-05 2.466800000E-05
210 1.524993176E+01 1.219612456E+00 1.203351797E+00 1.626065900E-02 1.219591017E+00 1.203313878E+00 1.627713900E-02 2.143900000E-05 3.791900000E-05
210 1.549996187E+01 1.232665849E+00 1.209350732E+00 2.331511700E-02 1.232623127E+00 1.209293080E+00 2.333004700E-02 4.272200000E-05 5.765200000E-05
210 1.574996808E+01 1.244863553E+00 1.218875640E+00 2.598791300E-02 1.244778206E+00 1.218791079E+00 2.598712700E-02 8.534700000E-05 8.456100000E-05
210 1.600000000E+01 1.259275264E+00 1.228410180E+00 3.086508400E-02 1.259102768E+00 1.228288016E+00 3.081475200E-02 1.724960000E-04 1.221640000E-04
210 1.624993176E+01 1.274408934E+00 1.233834749E+00 4.057418500E-02 1.274056379E+00 1.233661526E+00 4.039485300E-02 3.525550000E-04 1.732230000E-04
210 1.649996187E+01 1.291825851E+00 1.239434719E+00 5.239113200E-02 1.291100641E+00 1.239182454E+00 5.191818700E-02 7.252100000E-04 2.522650000E-04
210 1.674996808E+01 1.311828092E+00 1.251139600E+00 6.068849200E-02 1.310345517E+00 1.250774438E+00 5.957107900E-02 1.482575000E-03 3.651620000E-04
210 1.700000000E+01 1.334655914E+00 1.269638991E+00 6.501692300E-02 1.331688358E+00 1.269123063E+00 6.256529500E-02 2.967556000E-03 5.159280000E-04
240 1.500000000E+01 1.200300993E+00 1.196160792E+00 4.140201000E-03 1.200291118E+00 1.196138251E+00 4.152867000E-03 9.875000000E-06 2.254100000E-05
240 1.524993176E+01 1.219294134E+00 1.202489971E+00 1.680416300E-02 1.219273608E+00 1.202454939E+00 1.681866900E-02 2.052600000E-05 3.503200000E-05
240 1.549996187E+01 1.232281042E+00 1.208794435E+00 2.348660700E-02 1.232240237E+00 1.208740336E+00 2.349990100E-02 4.080500000E-05 5.409900000E-05
240 1.574996808E+01 1.244685082E+00 1.218236846E+00 2.644823600E-02 1.244603394E+00 1.218156301E+00 2.644709300E-02 8.168800000E-05 8.054500000E-05
240 1.600000000E+01 1.257746717E+00 1.227799786E+00 2.994693100E-02 1.257580885E+00 1.227680447E+00 2.990043800E-02 1.658320000E-04 1.193390000E-04
240 1.624993176E+01 1.274012128E+00 1.233785278E+00 4.022685000E-02 1.273670989E+00 1.233614201E+00 4.005678800E-02 3.411390000E-04 1.710770000E-04
240 1.649996187E+01 1.291570323E+00 1.239476587E+00 5.209373600E-02 1.290864322E+00 1.239226353E+00 5.163796900E-02 7.060010000E-04 2.502340000E-04
240 1.674996808E+01 1.311788809E+00 1.250996052E+00 6.079275700E-02 1.310334189E+00 1.250630871E+00 5.970331800E-02 1.454620000E-03 3.651810000E-04
240 1.700000000E+01 1.335045104E+00 1.270197189E+00 6.484791500E-02 1.332090925E+00 1.269678865E+00 6.241206000E-02 2.954179000E-03 5.183240000E-04
