d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.025179590E+00 1.016959918E+00 8.219672000E-03 1.025156182E+00 1.016937178E+00 8.219004000E-03 2.340800000E-05 2.274000000E-05
150 1.524993176E+01 1.015214310E+00 1.002947830E+00 1.226648000E-02 1.015194863E+00 1.002943197E+00 1.225166600E-02 1.944700000E-05 4.633000000E-06
150 1.549996187E+01 1.123739439E+00 1.211590016E+00 -8.785057700E-02 1.123750558E+00 1.211523276E+00 -8.777271800E-02 -1.111900000E-05 6.674000000E-05
150 1.574996808E+01 1.223175559E+00 1.231531777E+00 -8.356218000E-03 1.223119178E+00 1.231428094E+00 -8.308916000E-03 5.638100000E-05 1.036830000E-04
150 1.600000000E+01 1.264785255E+00 1.243636026E+00 2.114922900E-02 1.264652923E+00 1.243489136E+00 2.116378700E-02 1.323320000E-04 1.468900000E-04
150 1.624993176E+01 1.288329584E+00 1.251778598E+00 3.655098600E-02 1.288084025E+00 1.251579693E+00 3.650433200E-02 2.455590000E-04 1.989050000E-04
150 1.649996187E+01 1.307092928E+00 1.258707200E+00 4.838572800E-02 1.306646230E+00 1.258446544E+00 4.819968600E-02 4.466980000E-04 2.606560000E-04
150 1.674996808E+01 1.327884398E+00 1.269905850E+00 5.797854800E-02 1.327044062E+00 1.269562487E+00 5.748157500E-02 8.403360000E-04 3.433630000E-04
150 1.700000000E+01 1.349045325E+00 1.287632833E+00 6.141249200E-02 1.347410817E+00 1.287174808E+00 6.023600900E-02 1.634508000E-03 4.580250000E-04
180 1.500000000E+01 1.022456599E+00 1.015473662E+00 6.982937000E-03 1.022438234E+00 1.015455439E+00 6.982795000E-03 1.836500000E-05 1.822300000E-05
180 1.524993176E+01 1.014030097E+00 1.145444645E+00 -1.314145480E-01 1.014013961E+00 1.145420699E+00 -1.314067380E-01 1.613600000E-05 2.394600000E-05
180 1.549996187E+01 1.127957204E+00 1.208816071E+00 -8.085886700E-02 1.127961423E+00 1.208751507E+00 -8.079008400E-02 -4.219000000E-06 6.456400000E-05
180 1.574996808E+01 1.223369264E+00 1.229369182E+00 -5.999918000E-03 1.223312214E+00 1.229270059E+00 -5.957845000E-03 5.705000000E-05 9.912300000E-05
180 1.600000000E+01 1.264005970E+00 1.241997024E+00 2.200894600E-02 1.263878710E+00 1.241856675E+00 2.202203500E-02 1.272600000E-04 1.403490000E-04
180 1.624993176E+01 1.287564091E+00 1.250777143E+00 3.678694800E-02 1.287330390E+00 1.250585557E+00 3.674483300E-02 2.337010000E-04 1.915860000E-04
180 1.649996187E+01 1.307095565E+00 1.258284746E+00 4.881081900E-02 1.306669503E+00 1.258029808E+00 4.863969500E-02 4.260620000E-04 2.549380000E-04
180 1.674996808E+01 1.326242906E+00 1.269904018E+00 5.633888800E-02 1.325440091E+00 1.269564516E+00 5.587557500E-02 8.028150000E-04 3.395020000E-04
180 1.700000000E+01 1.348296111E+00 1.287889088E+00 6.040702300E-02 1.346724376E+00 1.287432713E+00 5.929166300E-02 1.571735000E-03 4.563750000E-04
210 1.500000000E+01 1.020541268E+00 1.014424026E+00 6.117242000E-03 1.020526142E+00 1.014408730E+00 6.117412000E-03 1.512600000E-05 1.529600000E-05
210 1.524993176E+01 1.013272248E+00 1.143515078E+00 -1.302428300E-01 1.013258098E+00 1.143488240E+00 -1.302301420E-01 1.415000000E-05 2.683800000E-05
210 1.549996187E+01 1.132886816E+00 1.206993028E+00 -7.410621200E-02 1.132883968E+00 1.206929204E+00 -7.404523600E-02 2.848000000E-06 6.382400000E-05
210 1.574996808E+01 1.223639618E+00 1.227953515E+00 -4.313897000E-03 1.223581073E+00 1.227857228E+00 -4.276155000E-03 5.854500000E-05 9.628700000E-05
210 1.600000000E+01 1.261847197E+00 1.240872496E+00 2.097470100E-02 1.261722668E+00 1.240735894E+00 2.098677400E-02 1.245290000E-04 1.366020000E-04
210 1.624993176E+01 1.286896141E+00 1.250204452E+00 3.669168900E-02 1.286669206E+00 1.250016877E+00 3.665232900E-02 2.269350000E-04 1.875750000E-04
210 1.649996187E+01 1.306546200E+00 1.257899258E+00 4.864694200E-02 1.306133846E+00 1.257648241E+00 4.848560500E-02 4.123540000E-04 2.510170000E-04
210 1.674996808E+01 1.326297790E+00 1.269685188E+00 5.661260200E-02 1.325516862E+00 1.269347835E+00 5.616902700E-02 7.809280000E-04 3.373530000E-04
210 1.700000000E+01 1.347387978E+00 1.287856340E+00 5.953163800E-02 1.345851919E+00 1.287401241E+00 5.845067800E-02 1.536059000E-03 4.550990000E-04
240 1.500000000E+01 1.019264568E+00 1.013666215E+00 5.598353000E-03 1.019251527E+00 1.013652892E+00 5.598635000E-03 1.304100000E-05 1.332300000E-05
240 1.524993176E+01 1.012797079E+00 1.141930377E+00 -1.291332980E-01 1.012784239E+00 1.141900063E+00 -1.291158240E-01 1.284000000E-05 3.031400000E-05
240 1.549996187E+01 1.135715384E+00 1.205260575E+00 -6.954519100E-02 1.135706197E+00 1.205196598E+00 -6.949040100E-02 9.187000000E-06 6.397700000E-05
240 1.574996808E+01 1.224501779E+00 1.227012027E+00 -2.510248000E-03 1.224441526E+00 1.226917659E+00 -2.476133000E-03 6.025300000E-05 9.436800000E-05
240 1.600000000E+01 1.262725421E+00 1.240553330E+00 2.217209100E-02 1.262602186E+00 1.240419292E+00 2.218289400E-02 1.232350000E-04 1.340380000E-04
