d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.189612408E+00 1.200613700E+00 -1.100129200E-02 1.189603886E+00 1.200584332E+00 -1.098044600E-02 8.522000000E-06 2.936800000E-05
150 1.524993176E+01 1.218555251E+00 1.207488105E+00 1.106714600E-02 1.218533082E+00 1.207443889E+00 1.108919300E-02 2.216900000E-05 4.421600000E-05
150 1.549996187E+01 1.234899911E+00 1.212989504E+00 2.191040700E-02 1.234854803E+00 1.212924491E+00 2.193031200E-02 4.510800000E-05 6.501300000E-05
150 1.574996808E+01 1.248218318E+00 1.221885151E+00 2.633316700E-02 1.248129361E+00 1.221792431E+00 2.633693000E-02 8.895700000E-05 9.272000000E-05
150 1.600000000E+01 1.261599305E+00 1.230613750E+00 3.098555500E-02 1.261422713E+00 1.230486508E+00 3.093620500E-02 1.765920000E-04 1.272420000E-04
150 1.624993176E+01 1.276055782E+00 1.235769126E+00 4.028665600E-02 1.275701471E+00 1.235597901E+00 4.010357000E-02 3.543110000E-04 1.712250000E-04
150 1.649996187E+01 1.293392838E+00 1.240923382E+00 5.246945600E-02 1.292676659E+00 1.240691126E+00 5.198553300E-02 7.161790000E-04 2.322560000E-04
150 1.674996808E+01 1.313497145E+00 1.252343915E+00 6.115323000E-02 1.312048607E+00 1.252015322E+00 6.003328500E-02 1.448538000E-03 3.285930000E-04
150 1.700000000E+01 1.336218116E+00 1.270993079E+00 6.522503700E-02 1.333332546E+00 1.270518468E+00 6.281407800E-02 2.885570000E-03 4.746110000E-04
180 1.500000000E+01 1.190663477E+00 1.198681522E+00 -8.018045000E-03 1.190655305E+00 1.198655983E+00 -8.000678000E-03 8.172000000E-06 2.553900000E-05
180 1.524993176E+01 1.217781154E+00 1.205713605E+00 1.206754900E-02 1.217760860E+00 1.205675331E+00 1.208552900E-02 2.029400000E-05 3.827400000E-05
180 1.549996187E+01 1.233081586E+00 1.211598449E+00 2.148313700E-02 1.233040706E+00 1.211541004E+00 2.149970200E-02 4.088000000E-05 5.744500000E-05
180 1.574996808E+01 1.247319348E+00 1.220877686E+00 2.644166200E-02 1.247238785E+00 1.220793478E+00 2.644530700E-02 8.056300000E-05 8.420800000E-05
180 1.600000000E+01 1.260769882E+00 1.230046999E+00 3.072288300E-02 1.260608852E+00 1.229927793E+00 3.068105900E-02 1.610300000E-04 1.192060000E-04
180 1.624993176E+01 1.275435367E+00 1.235591308E+00 3.984405900E-02 1.275108462E+00 1.235427351E+00 3.968111100E-02 3.269050000E-04 1.639570000E-04
180 1.649996187E+01 1.292120917E+00 1.240783989E+00 5.133692800E-02 1.291449230E+00 1.240555530E+00 5.089370000E-02 6.716870000E-04 2.284590000E-04
180 1.674996808E+01 1.311065994E+00 1.252087535E+00 5.897845900E-02 1.309686830E+00 1.251761053E+00 5.792577700E-02 1.379164000E-03 3.264820000E-04
180 1.700000000E+01 1.334961772E+00 1.270657908E+00 6.430386400E-02 1.332172747E+00 1.270167019E+00 6.200572800E-02 2.789025000E-03 4.908890000E-04
210 1.500000000E+01 1.191098708E+00 1.197089965E+00 -5.991257000E-03 1.191090575E+00 1.197067344E+00 -5.976769000E-03 8.133000000E-06 2.262100000E-05
210 1.524993176E+01 1.217636590E+00 1.204359433E+00 1.327715700E-02 1.217617395E+00 1.204324087E+00 1.329330800E-02 1.919500000E-05 3.534600000E-05
210 1.549996187E+01 1.233242398E+00 1.210555188E+00 2.268721000E-02 1.233204092E+00 1.210502726E+00 2.270136600E-02 3.830600000E-05 5.246200000E-05
210 1.574996808E+01 1.245924040E+00 1.220098654E+00 2.582538600E-02 1.245848491E+00 1.220020172E+00 2.582831900E-02 7.554900000E-05 7.848200000E-05
210 1.600000000E+01 1.260288740E+00 1.229782734E+00 3.050600600E-02 1.260137211E+00 1.229668830E+00 3.046838100E-02 1.515290000E-04 1.139040000E-04
210 1.624993176E+01 1.274971944E+00 1.235534134E+00 3.943781000E-02 1.274661764E+00 1.235374071E+00 3.928769300E-02 3.101800000E-04 1.600630000E-04
210 1.649996187E+01 1.291997195E+00 1.240877599E+00 5.111959600E-02 1.291353358E+00 1.240650213E+00 5.070314500E-02 6.438370000E-04 2.273860000E-04
210 1.674996808E+01 1.311351553E+00 1.252153648E+00 5.919790500E-02 1.310014703E+00 1.251827517E+00 5.818718600E-02 1.336850000E-03 3.261310000E-04
210 1.700000000E+01 1.333580739E+00 1.270756878E+00 6.282386100E-02 1.330835336E+00 1.270286247E+00 6.054908900E-02 2.745403000E-03 4.706310000E-04
240 1.500000000E+01 1.190010156E+00 1.195742329E+00 -5.732173000E-03 1.190001961E+00 1.195721634E+00 -5.719673000E-03 8.195000000E-06 2.069500000E-05
240 1.524993176E+01 1.217287469E+00 1.203353921E+00 1.393354800E-02 1.217268917E+00 1.203321317E+00 1.394760000E-02 1.855200000E-05 3.260400000E-05
240 1.549996187E+01 1.232764629E+00 1.209655715E+00 2.310891400E-02 1.232727914E+00 1.209606137E+00 2.312177700E-02 3.671500000E-05 4.957800000E-05
240 1.574996808E+01 1.245904721E+00 1.219466341E+00 2.643838000E-02 1.245832356E+00 1.219391626E+00 2.644073000E-02 7.236500000E-05 7.471500000E-05
240 1.600000000E+01 1.258869114E+00 1.229258447E+00 2.961066700E-02 1.258723363E+00 1.229147563E+00 2.957580000E-02 1.457510000E-04 1.108840000E-04
240 1.624993176E+01 1.274771641E+00 1.235528439E+00 3.924320200E-02 1.274471878E+00 1.235369912E+00 3.910196600E-02 2.997630000E-04 1.585270000E-04
240 1.649996187E+01 1.291736093E+00 1.240905469E+00 5.083062400E-02 1.291109924E+00 1.240680558E+00 5.042936600E-02 6.261690000E-04 2.249110000E-04
240 1.674996808E+01 1.311394547E+00 1.252193705E+00 5.920084200E-02 1.310084623E+00 1.251868054E+00 5.821656900E-02 1.309924000E-03 3.256510000E-04
240 1.700000000E+01 1.333990755E+00 1.270877502E+00 6.311325300E-02 1.331281991E+00 1.270516438E+00 6.076555300E-02 2.708764000E-03 3.610640000E-04
