d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.163904182E+00 1.198748657E+00 -3.484447500E-02 1.163900749E+00 1.198722336E+00 -3.482158700E-02 3.433000000E-06 2.632100000E-05
150 1.524993176E+01 1.212283689E+00 1.208399513E+00 3.884176000E-03 1.212264757E+00 1.208358249E+00 3.906508000E-03 1.893200000E-05 4.126400000E-05
150 1.549996187E+01 1.234394265E+00 1.214617479E+00 1.977678600E-02 1.234353460E+00 1.214556253E+00 1.979720700E-02 4.080500000E-05 6.122600000E-05
150 1.574996808E+01 1.249342705E+00 1.223592315E+00 2.575039000E-02 1.249262735E+00 1.223504652E+00 2.575808300E-02 7.997000000E-05 8.766300000E-05
150 1.600000000E+01 1.263099423E+00 1.232255094E+00 3.084432900E-02 1.262942451E+00 1.232136464E+00 3.080598700E-02 1.569720000E-04 1.186300000E-04
150 1.624993176E+01 1.277557692E+00 1.237893453E+00 3.966423900E-02 1.277244736E+00 1.237733801E+00 3.951093500E-02 3.129560000E-04 1.596520000E-04
150 1.649996187E+01 1.294567428E+00 1.243592385E+00 5.097504300E-02 1.293932163E+00 1.243373496E+00 5.055866700E-02 6.352650000E-04 2.188890000E-04
150 1.674996808E+01 1.314077690E+00 1.254702986E+00 5.937470400E-02 1.312779973E+00 1.254395863E+00 5.838411000E-02 1.297717000E-03 3.071230000E-04
150 1.700000000E+01 1.336191684E+00 1.272609411E+00 6.358227300E-02 1.333566270E+00 1.272182946E+00 6.138332400E-02 2.625414000E-03 4.264650000E-04
180 1.500000000E+01 1.166497728E+00 1.196838301E+00 -3.034057300E-02 1.166493635E+00 1.196815209E+00 -3.032157400E-02 4.093000000E-06 2.309200000E-05
180 1.524993176E+01 1.211925148E+00 1.206642586E+00 5.282562000E-03 1.211907365E+00 1.206606453E+00 5.300912000E-03 1.778300000E-05 3.613300000E-05
180 1.549996187E+01 1.232585774E+00 1.213161725E+00 1.942404900E-02 1.232548383E+00 1.213107515E+00 1.944086800E-02 3.739100000E-05 5.421000000E-05
180 1.574996808E+01 1.248506660E+00 1.222561905E+00 2.594475500E-02 1.248433691E+00 1.222482751E+00 2.595094000E-02 7.296900000E-05 7.915400000E-05
180 1.600000000E+01 1.262141803E+00 1.231535803E+00 3.060600000E-02 1.261998230E+00 1.231424585E+00 3.057364500E-02 1.435730000E-04 1.112180000E-04
180 1.624993176E+01 1.276766134E+00 1.237587388E+00 3.917874600E-02 1.276476984E+00 1.237435546E+00 3.904143800E-02 2.891500000E-04 1.518420000E-04
180 1.649996187E+01 1.293131514E+00 1.243180754E+00 4.995076000E-02 1.292536896E+00 1.242966004E+00 4.957089200E-02 5.946180000E-04 2.147500000E-04
180 1.674996808E+01 1.311655138E+00 1.254391016E+00 5.726412200E-02 1.310423412E+00 1.254087203E+00 5.633620900E-02 1.231726000E-03 3.038130000E-04
180 1.700000000E+01 1.335284159E+00 1.272604901E+00 6.267925800E-02 1.332760579E+00 1.272180000E+00 6.058057900E-02 2.523580000E-03 4.249010000E-04
210 1.500000000E+01 1.168229488E+00 1.195230688E+00 -2.700120000E-02 1.168224630E+00 1.195209716E+00 -2.698508600E-02 4.858000000E-06 2.097200000E-05
210 1.524993176E+01 1.212091617E+00 1.205290746E+00 6.800871000E-03 1.212074422E+00 1.205257345E+00 6.817077000E-03 1.719500000E-05 3.340100000E-05
210 1.549996187E+01 1.232915227E+00 1.212225698E+00 2.068952900E-02 1.232879870E+00 1.212174730E+00 2.070514000E-02 3.535700000E-05 5.096800000E-05
210 1.574996808E+01 1.247187987E+00 1.221838435E+00 2.534955200E-02 1.247119339E+00 1.221763982E+00 2.535535700E-02 6.864800000E-05 7.445300000E-05
210 1.600000000E+01 1.261366056E+00 1.231357778E+00 3.000827800E-02 1.261230795E+00 1.231250923E+00 2.997987200E-02 1.352610000E-04 1.068550000E-04
210 1.624993176E+01 1.276432505E+00 1.237514554E+00 3.891795100E-02 1.276157954E+00 1.237366352E+00 3.879160200E-02 2.745510000E-04 1.482020000E-04
210 1.649996187E+01 1.292947847E+00 1.243363271E+00 4.958457600E-02 1.292378186E+00 1.243150804E+00 4.922738200E-02 5.696610000E-04 2.124670000E-04
210 1.674996808E+01 1.311911265E+00 1.254407891E+00 5.750337400E-02 1.310717122E+00 1.254104329E+00 5.661279300E-02 1.194143000E-03 3.035620000E-04
210 1.700000000E+01 1.333503995E+00 1.272316554E+00 6.118744100E-02 1.331015811E+00 1.271859297E+00 5.915651400E-02 2.488184000E-03 4.572570000E-04
240 1.500000000E+01 1.168032436E+00 1.193853794E+00 -2.582135800E-02 1.168026863E+00 1.193834310E+00 -2.580744700E-02 5.573000000E-06 1.948400000E-05
240 1.524993176E+01 1.212001315E+00 1.204250710E+00 7.750605000E-03 1.211984371E+00 1.204219483E+00 7.764888000E-03 1.694400000E-05 3.122700000E-05
240 1.549996187E+01 1.232536822E+00 1.211653958E+00 2.088286400E-02 1.232502726E+00 1.211607195E+00 2.089553100E-02 3.409600000E-05 4.676300000E-05
240 1.574996808E+01 1.247189240E+00 1.221231728E+00 2.595751200E-02 1.247123262E+00 1.221160473E+00 2.596278900E-02 6.597800000E-05 7.125500000E-05
240 1.600000000E+01 1.260648012E+00 1.231016566E+00 2.963144600E-02 1.260517708E+00 1.230913620E+00 2.960408800E-02 1.303040000E-04 1.029460000E-04
240 1.624993176E+01 1.276319257E+00 1.237552610E+00 3.876664700E-02 1.276054056E+00 1.237406151E+00 3.864790500E-02 2.652010000E-04 1.464590000E-04
240 1.649996187E+01 1.292850875E+00 1.243375063E+00 4.947581200E-02 1.292296912E+00 1.243162153E+00 4.913475900E-02 5.539630000E-04 2.129100000E-04
240 1.674996808E+01 1.312045412E+00 1.254528825E+00 5.751658700E-02 1.310876341E+00 1.254224719E+00 5.665162200E-02 1.169071000E-03 3.041060000E-04
240 1.700000000E+01 1.334060648E+00 1.272564630E+00 6.149601800E-02 1.331606401E+00 1.272138618E+00 5.946778300E-02 2.454247000E-03 4.260120000E-04
