N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 320 2.400E-4 1.221215729E+00 1.248045427E+00
1.468000E+10 1.000E+16 320 2.400E-4 1.236128532E+00 1.248165562E+00
2.154000E+10 1.000E+16 320 2.400E-4 1.238833039E+00 1.248347961E+00
3.162000E+10 1.000E+16 320 2.400E-4 1.242124868E+00 1.248617884E+00
4.642000E+10 1.000E+16 320 2.400E-4 1.244247648E+00 1.249045380E+00
6.813000E+10 1.000E+16 320 2.400E-4 1.246026389E+00 1.249553197E+00
1.000000E+11 1.000E+16 320 2.400E-4 1.247759505E+00 1.250337330E+00
1.468000E+11 1.000E+16 320 2.400E-4 1.249491880E+00 1.251366530E+00
2.154000E+11 1.000E+16 320 2.400E-4 1.251440955E+00 1.252797700E+00
3.162000E+11 1.000E+16 320 2.400E-4 1.253643298E+00 1.254621258E+00
4.642000E+11 1.000E+16 320 2.400E-4 1.256201254E+00 1.256903817E+00
6.813000E+11 1.000E+16 320 2.400E-4 1.259161404E+00 1.259664903E+00
1.000000E+12 1.000E+16 320 2.400E-4 1.262251576E+00 1.262602078E+00
1.468000E+12 1.000E+16 320 2.400E-4 1.266018251E+00 1.266188284E+00
2.154000E+12 1.000E+16 320 2.400E-4 1.269532296E+00 1.269631037E+00
3.162000E+12 1.000E+16 320 2.400E-4 1.272933789E+00 1.273003197E+00
4.642000E+12 1.000E+16 320 2.400E-4 1.276329016E+00 1.276378677E+00
6.813000E+12 1.000E+16 320 2.400E-4 1.279800008E+00 1.279837819E+00
1.000000E+13 1.000E+16 320 2.400E-4 1.283230766E+00 1.283263191E+00
