N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 320 2.400E-4 1.229462693E+00 1.243062878E+00
1.468000E+10 1.000E+16 320 2.400E-4 1.233793006E+00 1.243290327E+00
2.154000E+10 1.000E+16 320 2.400E-4 1.237026054E+00 1.243617948E+00
3.162000E+10 1.000E+16 320 2.400E-4 1.239531875E+00 1.244085923E+00
4.642000E+10 1.000E+16 320 2.400E-4 1.241610753E+00 1.244746406E+00
6.813000E+10 1.000E+16 320 2.400E-4 1.243508688E+00 1.245663141E+00
1.000000E+11 1.000E+16 320 2.400E-4 1.245427720E+00 1.246906787E+00
1.468000E+11 1.000E+16 320 2.400E-4 1.247527532E+00 1.248543561E+00
2.154000E+11 1.000E+16 320 2.400E-4 1.249916994E+00 1.250616715E+00
3.162000E+11 1.000E+16 320 2.400E-4 1.252641337E+00 1.253125712E+00
4.642000E+11 1.000E+16 320 2.400E-4 1.255680531E+00 1.256015591E+00
6.813000E+11 1.000E+16 320 2.400E-4 1.258925992E+00 1.259161926E+00
1.000000E+12 1.000E+16 320 2.400E-4 1.262351152E+00 1.262521154E+00
1.468000E+12 1.000E+16 320 2.400E-4 1.265907352E+00 1.266059151E+00
2.154000E+12 1.000E+16 320 2.400E-4 1.269589288E+00 1.269745666E+00
3.162000E+12 1.000E+16 320 2.400E-4 1.273181401E+00 1.273322025E+00
4.642000E+12 1.000E+16 320 2.400E-4 1.276647024E+00 1.276808826E+00
6.813000E+12 1.000E+16 320 2.400E-4 1.280283042E+00 1.280379539E+00
1.000000E+13 1.000E+16 320 2.400E-4 1.283991604E+00 1.284040365E+00
