N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 335 1.800E-4 1.228178681E+00 1.337973365E+00
1.468000E+10 1.000E+17 335 1.800E-4 1.254015428E+00 1.338063813E+00
2.154000E+10 1.000E+17 335 1.800E-4 1.275310263E+00 1.338195395E+00
3.162000E+10 1.000E+17 335 1.800E-4 1.292139036E+00 1.338386073E+00
4.642000E+10 1.000E+17 335 1.800E-4 1.305081216E+00 1.338660822E+00
6.813000E+10 1.000E+17 335 1.800E-4 1.314911923E+00 1.339053559E+00
1.000000E+11 1.000E+17 335 1.800E-4 1.322398066E+00 1.339608554E+00
1.468000E+11 1.000E+17 335 1.800E-4 1.328205206E+00 1.340380780E+00
2.154000E+11 1.000E+17 335 1.800E-4 1.332876752E+00 1.341433215E+00
3.162000E+11 1.000E+17 335 1.800E-4 1.336844140E+00 1.342829935E+00
4.642000E+11 1.000E+17 335 1.800E-4 1.340439955E+00 1.344624480E+00
6.813000E+11 1.000E+17 335 1.800E-4 1.343905922E+00 1.346846465E+00
1.000000E+12 1.000E+17 335 1.800E-4 1.347399329E+00 1.349492335E+00
1.468000E+12 1.000E+17 335 1.800E-4 1.351005708E+00 1.352526718E+00
2.154000E+12 1.000E+17 335 1.800E-4 1.354759689E+00 1.355895132E+00
3.162000E+12 1.000E+17 335 1.800E-4 1.358669236E+00 1.359541896E+00
4.642000E+12 1.000E+17 335 1.800E-4 1.362735994E+00 1.363425133E+00
6.813000E+12 1.000E+17 335 1.800E-4 1.366966964E+00 1.367523404E+00
1.000000E+13 1.000E+17 335 1.800E-4 1.371376237E+00 1.371832885E+00
