N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 335 1.800E-4 1.050388565E+00 1.091709749E+00
1.468000E+10 1.000E+17 335 1.800E-4 1.059324706E+00 1.092647673E+00
2.154000E+10 1.000E+17 335 1.800E-4 1.067958162E+00 1.093981047E+00
3.162000E+10 1.000E+17 335 1.800E-4 1.076077688E+00 1.095850328E+00
4.642000E+10 1.000E+17 335 1.800E-4 1.083719333E+00 1.098421061E+00
6.813000E+10 1.000E+17 335 1.800E-4 1.091108395E+00 1.101865579E+00
1.000000E+11 1.000E+17 335 1.800E-4 1.098545152E+00 1.106326273E+00
1.468000E+11 1.000E+17 335 1.800E-4 1.106279919E+00 1.111860739E+00
2.154000E+11 1.000E+17 335 1.800E-4 1.114412217E+00 1.118386931E+00
3.162000E+11 1.000E+17 335 1.800E-4 1.122848899E+00 1.125661640E+00
4.642000E+11 1.000E+17 335 1.800E-4 1.131341944E+00 1.133320554E+00
6.813000E+11 1.000E+17 335 1.800E-4 1.139587001E+00 1.140971603E+00
1.000000E+12 1.000E+17 335 1.800E-4 1.147325437E+00 1.148290252E+00
1.468000E+12 1.000E+17 335 1.800E-4 1.154396427E+00 1.155066490E+00
2.154000E+12 1.000E+17 335 1.800E-4 1.160732664E+00 1.161196648E+00
3.162000E+12 1.000E+17 335 1.800E-4 1.166329574E+00 1.166649855E+00
4.642000E+12 1.000E+17 335 1.800E-4 1.171217421E+00 1.171437794E+00
6.813000E+12 1.000E+17 335 1.800E-4 1.175680417E+00 1.175915749E+00
1.000000E+13 1.000E+17 335 1.800E-4 1.179474565E+00 1.179633853E+00
