N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 300 2.800E-4 2.752187E-1 2.633780E+1 4.800460E-1 7.974060E+1
1.468000E+10 3.162E+16 300 2.800E-4 2.727662E-1 2.606750E+1 4.794650E-1 7.972840E+1
2.154000E+10 3.162E+16 300 2.800E-4 2.693558E-1 2.569250E+1 4.786580E-1 7.971060E+1
3.162000E+10 3.162E+16 300 2.800E-4 2.647156E-1 2.516970E+1 4.775660E-1 7.963890E+1
4.642000E+10 3.162E+16 300 2.800E-4 2.585803E-1 2.450040E+1 4.761310E-1 7.959990E+1
6.813000E+10 3.162E+16 300 2.800E-4 2.507553E-1 2.365290E+1 4.743070E-1 7.954910E+1
1.000000E+11 3.162E+16 300 2.800E-4 2.411911E-1 2.262490E+1 4.720730E-1 7.948370E+1
1.468000E+11 3.162E+16 300 2.800E-4 2.300310E-1 2.143450E+1 4.693900E-1 7.940620E+1
2.154000E+11 3.162E+16 300 2.800E-4 2.175858E-1 2.010450E+1 4.662020E-1 7.927740E+1
3.162000E+11 3.162E+16 300 2.800E-4 2.042336E-1 1.870380E+1 4.626960E-1 7.917160E+1
4.642000E+11 3.162E+16 300 2.800E-4 1.903018E-1 1.725620E+1 4.587970E-1 7.905750E+1
6.813000E+11 3.162E+16 300 2.800E-4 1.760150E-1 1.577380E+1 4.544350E-1 7.888180E+1
1.000000E+12 3.162E+16 300 2.800E-4 1.615285E-1 1.429830E+1 4.497510E-1 7.872730E+1
1.468000E+12 3.162E+16 300 2.800E-4 1.469975E-1 1.282590E+1 4.444740E-1 7.852210E+1
2.154000E+12 3.162E+16 300 2.800E-4 1.326163E-1 1.139690E+1 4.388440E-1 7.833230E+1
3.162000E+12 3.162E+16 300 2.800E-4 1.186082E-1 1.001680E+1 4.326930E-1 7.807170E+1
4.642000E+12 3.162E+16 300 2.800E-4 1.051941E-1 8.723200E+0 4.260960E-1 7.784600E+1
6.813000E+12 3.162E+16 300 2.800E-4 9.256339E-2 7.518900E+0 4.191520E-1 7.751790E+1
1.000000E+13 3.162E+16 300 2.800E-4 8.085932E-2 6.422900E+0 4.117490E-1 7.716700E+1
1.468000E+13 3.162E+16 300 2.800E-4 7.017396E-2 5.445500E+0 4.039530E-1 7.684120E+1
2.154000E+13 3.162E+16 300 2.800E-4 6.055016E-2 4.578200E+0 3.958360E-1 7.640590E+1
3.162000E+13 3.162E+16 300 2.800E-4 5.198780E-2 3.821900E+0 3.874100E-1 7.590430E+1
4.642000E+13 3.162E+16 300 2.800E-4 4.445222E-2 3.170000E+0 3.786750E-1 7.532770E+1
6.813000E+13 3.162E+16 300 2.800E-4 3.788351E-2 2.613500E+0 3.696170E-1 7.466020E+1
1.000000E+14 3.162E+16 300 2.800E-4 3.220521E-2 2.142600E+0 3.601930E-1 7.388150E+1
