fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 41766 320.21 36.208 3.202093964E-01 1.488566502E-04 3.122373477E-05 2.494096451E-01 1.254013812E-04 6.550621940E-01 0.000000000E+00 
00L2 41920 320.03 36.228 3.207071770E-01 1.488891626E-04 3.133113242E-05 2.500717178E-01 1.254950899E-04 6.561518023E-01 3.387605293E-17 
00L3 42026 319.96 36.236 3.207655952E-01 1.484784314E-04 3.124912960E-05 2.501852282E-01 1.251135459E-04 6.561252844E-01 0.000000000E+00 
00L4 42126 319.92 36.241 3.207965454E-01 1.485000000E-04 3.125837654E-05 2.491715195E-01 1.256637421E-04 6.561608008E-01 0.000000000E+00 
00L5 42220 319.91 36.242 3.206186272E-01 1.482784314E-04 3.113792245E-05 2.499501022E-01 1.247878181E-04 6.549722490E-01 0.000000000E+00 
00L6 42320 319.9 36.243 3.206304398E-01 1.481674877E-04 3.118202375E-05 2.500028402E-01 1.249348488E-04 6.563668372E-01 0.000000000E+00 
00L7 42420 319.9 36.243 3.204279991E-01 1.483674877E-04 3.118732897E-05 2.500540693E-01 1.249337758E-04 6.560077658E-01 0.000000000E+00 
00L8 42516 319.9 36.243 3.203824944E-01 1.479783251E-04 3.109674013E-05 2.494942991E-01 1.248462333E-04 6.559156279E-01 0.000000000E+00 
00L9 42614 319.91 36.242 3.203322052E-01 1.482676471E-04 3.111439098E-05 2.497025637E-01 1.248164892E-04 6.551101160E-01 0.000000000E+00 
0L10 42716 319.9 36.243 3.201593384E-01 1.477783251E-04 3.103262900E-05 2.498961624E-01 1.243900453E-04 6.559060782E-01 0.000000000E+00 
0L11 42818 319.91 36.242 3.200979523E-01 1.479783251E-04 3.106750844E-05 2.495186190E-01 1.247177250E-04 6.558815610E-01 0.000000000E+00 
0L12 42916 319.93 36.24 3.198755592E-01 1.474674877E-04 3.093926827E-05 2.492294662E-01 1.243491372E-04 6.558925508E-01 0.000000000E+00 
0L13 43024 319.95 36.238 3.199549347E-01 1.477783251E-04 3.097318588E-05 2.495352976E-01 1.243323072E-04 6.550679116E-01 0.000000000E+00 
0L14 43114 319.92 36.241 3.196547211E-01 1.475783251E-04 3.085450078E-05 2.491121946E-01 1.240686327E-04 6.540558339E-01 0.000000000E+00 
0L15 43212 319.94 36.239 3.195203484E-01 1.472246575E-04 3.084646403E-05 2.488504942E-01 1.241668986E-04 6.557319030E-01 0.000000000E+00 
0L16 43310 319.93 36.24 3.196230568E-01 1.474892157E-04 3.089265062E-05 2.492633713E-01 1.241447823E-04 6.553251053E-01 0.000000000E+00 
0L17 43406 319.95 36.238 3.194777985E-01 1.471676471E-04 3.080060816E-05 2.485153030E-01 1.241470014E-04 6.550979832E-01 0.000000000E+00 
0L18 43506 319.93 36.24 3.195111702E-01 1.474674877E-04 3.084959022E-05 2.490492491E-01 1.240825797E-04 6.547372836E-01 0.000000000E+00 
0L19 43606 319.96 36.236 3.193716194E-01 1.469891626E-04 3.071343730E-05 2.488845596E-01 1.236171661E-04 6.542546037E-01 0.000000000E+00 
0L20 43706 319.96 36.236 3.194815353E-01 1.471549020E-04 3.076037889E-05 2.485902023E-01 1.239465092E-04 6.542913578E-01 0.000000000E+00 
0L21 43664 319.98 36.234 3.191375450E-01 1.470566502E-04 3.067800454E-05 2.488110029E-01 1.235099588E-04 6.536790079E-01 0.000000000E+00 
0L22 43860 319.95 36.238 3.191997520E-01 1.471674877E-04 3.076102852E-05 2.486054693E-01 1.239478022E-04 6.548267784E-01 0.000000000E+00 
0L23 43970 319.98 36.234 3.208711296E-01 1.467784314E-04 3.066875725E-05 2.488534286E-01 1.234474456E-04 6.511833576E-01 0.000000000E+00 
0L24 44060 319.96 36.236 3.189408669E-01 1.469783251E-04 3.072350368E-05 2.482998520E-01 1.239478429E-04 6.554012665E-01 0.000000000E+00 
0L25 44156 319.98 36.234 3.190404854E-01 1.474699387E-04 3.073632778E-05 2.490140676E-01 1.236430434E-04 6.532849932E-01 0.000000000E+00 
0L26 44250 319.96 36.236 3.189187294E-01 1.466783251E-04 3.061426443E-05 2.487823624E-01 1.232657784E-04 6.544520941E-01 0.000000000E+00 
0L27 44410 320.14 36.216 3.016048199E-01 1.116689655E-04 2.154440746E-05 2.331899403E-01 9.254315030E-05 6.396814894E-01 0.000000000E+00 
0L28 44550 319.83 36.251 3.011673275E-01 1.118784314E-04 2.185845567E-05 2.347820147E-01 9.322938091E-05 6.487318962E-01 0.000000000E+00 
0L29 44644 319.89 36.244 3.040765278E-01 1.129568627E-04 2.209084976E-05 2.350672199E-01 9.410029703E-05 6.431568549E-01 0.000000000E+00 
0L30 44744 319.92 36.241 3.041527397E-01 1.133689655E-04 2.219282608E-05 2.350928614E-01 9.452270638E-05 6.436157942E-01 0.000000000E+00 
0L31 44840 319.96 36.236 3.043815327E-01 1.140676471E-04 2.234947202E-05 2.352758701E-01 9.511006751E-05 6.437044109E-01 0.000000000E+00 
0L32 44948 319.95 36.238 3.046063667E-01 1.153408451E-04 2.256043516E-05 2.354237627E-01 9.594674980E-05 6.421335581E-01 0.000000000E+00 
0L33 45046 319.99 36.233 3.049084679E-01 1.156206061E-04 2.267813748E-05 2.357542784E-01 9.630709336E-05 6.432838622E-01 0.000000000E+00 
0L34 45142 319.98 36.234 3.050754803E-01 1.161586207E-04 2.285394033E-05 2.357643057E-01 9.704737737E-05 6.449147933E-01 0.000000000E+00 
0L35 45250 319.99 36.233 3.054773365E-01 1.170689655E-04 2.311764232E-05 2.361943497E-01 9.798266593E-05 6.464318764E-01 0.000000000E+00 
0L36 45344 319.97 36.235 3.057568218E-01 1.175793103E-04 2.322493885E-05 2.372144022E-01 9.798987488E-05 6.460223081E-01 0.000000000E+00 
0L37 45442 319.99 36.233 3.059944984E-01 1.179892157E-04 2.338824633E-05 2.372361588E-01 9.866902636E-05 6.478011681E-01 0.000000000E+00 
0L38 45544 319.98 36.234 3.065042366E-01 1.189689655E-04 2.359778729E-05 2.378208189E-01 9.929773602E-05 6.471442772E-01 0.000000000E+00 
0L39 45638 319.98 36.234 3.066075764E-01 1.194586207E-04 2.369518382E-05 2.379225815E-01 9.966247176E-05 6.469335943E-01 0.000000000E+00 
0L40 45732 319.99 36.233 3.069037155E-01 1.200793103E-04 2.389980623E-05 2.384616714E-01 1.002823614E-04 6.485210076E-01 0.000000000E+00 
0L41 45834 320 36.232 3.072490616E-01 1.209676471E-04 2.408014953E-05 2.379777542E-01 1.012568290E-04 6.478871720E-01 0.000000000E+00 
0L42 45936 319.98 36.234 3.074413658E-01 1.214379310E-04 2.419918480E-05 2.383149879E-01 1.016028753E-04 6.481627610E-01 0.000000000E+00 
0L43 46032 319.98 36.234 3.077720985E-01 1.220219512E-04 2.437926156E-05 2.386358200E-01 1.022153099E-04 6.491623679E-01 0.000000000E+00 
0L44 46132 319.98 36.234 3.080623978E-01 1.229689655E-04 2.454595432E-05 2.385303217E-01 1.029626097E-04 6.479562909E-01 0.000000000E+00 
0L45 46234 319.98 36.234 3.081890205E-01 1.231568627E-04 2.460198028E-05 2.389415817E-01 1.030093529E-04 6.481779995E-01 0.000000000E+00 
0L46 46328 319.98 36.234 3.083882576E-01 1.238689655E-04 2.485437039E-05 2.394888613E-01 1.038137058E-04 6.506424912E-01 0.000000000E+00 
0L47 46428 320 36.232 3.088046524E-01 1.245689655E-04 2.507462338E-05 2.396514875E-01 1.046581552E-04 6.518395779E-01 0.000000000E+00 
0L48 46528 319.99 36.233 3.093959732E-01 1.247676471E-04 2.513088071E-05 2.399368484E-01 1.047606805E-04 6.510151070E-01 0.000000000E+00 
0L49 46624 319.97 36.235 3.092052048E-01 1.257568627E-04 2.527064432E-05 2.397614670E-01 1.054252342E-04 6.498869632E-01 0.000000000E+00 
0L50 46722 319.99 36.233 3.094352310E-01 1.262820896E-04 2.546411584E-05 2.398178385E-01 1.062056995E-04 6.516540260E-01 0.000000000E+00 
0L51 46828 319.99 36.233 3.096390236E-01 1.266676471E-04 2.551656057E-05 2.391047604E-01 1.067607030E-04 6.505800507E-01 0.000000000E+00 
0L52 46926 319.99 36.233 3.099384247E-01 1.277408451E-04 2.574165719E-05 2.414812410E-01 1.066362832E-04 6.501765418E-01 0.000000000E+00 
0L53 47028 319.99 36.233 3.100504745E-01 1.276784314E-04 2.585050174E-05 2.406788576E-01 1.074072219E-04 6.530088062E-01 0.000000000E+00 
0L54 47124 319.98 36.234 3.102743668E-01 1.283586207E-04 2.596751860E-05 2.407884811E-01 1.078480118E-04 6.520178897E-01 0.000000000E+00 
0L55 47062 319.99 36.233 3.106933937E-01 1.292586207E-04 2.621063841E-05 2.406510117E-01 1.089169762E-04 6.526585969E-01 0.000000000E+00 
0L56 47260 319.99 36.233 3.109639626E-01 1.298676471E-04 2.632339314E-05 2.414884659E-01 1.090414345E-04 6.518247340E-01 0.000000000E+00 
0L57 47372 320 36.232 3.112677376E-01 1.307482759E-04 2.655648016E-05 2.430119417E-01 1.093819912E-04 6.525299243E-01 0.000000000E+00 
0L58 47454 319.98 36.234 3.113003288E-01 1.308482759E-04 2.656092966E-05 2.421274427E-01 1.097627090E-04 6.520722040E-01 0.000000000E+00 
0L59 47552 319.99 36.233 3.115284676E-01 1.313688119E-04 2.670368660E-05 2.422083239E-01 1.103188999E-04 6.525010450E-01 0.000000000E+00 
0L60 47652 319.99 36.233 3.118094902E-01 1.320676471E-04 2.686388005E-05 2.423854654E-01 1.109070773E-04 6.523534597E-01 0.000000000E+00 
0L61 47752 319.99 36.233 3.118992874E-01 1.321793103E-04 2.691057731E-05 2.423762072E-01 1.111042334E-04 6.527474000E-01 0.000000000E+00 
0L62 47856 319.98 36.234 3.153003510E-01 1.327793103E-04 2.706682424E-05 2.427223007E-01 1.116027175E-04 6.465207084E-01 0.000000000E+00 
0L63 47952 320 36.232 3.164329468E-01 1.334793103E-04 2.720688830E-05 2.428959047E-01 1.121063730E-04 6.441443828E-01 0.000000000E+00 
