N_Fe N_B T n_FeB n_FeB_SRH
1.000000E+10 1.000e+17 300 1.131527829E+00 1.145269400E+00
1.468000E+10 1.000e+17 300 1.136066300E+00 1.145760011E+00
2.154000E+10 1.000e+17 300 1.139657936E+00 1.146440359E+00
3.162000E+10 1.000e+17 300 1.142638707E+00 1.147359602E+00
4.642000E+10 1.000e+17 300 1.145287919E+00 1.148564177E+00
6.813000E+10 1.000e+17 300 1.147807055E+00 1.150077662E+00
1.000000E+11 1.000e+17 300 1.150314184E+00 1.151887025E+00
1.468000E+11 1.000e+17 300 1.153479827E+00 1.154818895E+00
2.154000E+11 1.000e+17 300 1.156660248E+00 1.157416952E+00
3.162000E+11 1.000e+17 300 1.158407697E+00 1.158931273E+00
4.642000E+11 1.000e+17 300 1.160317876E+00 1.160679859E+00
6.813000E+11 1.000e+17 300 1.162430778E+00 1.162680289E+00
1.000000E+12 1.000e+17 300 1.164148754E+00 1.164320448E+00
1.468000E+12 1.000e+17 300 1.165547184E+00 1.165665131E+00
2.154000E+12 1.000e+17 300 1.1682718E+00 1.1682718E+00
3.162000E+12 1.000e+17 300 1.17262774E+00 1.17262774E+00
4.642000E+12 1.000e+17 300 1.1743964E+00 1.1743964E+00
6.813000E+12 1.000e+17 300 1.17570185E+00 1.17570185E+00
1.000000E+13 1.000e+17 300 1.177845415E+00 1.177870299E+00
