d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.304636405E+00 1.236785254E+00 6.785115100E-02 1.300440723E+00 1.236092798E+00 6.434792500E-02 4.195682000E-03 6.924560000E-04
150 295 1.304067705E+00 1.238835192E+00 6.523251300E-02 1.300277968E+00 1.238187385E+00 6.209058300E-02 3.789737000E-03 6.478070000E-04
150 300 1.304545720E+00 1.241209178E+00 6.333654200E-02 1.301153339E+00 1.240602357E+00 6.055098200E-02 3.392381000E-03 6.068210000E-04
150 305 1.305955994E+00 1.244242225E+00 6.171376900E-02 1.302928262E+00 1.243630574E+00 5.929768800E-02 3.027732000E-03 6.116510000E-04
150 310 1.308149619E+00 1.247307343E+00 6.084227600E-02 1.305431053E+00 1.246672468E+00 5.875858500E-02 2.718566000E-03 6.348750000E-04
150 315 1.311093348E+00 1.249974204E+00 6.111914400E-02 1.308610145E+00 1.249294570E+00 5.931557500E-02 2.483203000E-03 6.796340000E-04
150 320 1.314554196E+00 1.252839857E+00 6.171433900E-02 1.312222163E+00 1.252055745E+00 6.016641800E-02 2.332033000E-03 7.841120000E-04
150 325 1.318209762E+00 1.255181299E+00 6.302846300E-02 1.315937452E+00 1.254274423E+00 6.166302900E-02 2.272310000E-03 9.068760000E-04
150 330 1.321693325E+00 1.256277958E+00 6.541536700E-02 1.319385631E+00 1.255238941E+00 6.414669000E-02 2.307694000E-03 1.039017000E-03
150 335 1.324966653E+00 1.257192882E+00 6.777377100E-02 1.322529967E+00 1.255959137E+00 6.657083000E-02 2.436686000E-03 1.233745000E-03
150 340 1.327456974E+00 1.257191272E+00 7.026570200E-02 1.324803752E+00 1.255728643E+00 6.907510900E-02 2.653222000E-03 1.462629000E-03
180 290 1.300795677E+00 1.236856001E+00 6.393967600E-02 1.296948543E+00 1.236180255E+00 6.076828800E-02 3.847134000E-03 6.757460000E-04
180 295 1.300132883E+00 1.238582911E+00 6.154997200E-02 1.296673830E+00 1.237950113E+00 5.872371700E-02 3.459053000E-03 6.327980000E-04
180 300 1.300631846E+00 1.240674937E+00 5.995690900E-02 1.297547250E+00 1.240085992E+00 5.746125800E-02 3.084596000E-03 5.889450000E-04
180 305 1.302192675E+00 1.243583047E+00 5.860962800E-02 1.299445085E+00 1.242994185E+00 5.645090000E-02 2.747590000E-03 5.888620000E-04
180 310 1.304793896E+00 1.246823693E+00 5.797020300E-02 1.302321825E+00 1.246207467E+00 5.611435800E-02 2.472071000E-03 6.162260000E-04
180 315 1.307853983E+00 1.249415219E+00 5.843876400E-02 1.305580166E+00 1.248753680E+00 5.682648600E-02 2.273817000E-03 6.615390000E-04
180 320 1.311609983E+00 1.252300946E+00 5.930903700E-02 1.309450643E+00 1.251550037E+00 5.790060600E-02 2.159340000E-03 7.509090000E-04
180 325 1.315236783E+00 1.254450826E+00 6.078595700E-02 1.313101990E+00 1.253577166E+00 5.952482400E-02 2.134793000E-03 8.736600000E-04
180 330 1.318762990E+00 1.255372472E+00 6.339051800E-02 1.316561363E+00 1.254354914E+00 6.220644900E-02 2.201627000E-03 1.017558000E-03
180 335 1.321817397E+00 1.256060657E+00 6.575674000E-02 1.319459275E+00 1.254853340E+00 6.460593500E-02 2.358122000E-03 1.207317000E-03
180 340 1.324001274E+00 1.255673699E+00 6.832757500E-02 1.321401329E+00 1.254241591E+00 6.715973800E-02 2.599945000E-03 1.432108000E-03
210 290 1.299612734E+00 1.236738967E+00 6.287376700E-02 1.296005052E+00 1.236074212E+00 5.993084000E-02 3.607682000E-03 6.647550000E-04
210 295 1.299171605E+00 1.238646279E+00 6.052532600E-02 1.295936815E+00 1.238021884E+00 5.791493100E-02 3.234790000E-03 6.243950000E-04
210 300 1.299788234E+00 1.240647340E+00 5.914089400E-02 1.296907141E+00 1.240057021E+00 5.685012000E-02 2.881093000E-03 5.903190000E-04
210 305 1.301404503E+00 1.243456713E+00 5.794779000E-02 1.298835212E+00 1.242871033E+00 5.596417900E-02 2.569291000E-03 5.856800000E-04
