d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.338810734E+00 1.273193520E+00 6.561721400E-02 1.338180438E+00 1.272985619E+00 6.519481900E-02 6.302960000E-04 2.079010000E-04
150 295 1.336486529E+00 1.272085490E+00 6.440103900E-02 1.335887152E+00 1.271891094E+00 6.399605800E-02 5.993770000E-04 1.943960000E-04
150 300 1.334858386E+00 1.271546198E+00 6.331218800E-02 1.334297335E+00 1.271370266E+00 6.292706900E-02 5.610510000E-04 1.759320000E-04
150 305 1.333965440E+00 1.272282816E+00 6.168262400E-02 1.333448266E+00 1.272121053E+00 6.132721300E-02 5.171740000E-04 1.617630000E-04
150 310 1.333852562E+00 1.273877767E+00 5.997479500E-02 1.333382066E+00 1.273729287E+00 5.965277900E-02 4.704960000E-04 1.484800000E-04
150 315 1.334667641E+00 1.275846917E+00 5.882072400E-02 1.334243837E+00 1.275712844E+00 5.853099300E-02 4.238040000E-04 1.340730000E-04
150 320 1.336363019E+00 1.278915227E+00 5.744779200E-02 1.335983623E+00 1.278788783E+00 5.719484000E-02 3.793960000E-04 1.264440000E-04
150 325 1.338747722E+00 1.282370648E+00 5.637707400E-02 1.338408209E+00 1.282249727E+00 5.615848200E-02 3.395130000E-04 1.209210000E-04
150 330 1.341620335E+00 1.285751122E+00 5.586921300E-02 1.341314211E+00 1.285635093E+00 5.567911800E-02 3.061240000E-04 1.160290000E-04
150 335 1.345060715E+00 1.289669556E+00 5.539115900E-02 1.344780678E+00 1.289551318E+00 5.522936000E-02 2.800370000E-04 1.182380000E-04
150 340 1.348668051E+00 1.293514185E+00 5.515386600E-02 1.348406010E+00 1.293389637E+00 5.501637300E-02 2.620410000E-04 1.245480000E-04
180 290 1.337914728E+00 1.273497704E+00 6.441702400E-02 1.337288165E+00 1.273289736E+00 6.399842900E-02 6.265630000E-04 2.079680000E-04
180 295 1.335307925E+00 1.272092403E+00 6.321552200E-02 1.334711785E+00 1.271897812E+00 6.281397300E-02 5.961400000E-04 1.945910000E-04
180 300 1.333479547E+00 1.271309511E+00 6.217003600E-02 1.332921867E+00 1.271133628E+00 6.178823900E-02 5.576800000E-04 1.758830000E-04
180 305 1.332511003E+00 1.272007263E+00 6.050374000E-02 1.331997663E+00 1.271846029E+00 6.015163400E-02 5.133400000E-04 1.612340000E-04
180 310 1.332619439E+00 1.273780948E+00 5.883849100E-02 1.332153111E+00 1.273632457E+00 5.852065400E-02 4.663280000E-04 1.484910000E-04
180 315 1.333429797E+00 1.275751478E+00 5.767831900E-02 1.333009776E+00 1.275618006E+00 5.739177000E-02 4.200210000E-04 1.334720000E-04
180 320 1.335362852E+00 1.278983451E+00 5.637940100E-02 1.334987173E+00 1.278862587E+00 5.612458600E-02 3.756790000E-04 1.208640000E-04
180 325 1.337735234E+00 1.282421861E+00 5.531337300E-02 1.337399196E+00 1.282302015E+00 5.509718100E-02 3.360380000E-04 1.198460000E-04
180 330 1.340741416E+00 1.285825232E+00 5.491618400E-02 1.340438973E+00 1.285709395E+00 5.472957800E-02 3.024430000E-04 1.158370000E-04
180 335 1.344162696E+00 1.289796992E+00 5.436570400E-02 1.343886310E+00 1.289679104E+00 5.420720600E-02 2.763860000E-04 1.178880000E-04
180 340 1.347749363E+00 1.293588152E+00 5.416121100E-02 1.347490562E+00 1.293463752E+00 5.402681000E-02 2.588010000E-04 1.244000000E-04
210 290 1.338641675E+00 1.273475841E+00 6.516583400E-02 1.338018093E+00 1.273267768E+00 6.475032500E-02 6.235820000E-04 2.080730000E-04
210 295 1.336131921E+00 1.272259783E+00 6.387213800E-02 1.335538568E+00 1.272065184E+00 6.347338400E-02 5.933530000E-04 1.945990000E-04
210 300 1.334305687E+00 1.271411403E+00 6.289428400E-02 1.333750387E+00 1.271235118E+00 6.251526900E-02 5.553000000E-04 1.762850000E-04
210 305 1.333297349E+00 1.272093641E+00 6.120370800E-02 1.332785624E+00 1.271931482E+00 6.085414200E-02 5.117250000E-04 1.621590000E-04
210 310 1.333120269E+00 1.273588546E+00 5.953172300E-02 1.332654966E+00 1.273439649E+00 5.921531700E-02 4.653030000E-04 1.488970000E-04
210 315 1.333874747E+00 1.275490098E+00 5.838464900E-02 1.333456116E+00 1.275354306E+00 5.810181000E-02 4.186310000E-04 1.357920000E-04
210 320 1.335548290E+00 1.278458614E+00 5.708967600E-02 1.335174312E+00 1.278330900E+00 5.684341200E-02 3.739780000E-04 1.277140000E-04
210 325 1.337968475E+00 1.282032546E+00 5.593592900E-02 1.337634148E+00 1.281902886E+00 5.573126200E-02 3.343270000E-04 1.296600000E-04
210 330 1.341218819E+00 1.285683852E+00 5.553496700E-02 1.340917906E+00 1.285553503E+00 5.536440300E-02 3.009130000E-04 1.303490000E-04
210 335 1.344704596E+00 1.289579776E+00 5.512482000E-02 1.344429655E+00 1.289434214E+00 5.499544100E-02 2.749410000E-04 1.455620000E-04
210 340 1.348308921E+00 1.293364837E+00 5.494408400E-02 1.348051380E+00 1.293233979E+00 5.481740100E-02 2.575410000E-04 1.308580000E-04
240 290 1.338890127E+00 1.273415862E+00 6.547426500E-02 1.338267889E+00 1.273207873E+00 6.506001600E-02 6.222380000E-04 2.079890000E-04
240 295 1.336391823E+00 1.272125971E+00 6.426585200E-02 1.335799666E+00 1.271931589E+00 6.386807700E-02 5.921570000E-04 1.943820000E-04
240 300 1.334630815E+00 1.271446878E+00 6.318393700E-02 1.334077047E+00 1.271270876E+00 6.280617100E-02 5.537680000E-04 1.760020000E-04
240 305 1.333691754E+00 1.272210741E+00 6.148101300E-02 1.333181564E+00 1.272048702E+00 6.113286200E-02 5.101900000E-04 1.620390000E-04
240 310 1.333621315E+00 1.273822031E+00 5.979928400E-02 1.333157324E+00 1.273673013E+00 5.948431100E-02 4.639910000E-04 1.490180000E-04
240 315 1.334125051E+00 1.275752430E+00 5.837262100E-02 1.333707271E+00 1.275617386E+00 5.808988500E-02 4.177800000E-04 1.350440000E-04
240 320 1.335751209E+00 1.278765731E+00 5.698547800E-02 1.335377361E+00 1.278637122E+00 5.674023900E-02 3.738480000E-04 1.286090000E-04
240 325 1.338027640E+00 1.282107524E+00 5.592011600E-02 1.337693772E+00 1.281978067E+00 5.571570500E-02 3.338680000E-04 1.294570000E-04
