d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.297890714E+00 1.221758635E+00 7.613207900E-02 1.264839673E+00 1.214941158E+00 4.989851500E-02 3.305104100E-02 6.817477000E-03
150 295 1.297941567E+00 1.225075899E+00 7.286566800E-02 1.268066184E+00 1.217732423E+00 5.033376100E-02 2.987538300E-02 7.343476000E-03
150 300 1.299026866E+00 1.227903950E+00 7.112291600E-02 1.271599214E+00 1.219805784E+00 5.179343000E-02 2.742765200E-02 8.098166000E-03
150 305 1.300990704E+00 1.231026652E+00 6.996405200E-02 1.275111654E+00 1.221612505E+00 5.349914900E-02 2.587905000E-02 9.414147000E-03
150 310 1.303642410E+00 1.233714835E+00 6.992757500E-02 1.278276844E+00 1.222549955E+00 5.572688900E-02 2.536556600E-02 1.116488000E-02
150 315 1.306915041E+00 1.235199180E+00 7.171586100E-02 1.280927291E+00 1.221619426E+00 5.930786500E-02 2.598775000E-02 1.357975400E-02
150 320 1.310542570E+00 1.236847399E+00 7.369517100E-02 1.282757637E+00 1.219959349E+00 6.279828800E-02 2.778493300E-02 1.688805000E-02
150 325 1.314178782E+00 1.237567746E+00 7.661103600E-02 1.283405576E+00 1.218570552E+00 6.483502400E-02 3.077320600E-02 1.899719400E-02
150 330 1.317417701E+00 1.236283143E+00 8.113455800E-02 1.282505416E+00 1.214049603E+00 6.845581300E-02 3.491228500E-02 2.223354000E-02
150 335 1.320168550E+00 1.235266059E+00 8.490249100E-02 1.280029292E+00 1.209267016E+00 7.076227600E-02 4.013925800E-02 2.599904300E-02
150 340 1.321772962E+00 1.233308753E+00 8.846420900E-02 1.275536310E+00 1.203358821E+00 7.217748900E-02 4.623665200E-02 2.994993200E-02
180 290 1.292127001E+00 1.219481222E+00 7.264577900E-02 1.262016208E+00 1.213119799E+00 4.889640900E-02 3.011079300E-02 6.361423000E-03
180 295 1.292294973E+00 1.222430612E+00 6.986436100E-02 1.265022676E+00 1.215427945E+00 4.959473100E-02 2.727229700E-02 7.002667000E-03
180 300 1.293586940E+00 1.224782191E+00 6.880474900E-02 1.268361350E+00 1.216899706E+00 5.146164400E-02 2.522559000E-02 7.882485000E-03
180 305 1.295846133E+00 1.227489793E+00 6.835634000E-02 1.271720579E+00 1.218183848E+00 5.353673100E-02 2.412555400E-02 9.305945000E-03
180 310 1.298990601E+00 1.229915494E+00 6.907510700E-02 1.274876628E+00 1.218749294E+00 5.612733400E-02 2.411397300E-02 1.116620000E-02
180 315 1.302399363E+00 1.230687465E+00 7.171189800E-02 1.277153806E+00 1.217373031E+00 5.978077500E-02 2.524555700E-02 1.331443400E-02
180 320 1.306267828E+00 1.231687284E+00 7.458054400E-02 1.278709305E+00 1.215656367E+00 6.305293800E-02 2.755852300E-02 1.603091700E-02
180 325 1.309743315E+00 1.231628700E+00 7.811461500E-02 1.278719052E+00 1.212498958E+00 6.622009400E-02 3.102426300E-02 1.912974200E-02
180 330 1.312801505E+00 1.229410687E+00 8.339081800E-02 1.277199322E+00 1.206212088E+00 7.098723400E-02 3.560218300E-02 2.319859900E-02
180 335 1.314999532E+00 1.227345958E+00 8.765357400E-02 1.273842502E+00 1.201472336E+00 7.237016600E-02 4.115703000E-02 2.587362200E-02
180 340 1.315825715E+00 1.224288364E+00 9.153735100E-02 1.268328687E+00 1.194706774E+00 7.362191300E-02 4.749702800E-02 2.958159000E-02
210 290 1.289112836E+00 1.217477663E+00 7.163517300E-02 1.261262962E+00 1.211403097E+00 4.985986500E-02 2.784987400E-02 6.074566000E-03
210 295 1.289697975E+00 1.220477154E+00 6.922082100E-02 1.264353819E+00 1.213557070E+00 5.079674900E-02 2.534415600E-02 6.920084000E-03
210 300 1.291266964E+00 1.222494493E+00 6.877247100E-02 1.267583904E+00 1.214709087E+00 5.287481700E-02 2.368306000E-02 7.785406000E-03
210 305 1.293692384E+00 1.224808216E+00 6.888416800E-02 1.270688551E+00 1.215520303E+00 5.516824800E-02 2.300383300E-02 9.287913000E-03
210 310 1.296708588E+00 1.226519356E+00 7.018923200E-02 1.273309277E+00 1.215315406E+00 5.799387100E-02 2.339931100E-02 1.120395000E-02
210 315 1.300139428E+00 1.226656400E+00 7.348302800E-02 1.275199179E+00 1.213268060E+00 6.193111900E-02 2.494024900E-02 1.338834000E-02
210 320 1.303724393E+00 1.226874273E+00 7.685012000E-02 1.276077050E+00 1.210760206E+00 6.531684400E-02 2.764734300E-02 1.611406700E-02
210 325 1.307052636E+00 1.226137208E+00 8.091542800E-02 1.275541845E+00 1.206947142E+00 6.859470300E-02 3.151079100E-02 1.919006600E-02
210 330 1.309985435E+00 1.223162885E+00 8.682255000E-02 1.273509124E+00 1.200906678E+00 7.260244600E-02 3.647631100E-02 2.225620700E-02
