d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.298321918E+00 1.223174539E+00 7.514737900E-02 1.275842016E+00 1.219555213E+00 5.628680300E-02 2.247990200E-02 3.619326000E-03
150 295 1.298330459E+00 1.226391740E+00 7.193871900E-02 1.278182081E+00 1.222598983E+00 5.558309800E-02 2.014837800E-02 3.792757000E-03
150 300 1.299375518E+00 1.229222043E+00 7.015347500E-02 1.281225743E+00 1.225159894E+00 5.606584900E-02 1.814977500E-02 4.062149000E-03
150 305 1.301303823E+00 1.232357061E+00 6.894676200E-02 1.284692562E+00 1.227726690E+00 5.696587200E-02 1.661126100E-02 4.630371000E-03
150 310 1.303927279E+00 1.235096339E+00 6.883094000E-02 1.288291034E+00 1.229675705E+00 5.861532900E-02 1.563624500E-02 5.420634000E-03
150 315 1.307181003E+00 1.236723643E+00 7.045736000E-02 1.291879738E+00 1.230191414E+00 6.168832400E-02 1.530126500E-02 6.532229000E-03
150 320 1.310801057E+00 1.238441776E+00 7.235928100E-02 1.295158741E+00 1.230464010E+00 6.469473100E-02 1.564231600E-02 7.977766000E-03
150 325 1.314442855E+00 1.239332794E+00 7.511006100E-02 1.297762091E+00 1.229945963E+00 6.781612800E-02 1.668076400E-02 9.386831000E-03
150 330 1.317703314E+00 1.238245659E+00 7.945765500E-02 1.299289961E+00 1.227446147E+00 7.184381400E-02 1.841335300E-02 1.079951200E-02
150 335 1.320495942E+00 1.237355425E+00 8.314051700E-02 1.299675835E+00 1.224604570E+00 7.507126500E-02 2.082010700E-02 1.275085500E-02
150 340 1.322169324E+00 1.235514547E+00 8.665477700E-02 1.298356055E+00 1.220655297E+00 7.770075800E-02 2.381326900E-02 1.485925000E-02
180 290 1.292704696E+00 1.221343721E+00 7.136097500E-02 1.272465534E+00 1.218002276E+00 5.446325800E-02 2.023916200E-02 3.341445000E-03
180 295 1.292813099E+00 1.224206771E+00 6.860632800E-02 1.274703481E+00 1.220643097E+00 5.406038400E-02 1.810961800E-02 3.563674000E-03
180 300 1.294050485E+00 1.226609504E+00 6.744098100E-02 1.277691328E+00 1.222718699E+00 5.497262900E-02 1.635915700E-02 3.890805000E-03
180 305 1.296263783E+00 1.229379188E+00 6.688459500E-02 1.281160739E+00 1.224872580E+00 5.628815900E-02 1.510304400E-02 4.506608000E-03
180 310 1.299374887E+00 1.231918744E+00 6.745614300E-02 1.284928681E+00 1.226570895E+00 5.835778600E-02 1.444620600E-02 5.347849000E-03
180 315 1.302765213E+00 1.232930557E+00 6.983465600E-02 1.288326760E+00 1.226590274E+00 6.173648600E-02 1.443845300E-02 6.340283000E-03
180 320 1.306633004E+00 1.234116133E+00 7.251687100E-02 1.291525231E+00 1.226468017E+00 6.505721400E-02 1.510777300E-02 7.648116000E-03
180 325 1.310127623E+00 1.234250548E+00 7.587707500E-02 1.293671592E+00 1.225068618E+00 6.860297400E-02 1.645603100E-02 9.181930000E-03
