fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L289 36377450.398 340.12 34.089 2.480103412E-01 1.567184855E-04 2.375575984E-05 1.867120151E-01 1.272340206E-04 6.111937582E-01 0.000000000E+00 
L290 36403609.315 340.04 34.097 2.486212813E-01 1.577965805E-04 2.401019223E-05 1.861149778E-01 1.289947519E-04 6.120117344E-01 0.000000000E+00 
L291 36424610.022 340 34.101 2.493938344E-01 1.584684586E-04 2.409844842E-05 1.855952073E-01 1.298605091E-04 6.097622517E-01 0.000000000E+00 
L292 36445611.119 339.96 34.105 2.502883824E-01 1.594499778E-04 2.441877492E-05 1.879208396E-01 1.299507566E-04 6.118693758E-01 0.000000000E+00 
L293 36466612.05 339.95 34.106 2.505060321E-01 1.604571753E-04 2.458128901E-05 1.877163347E-01 1.309443746E-04 6.115434548E-01 0.000000000E+00 
L294 36487612.56 339.92 34.109 2.511637775E-01 1.607286751E-04 2.478733403E-05 1.885498982E-01 1.314670732E-04 6.140156607E-01 0.000000000E+00 
L295 36508613.227 339.92 34.109 2.517097203E-01 1.613240578E-04 2.491926857E-05 1.877485752E-01 1.327144968E-04 6.136717996E-01 0.000000000E+00 
L296 36529616.91 339.92 34.109 2.514577837E-01 1.622289666E-04 2.497640183E-05 1.890650463E-01 1.321007816E-04 6.122607055E-01 0.000000000E+00 
L297 36550614.82 339.92 34.109 2.520985164E-01 1.630330809E-04 2.516759459E-05 1.894639214E-01 1.328340240E-04 6.123443062E-01 0.000000000E+00 
L298 36571605.576 339.93 34.108 2.524844911E-01 1.640166035E-04 2.536700853E-05 1.892506816E-01 1.340386792E-04 6.125573202E-01 0.000000000E+00 
L299 36592378.403 339.92 34.109 2.535514787E-01 1.648593836E-04 2.567738355E-05 1.907474900E-01 1.346190769E-04 6.142864687E-01 0.000000000E+00 
L300 36613377.251 339.93 34.108 2.537006230E-01 1.657799569E-04 2.580940501E-05 1.904576330E-01 1.355095274E-04 6.136552254E-01 0.000000000E+00 
L301 36634377.881 339.94 34.107 2.533530751E-01 1.665728421E-04 2.601943360E-05 1.890868058E-01 1.376014428E-04 6.165488081E-01 0.000000000E+00 
L302 36655378.441 339.94 34.107 2.537669459E-01 1.673942285E-04 2.619047063E-05 1.900053431E-01 1.378407073E-04 6.165492441E-01 0.000000000E+00 
L303 36676381.751 339.95 34.106 2.540092467E-01 1.679578126E-04 2.626010846E-05 1.913115980E-01 1.372674458E-04 6.155265340E-01 0.000000000E+00 
L304 36697380.475 339.97 34.104 2.549856328E-01 1.681831066E-04 2.638993986E-05 1.930990005E-01 1.366551344E-04 6.153756670E-01 0.000000000E+00 
L305 36718381.43 339.97 34.104 2.551482442E-01 1.689526530E-04 2.661644931E-05 1.927709798E-01 1.380828758E-04 6.174368127E-01 0.000000000E+00 
L306 36739384.438 339.97 34.104 2.548260001E-01 1.699580114E-04 2.673415460E-05 1.907402777E-01 1.401620293E-04 6.172783953E-01 0.000000000E+00 
L307 36760382.894 339.99 34.102 2.559510931E-01 1.706690802E-04 2.692897716E-05 1.919015896E-01 1.403178443E-04 6.164644281E-01 0.000000000E+00 
L308 36781373.569 339.99 34.102 2.555356185E-01 1.714341612E-04 2.709186512E-05 1.920700168E-01 1.410559780E-04 6.184293519E-01 0.000000000E+00 
L309 36802374.496 340 34.101 2.564844948E-01 1.720718413E-04 2.727128145E-05 1.934496711E-01 1.409804419E-04 6.179233741E-01 0.000000000E+00 
L310 36823377.125 340.01 34.1 2.571396869E-01 1.728995540E-04 2.741194212E-05 1.941034441E-01 1.412094887E-04 6.165620963E-01 0.000000000E+00 
L311 36844375.983 340 34.101 2.563454731E-01 1.735434758E-04 2.748254911E-05 1.929144040E-01 1.424545254E-04 6.177646720E-01 0.000000000E+00 
L312 36865376.878 340.02 34.099 2.569637770E-01 1.742855619E-04 2.763970554E-05 1.923474468E-01 1.437054435E-04 6.171633018E-01 0.000000000E+00 
L313 36886379.514 340.01 34.1 2.567912688E-01 1.745361280E-04 2.775259980E-05 1.933933622E-01 1.435062228E-04 6.192101729E-01 0.000000000E+00 
L314 36907378.36 340.02 34.099 2.577223319E-01 1.750045271E-04 2.785987069E-05 1.937386017E-01 1.438039792E-04 6.177002267E-01 0.000000000E+00 
L315 36928379.121 340.02 34.099 2.576032288E-01 1.759259753E-04 2.792352164E-05 1.939183436E-01 1.439904695E-04 6.161535003E-01 0.000000000E+00 
L316 36949380.836 340.03 34.098 2.576453103E-01 1.767237689E-04 2.820210989E-05 1.935235695E-01 1.457318950E-04 6.193902914E-01 0.000000000E+00 
L317 36970611.011 340.03 34.098 2.586938959E-01 1.770131531E-04 2.840693382E-05 1.937373033E-01 1.466116462E-04 6.203440771E-01 0.000000000E+00 
L318 36991601.637 340.02 34.099 2.583332899E-01 1.779505372E-04 2.844957258E-05 1.946370982E-01 1.461580001E-04 6.188652080E-01 0.000000000E+00 
L319 37012656.03 340.03 34.098 2.587056691E-01 1.785979384E-04 2.858003186E-05 1.959635601E-01 1.458579527E-04 6.185578484E-01 0.000000000E+00 
L320 37033608.498 340.02 34.099 2.595652751E-01 1.792861292E-04 2.885288875E-05 1.954707221E-01 1.476063253E-04 6.200061804E-01 0.000000000E+00 
L321 37054607.773 340.02 34.099 2.596989309E-01 1.794483824E-04 2.895085931E-05 1.970013414E-01 1.469508325E-04 6.212290402E-01 0.000000000E+00 
L322 37075604.834 340.03 34.098 2.594908384E-01 1.799882351E-04 2.894734615E-05 1.955981599E-01 1.479837151E-04 6.197872054E-01 0.000000000E+00 
L323 37096606.508 340.03 34.098 2.596832235E-01 1.803854386E-04 2.910154079E-05 1.951995912E-01 1.490812598E-04 6.212560245E-01 0.000000000E+00 
L324 37117609.999 340.02 34.099 2.603039733E-01 1.810124174E-04 2.927649004E-05 1.963095992E-01 1.491394417E-04 6.213407569E-01 0.000000000E+00 
L325 37138610.902 340.02 34.099 2.609267904E-01 1.814069840E-04 2.947650465E-05 1.973858885E-01 1.493217259E-04 6.227350469E-01 0.000000000E+00 
L326 37159765.554 340.02 34.099 2.602789925E-01 1.821141171E-04 2.941600353E-05 1.948253239E-01 1.509972636E-04 6.205845215E-01 0.000000000E+00 
L327 37180612.574 340.02 34.099 2.609933767E-01 1.825310816E-04 2.961692148E-05 1.972488296E-01 1.501570923E-04 6.216895974E-01 0.000000000E+00 
L328 37201602.972 340.01 34.1 2.610255861E-01 1.833371386E-04 2.972422386E-05 1.973686165E-01 1.506120044E-04 6.211221183E-01 0.000000000E+00 
