T(K) Nd(cm-3) Mu(cm2/Vs)
349 6.12871E+18 1.62846E+2
480 1.13387E+17 3.85556E+2
363 4.07664E+18 1.78719E+2
447 1.12388E+16 5.39136E+2
289 9.88772E+17 3.19345E+2
356 2.80223E+18 2.02498E+2
373 1.53295E+18 2.41506E+2
303 1.47860E+17 6.37216E+2
323 1.17239E+16 1.01997E+3
210 3.22640E+18 2.57180E+2
498 3.30937E+18 1.57965E+2
303 2.07466E+16 1.05054E+3
462 8.31094E+17 2.55874E+2
476 4.70871E+18 1.46799E+2
374 2.37054E+16 7.23746E+2
304 7.98916E+16 7.70696E+2
253 7.78414E+18 1.83718E+2
345 3.98359E+18 1.84980E+2
345 3.35617E+18 1.94538E+2
311 1.09665E+18 2.97647E+2
486 1.90428E+18 1.90021E+2
329 1.30627E+18 2.72042E+2
329 1.76684E+18 2.44800E+2
420 5.06383E+17 3.23964E+2
279 1.94026E+17 6.10571E+2
339 1.22265E+17 6.09798E+2
361 1.72443E+16 8.00044E+2
487 6.72238E+16 4.01707E+2
317 2.61525E+16 9.42798E+2
476 1.72823E+16 4.64575E+2
395 9.47410E+16 5.36311E+2
401 2.14373E+18 2.07325E+2
279 1.99494E+18 2.54268E+2
353 7.92093E+18 1.51569E+2
286 3.40923E+18 2.12967E+2
387 1.25391E+18 2.53577E+2
315 9.18894E+17 3.15396E+2
221 5.01728E+18 2.21631E+2
229 6.17373E+16 1.06740E+3
425 7.59867E+17 2.82386E+2
305 3.44876E+16 9.47746E+2
330 1.57420E+18 2.54281E+2
478 1.34694E+18 2.14345E+2
283 1.39729E+18 2.84890E+2
479 2.49940E+16 4.50341E+2
294 2.70481E+18 2.25141E+2
323 3.41282E+18 2.00146E+2
477 7.18805E+17 2.59298E+2
410 5.53530E+18 1.53314E+2
282 2.75693E+18 2.28501E+2
244 1.37927E+18 3.06795E+2
244 1.57794E+18 2.92959E+2
274 4.12250E+17 4.57380E+2
430 4.86701E+18 1.54694E+2
329 1.68591E+17 5.68701E+2
334 1.69824E+18 2.46500E+2
480 2.25310E+17 3.42046E+2
265 2.78956E+16 1.19800E+3
367 4.32965E+17 3.80684E+2
422 3.05638E+17 3.73751E+2
267 3.05325E+16 1.15865E+3
253 1.28868E+17 7.56851E+2
397 4.32035E+17 3.57639E+2
441 3.17966E+16 5.19288E+2
369 1.14771E+18 2.68573E+2
364 2.81809E+16 7.42930E+2
243 1.64100E+18 2.90021E+2
428 1.98012E+18 2.04661E+2
454 2.59567E+18 1.80876E+2
456 6.26960E+16 4.54898E+2
401 6.70945E+16 5.57657E+2
396 5.86153E+18 1.53814E+2
325 2.38170E+16 9.20231E+2
376 1.49502E+17 5.14522E+2
409 3.59693E+18 1.73937E+2
217 1.11332E+16 1.92171E+3
394 8.16234E+18 1.41339E+2
383 2.28898E+16 6.97180E+2
374 5.42088E+16 6.44762E+2
430 5.97607E+17 3.01488E+2
224 1.57895E+16 1.69204E+3
386 7.69963E+16 5.76574E+2
276 9.69832E+17 3.28255E+2
366 2.16570E+16 7.61004E+2
239 1.40844E+16 1.60610E+3
407 9.67387E+17 2.68573E+2
