N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 7.344580000E-04 5.029410000E-04 3.443440000E-04 2.359130000E-04 1.618980000E-04 1.114650000E-04 7.717100000E-05 5.391100000E-05 3.819800000E-05 2.761000000E-05 2.047000000E-05 1.561600000E-05 1.225800000E-05 9.875000000E-06 8.139000000E-06 6.844000000E-06 5.854000000E-06 5.073000000E-06 4.416000000E-06
1.600000000E+01 8.988131000E-03 6.633576000E-03 4.824227000E-03 3.465536000E-03 2.467762000E-03 1.749018000E-03 1.239225000E-03 8.818920000E-04 6.335890000E-04 4.620800000E-04 3.439710000E-04 2.625380000E-04 2.059290000E-04 1.658320000E-04 1.365060000E-04 1.141350000E-04 9.629900000E-05 8.153400000E-05 6.899200000E-05
1.700000000E+01 5.058925000E-02 4.306371400E-02 3.672087400E-02 3.113063500E-02 2.605291000E-02 2.141609500E-02 1.725899600E-02 1.365534900E-02 1.065113500E-02 8.236051000E-03 6.348830000E-03 4.900134000E-03 3.796201000E-03 2.954179000E-03 2.308133000E-03 1.808629000E-03 1.419529000E-03 1.114511000E-03 8.742960000E-04
1.549996187E+01 3.058330000E-03 2.140562000E-03 1.489555000E-03 1.032749000E-03 7.149180000E-04 4.952000000E-04 3.440380000E-04 2.404410000E-04 1.696550000E-04 1.214320000E-04 8.865100000E-05 6.638700000E-05 5.123200000E-05 4.080500000E-05 3.348400000E-05 2.814000000E-05 2.403900000E-05 2.072500000E-05 1.791900000E-05
1.649996187E+01 2.325254200E-02 1.861556400E-02 1.468711500E-02 1.137975900E-02 8.656056000E-03 6.481083000E-03 4.799961000E-03 3.538297000E-03 2.613652000E-03 1.947291000E-03 1.471378000E-03 1.131512000E-03 8.863730000E-04 7.060010000E-04 5.696430000E-04 4.635450000E-04 3.788910000E-04 3.100630000E-04 2.534070000E-04
1.674996808E+01 3.496313800E-02 2.900342500E-02 2.388766300E-02 1.940345800E-02 1.547636500E-02 1.210823100E-02 9.313439000E-03 7.077886000E-03 5.348861000E-03 4.046536000E-03 3.082073000E-03 2.372256000E-03 1.847565000E-03 1.454620000E-03 1.155013000E-03 9.223240000E-04 7.387410000E-04 5.921570000E-04 4.741660000E-04
1.624993176E+01 1.477901500E-02 1.134913000E-02 8.567137000E-03 6.358800000E-03 4.652962000E-03 3.371022000E-03 2.430804000E-03 1.754672000E-03 1.275600000E-03 9.395320000E-04 7.049060000E-04 5.408250000E-04 4.248660000E-04 3.411390000E-04 2.787300000E-04 2.304400000E-04 1.917350000E-04 1.598510000E-04 1.331040000E-04
1.574996808E+01 5.304067000E-03 3.793133000E-03 2.685346000E-03 1.887184000E-03 1.320523000E-03 9.228720000E-04 6.462970000E-04 4.552200000E-04 3.238820000E-04 2.339430000E-04 1.725090000E-04 1.305510000E-04 1.017460000E-04 8.168800000E-05 6.732900000E-05 5.660800000E-05 4.819400000E-05 4.127300000E-05 3.537100000E-05
1.524993176E+01 1.685157000E-03 1.163866000E-03 8.016410000E-04 5.514000000E-04 3.792710000E-04 2.612700000E-04 1.805930000E-04 1.255700000E-04 8.813200000E-05 6.273600000E-05 4.552300000E-05 3.387400000E-05 2.595100000E-05 2.052600000E-05 1.673300000E-05 1.400200000E-05 1.195200000E-05 1.032800000E-05 8.973000000E-06
