N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -2.217331000E-03 -2.655044000E-03 -3.770507000E-03 -5.370187000E-03
1.016672606E+01 -2.166249000E-03 -2.570227000E-03 -3.640268000E-03 -5.181527000E-03
1.033324570E+01 -2.091849000E-03 -2.447161000E-03 -3.452067000E-03 -4.910218000E-03
1.049996187E+01 -1.983893000E-03 -2.269509000E-03 -3.182076000E-03 -4.523671000E-03
1.066670514E+01 -1.828095000E-03 -2.039164000E-03 -2.798735000E-03 -3.980268000E-03
1.083333839E+01 -1.604954000E-03 -1.699824000E-03 -2.262487000E-03 -3.230814000E-03
1.100000000E+01 -1.288913000E-03 -1.211196000E-03 -1.542252000E-03 -2.224566000E-03
1.116672606E+01 -8.483430000E-04 -5.313720000E-04 -5.677260000E-04 -9.226440000E-04
1.133324570E+01 -2.478040000E-04 3.736560000E-04 6.774930000E-04 6.800680000E-04
1.149996187E+01 5.456560000E-04 1.508639000E-03 2.185201000E-03 2.521091000E-03
1.166670514E+01 1.541693000E-03 2.888196000E-03 3.888632000E-03 4.481473000E-03
1.183333839E+01 2.725353000E-03 4.435703000E-03 5.661775000E-03 6.400480000E-03
1.200000000E+01 4.072064000E-03 6.015838000E-03 7.337261000E-03 8.073012000E-03
1.216672606E+01 5.458090000E-03 7.498637000E-03 8.760624000E-03 9.395554000E-03
1.233324570E+01 6.750209000E-03 8.732072000E-03 9.827045000E-03 1.029339800E-02
1.249996187E+01 7.826673000E-03 9.629434000E-03 1.050030300E-02 1.077237200E-02
1.266670514E+01 8.592000000E-03 1.015308600E-02 1.077743500E-02 1.086338700E-02
1.283333839E+01 8.993498000E-03 1.026539300E-02 1.068895500E-02 1.063104000E-02
1.300000000E+01 9.011061000E-03 1.004010900E-02 1.028984500E-02 1.013713600E-02
