N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -9.793293100E-02 -1.130643670E-01 -1.275567500E-01 -1.422992580E-01
1.016672606E+01 -9.751468200E-02 -1.123872130E-01 -1.265486310E-01 -1.408866590E-01
1.033324570E+01 -9.690529700E-02 -1.114035090E-01 -1.250890250E-01 -1.388490110E-01
1.049996187E+01 -9.602046500E-02 -1.099813140E-01 -1.229891190E-01 -1.359333070E-01
1.066670514E+01 -9.474211300E-02 -1.079395520E-01 -1.199958470E-01 -1.318099190E-01
1.083333839E+01 -9.290869800E-02 -1.050380940E-01 -1.157862120E-01 -1.260771550E-01
1.100000000E+01 -9.030710200E-02 -1.009755480E-01 -1.099800100E-01 -1.183001100E-01
1.116672606E+01 -8.667189500E-02 -9.540734500E-02 -1.021919750E-01 -1.081123010E-01
1.133324570E+01 -8.170373500E-02 -8.800413900E-02 -9.217371300E-02 -9.540320400E-02
1.149996187E+01 -7.512427300E-02 -7.857266200E-02 -7.990288700E-02 -8.056659000E-02
1.166670514E+01 -6.678592800E-02 -6.723944900E-02 -6.597878700E-02 -6.467261500E-02
1.183333839E+01 -5.683268300E-02 -5.463063800E-02 -5.154863600E-02 -4.932452300E-02
1.200000000E+01 -4.584766700E-02 -4.188046000E-02 -3.812953800E-02 -3.608892000E-02
1.216672606E+01 -3.484447500E-02 -3.034057300E-02 -2.700120000E-02 -2.582135800E-02
1.233324570E+01 -2.497826700E-02 -2.100359400E-02 -1.862330900E-02 -1.844899700E-02
1.249996187E+01 -1.707808500E-02 -1.414899100E-02 -1.275839000E-02 -1.333565100E-02
1.266670514E+01 -1.135257700E-02 -9.438077000E-03 -8.764720000E-03 -9.795926000E-03
1.283333839E+01 -7.501378000E-03 -6.316276000E-03 -6.071142000E-03 -7.346087000E-03
1.300000000E+01 -5.060954000E-03 -4.320833000E-03 -4.308950000E-03 -5.708967000E-03
