N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.508709700E-02 -1.798231600E-02 -2.144054600E-02 -2.622641800E-02
1.016672606E+01 -1.497993700E-02 -1.780343100E-02 -2.116572700E-02 -2.582893000E-02
1.033324570E+01 -1.482392100E-02 -1.754392700E-02 -2.076871000E-02 -2.525741400E-02
1.049996187E+01 -1.459765400E-02 -1.716951100E-02 -2.019934400E-02 -2.444337000E-02
1.066670514E+01 -1.427128600E-02 -1.663353200E-02 -1.939137900E-02 -2.329956400E-02
1.083333839E+01 -1.380429400E-02 -1.587494100E-02 -1.826214600E-02 -2.172329000E-02
1.100000000E+01 -1.314377000E-02 -1.485612900E-02 -1.671768300E-02 -1.960979900E-02
1.116672606E+01 -1.222488300E-02 -1.345511100E-02 -1.469124100E-02 -1.688172400E-02
1.133324570E+01 -1.097626800E-02 -1.155923800E-02 -1.208566800E-02 -1.353687400E-02
1.149996187E+01 -9.334388000E-03 -9.184460000E-03 -8.950253000E-03 -9.702104000E-03
1.166670514E+01 -7.270058000E-03 -6.345961000E-03 -5.437662000E-03 -5.657727000E-03
1.183333839E+01 -4.824274000E-03 -3.214506000E-03 -1.835140000E-03 -1.794499000E-03
1.200000000E+01 -2.151771000E-03 -5.485100000E-05 1.507351000E-03 1.544066000E-03
1.216672606E+01 5.485500000E-04 2.821720000E-03 4.297693000E-03 4.140201000E-03
1.233324570E+01 2.995150000E-03 5.158340000E-03 6.394404000E-03 5.966779000E-03
1.249996187E+01 4.980428000E-03 6.873454000E-03 7.804038000E-03 7.114703000E-03
1.266670514E+01 6.399454000E-03 7.957369000E-03 8.595420000E-03 7.703900000E-03
1.283333839E+01 7.252906000E-03 8.490593000E-03 8.885749000E-03 7.840876000E-03
1.300000000E+01 7.578014000E-03 8.546883000E-03 8.791487000E-03 8.831861000E-03
