N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+15 310 3.800E-4 3.824618E+1 1.817940E+1 5.863160E-1 8.106980E+1
1.468000E+10 3.162E+15 310 3.800E-4 3.821185E+1 1.814790E+1 5.862290E-1 8.101400E+1
2.154000E+10 3.162E+15 310 3.800E-4 3.816200E+1 1.810200E+1 5.861010E-1 8.093240E+1
3.162000E+10 3.162E+15 310 3.800E-4 3.808995E+1 1.803540E+1 5.859120E-1 8.081350E+1
4.642000E+10 3.162E+15 310 3.800E-4 3.798656E+1 1.793950E+1 5.856340E-1 8.064060E+1
6.813000E+10 3.162E+15 310 3.800E-4 3.783979E+1 1.780240E+1 5.852230E-1 8.039130E+1
1.000000E+11 3.162E+15 310 3.800E-4 3.763472E+1 1.760940E+1 5.846160E-1 8.003600E+1
1.468000E+11 3.162E+15 310 3.800E-4 3.735474E+1 1.733950E+1 5.837130E-1 7.952290E+1
2.154000E+11 3.162E+15 310 3.800E-4 3.698502E+1 1.699250E+1 5.823620E-1 7.889320E+1
3.162000E+11 3.162E+15 310 3.800E-4 3.651874E+1 1.655980E+1 5.803200E-1 7.813990E+1
4.642000E+11 3.162E+15 310 3.800E-4 3.596429E+1 1.607360E+1 5.771000E-1 7.744460E+1
6.813000E+11 3.162E+15 310 3.800E-4 3.534653E+1 1.556130E+1 5.720950E-1 7.695390E+1
1.000000E+12 3.162E+15 310 3.800E-4 3.469620E+1 1.505410E+1 5.640270E-1 7.692620E+1
1.468000E+12 3.162E+15 310 3.800E-4 3.403355E+1 1.456860E+1 5.524150E-1 7.748990E+1
2.154000E+12 3.162E+15 310 3.800E-4 3.336182E+1 1.408960E+1 5.418960E-1 7.793490E+1
3.162000E+12 3.162E+15 310 3.800E-4 3.267371E+1 1.361330E+1 5.342850E-1 7.798150E+1
4.642000E+12 3.162E+15 310 3.800E-4 3.196039E+1 1.313950E+1 5.273720E-1 7.795630E+1
6.813000E+12 3.162E+15 310 3.800E-4 3.121590E+1 1.265310E+1 5.204620E-1 7.788130E+1
1.000000E+13 3.162E+15 310 3.800E-4 3.043721E+1 1.216540E+1 5.134600E-1 7.784190E+1
1.468000E+13 3.162E+15 310 3.800E-4 2.962327E+1 1.166380E+1 5.064380E-1 7.774650E+1
2.154000E+13 3.162E+15 310 3.800E-4 2.877432E+1 1.116090E+1 4.994290E-1 7.766420E+1
3.162000E+13 3.162E+15 310 3.800E-4 2.789171E+1 1.064640E+1 4.924170E-1 7.751660E+1
4.642000E+13 3.162E+15 310 3.800E-4 2.697798E+1 1.012670E+1 4.854040E-1 7.733100E+1
6.813000E+13 3.162E+15 310 3.800E-4 2.603675E+1 9.608800E+0 4.783810E-1 7.714480E+1
1.000000E+14 3.162E+15 310 3.800E-4 2.507281E+1 9.083200E+0 4.712980E-1 7.686710E+1
