fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 40930 319.38 36.302 3.125151596E-01 1.419050000E-04 3.057553435E-05 2.449859514E-01 1.249715647E-04 6.894539571E-01 0.000000000E+00 
00L2 41066 319.59 36.278 3.206831093E-01 1.420000000E-04 3.063964172E-05 2.448144812E-01 1.253195367E-04 6.728515427E-01 0.000000000E+00 
00L3 41166 319.67 36.269 3.121692589E-01 1.419931034E-04 3.061856577E-05 2.452257635E-01 1.250375075E-04 6.907604425E-01 0.000000000E+00 
00L4 41266 319.74 36.261 3.121288750E-01 1.419862069E-04 3.059007151E-05 2.451768160E-01 1.249401371E-04 6.902404204E-01 0.000000000E+00 
00L5 41366 319.8 36.255 3.120848198E-01 1.420375000E-04 3.057510883E-05 2.450027706E-01 1.249668786E-04 6.897510137E-01 0.000000000E+00 
00L6 41466 319.83 36.251 3.206877953E-01 1.419852941E-04 3.055075318E-05 2.449268450E-01 1.248993226E-04 6.709592187E-01 0.000000000E+00 
00L7 41574 319.85 36.249 3.205564339E-01 1.421862069E-04 3.058830385E-05 2.445900614E-01 1.252137918E-04 6.711095655E-01 0.000000000E+00 
00L8 41668 319.9 36.243 3.121468529E-01 1.426793103E-04 3.068445804E-05 2.447909103E-01 1.255152107E-04 6.889671179E-01 0.000000000E+00 
00L9 41770 319.93 36.24 3.121777878E-01 1.424931034E-04 3.074146993E-05 2.442040224E-01 1.260277467E-04 6.910807340E-01 0.000000000E+00 
0L10 41868 319.95 36.238 3.205568771E-01 1.423931034E-04 3.069637791E-05 2.449616316E-01 1.254771699E-04 6.725012236E-01 0.000000000E+00 
0L11 41972 319.96 36.236 3.120725822E-01 1.422250000E-04 3.067302709E-05 2.442951448E-01 1.257015993E-04 6.910748389E-01 0.000000000E+00 
0L12 42070 319.97 36.235 3.206050392E-01 1.422862069E-04 3.063013054E-05 2.452660913E-01 1.250620608E-04 6.714531282E-01 0.000000000E+00 
0L13 42202 320.14 36.216 3.160223045E-01 1.373970443E-04 2.988352224E-05 2.477313766E-01 1.208232262E-04 6.882348472E-01 0.000000000E+00 
0L14 42336 319.87 36.247 3.168765793E-01 1.374940887E-04 3.006896785E-05 2.487140060E-01 1.211007195E-04 6.901513674E-01 0.000000000E+00 
0L15 42434 319.92 36.241 3.170012718E-01 1.376970443E-04 3.011470342E-05 2.482545673E-01 1.215034252E-04 6.899108383E-01 0.000000000E+00 
0L16 42534 319.96 36.236 3.169925125E-01 1.382970443E-04 3.019543696E-05 2.486002701E-01 1.216632179E-04 6.887782364E-01 0.000000000E+00 
0L17 42634 320 36.232 3.170123405E-01 1.389000000E-04 3.040420722E-05 2.486824751E-01 1.224649890E-04 6.904866234E-01 0.000000000E+00 
0L18 42734 320.03 36.228 3.171483170E-01 1.391970443E-04 3.048005593E-05 2.486181353E-01 1.228008401E-04 6.904358523E-01 0.000000000E+00 
0L19 42832 320.03 36.228 3.171980492E-01 1.394970443E-04 3.051507740E-05 2.488052414E-01 1.228505852E-04 6.896344726E-01 0.000000000E+00 
0L20 42934 320.03 36.228 3.173296440E-01 1.396940887E-04 3.055836154E-05 2.489093576E-01 1.229739368E-04 6.893525580E-01 0.000000000E+00 
0L21 43038 320.02 36.23 3.173843727E-01 1.399940887E-04 3.060077599E-05 2.488086920E-01 1.231946592E-04 6.887112905E-01 0.000000000E+00 
0L22 43132 320 36.232 3.174766121E-01 1.403940887E-04 3.070210636E-05 2.492362902E-01 1.233933920E-04 6.888229567E-01 0.000000000E+00 
0L23 43232 320.02 36.23 3.172896736E-01 1.407179641E-04 3.084566526E-05 2.487818161E-01 1.241943306E-04 6.908577920E-01 0.000000000E+00 
0L24 43332 320 36.232 3.174329521E-01 1.409970443E-04 3.090519063E-05 2.490100233E-01 1.243183453E-04 6.905091057E-01 0.000000000E+00 
0L25 43432 320.03 36.228 3.177500656E-01 1.409965686E-04 3.092068933E-05 2.496195786E-01 1.240805244E-04 6.901682475E-01 0.000000000E+00 
0L26 43534 320.06 36.225 3.178561996E-01 1.411000000E-04 3.095439622E-05 2.493566605E-01 1.243475777E-04 6.901836024E-01 0.000000000E+00 
0L27 43636 320.03 36.228 3.178763161E-01 1.410000000E-04 3.095181861E-05 2.492067852E-01 1.244096858E-04 6.905718763E-01 0.000000000E+00 
0L28 43738 320.03 36.228 3.180318932E-01 1.415000000E-04 3.100944741E-05 2.496873886E-01 1.244048874E-04 6.890756649E-01 0.000000000E+00 
0L29 43832 320.03 36.228 3.180398872E-01 1.421911330E-04 3.115893008E-05 2.497120468E-01 1.249914597E-04 6.890146104E-01 0.000000000E+00 
