Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.033258579E+00 1.014103455E+00 1.915512400E-02 1.030494713E+00 1.012471675E+00 1.802303800E-02 2.763866000E-03 1.631780000E-03
1.468000E+10 1.033140915E+00 1.014098868E+00 1.904204700E-02 1.031208005E+00 1.012940970E+00 1.826703500E-02 1.932910000E-03 1.157898000E-03
2.154000E+10 1.032970096E+00 1.014092246E+00 1.887785000E-02 1.031631380E+00 1.013280162E+00 1.835121800E-02 1.338716000E-03 8.120840000E-04
3.162000E+10 1.032723373E+00 1.014082765E+00 1.864060800E-02 1.031803329E+00 1.013517928E+00 1.828540100E-02 9.200440000E-04 5.648370000E-04
4.642000E+10 1.032369673E+00 1.014069354E+00 1.830031900E-02 1.031741532E+00 1.013678713E+00 1.806281900E-02 6.281410000E-04 3.906410000E-04
6.813000E+10 1.031868114E+00 1.014050738E+00 1.781737600E-02 1.031441945E+00 1.013781553E+00 1.766039200E-02 4.261690000E-04 2.691850000E-04
1.000000E+11 1.031168088E+00 1.014025644E+00 1.714244400E-02 1.030880868E+00 1.013840523E+00 1.704034500E-02 2.872200000E-04 1.851210000E-04
1.468000E+11 1.030213334E+00 1.013993409E+00 1.621992500E-02 1.030021237E+00 1.013866167E+00 1.615507000E-02 1.920970000E-04 1.272420000E-04
2.154000E+11 1.028953888E+00 1.013955378E+00 1.499851000E-02 1.028826573E+00 1.013867831E+00 1.495874200E-02 1.273150000E-04 8.754700000E-05
3.162000E+11 1.027370648E+00 1.013917762E+00 1.345288600E-02 1.027287138E+00 1.013857350E+00 1.342978800E-02 8.351000000E-05 6.041200000E-05
4.642000E+11 1.025514200E+00 1.013896806E+00 1.161739400E-02 1.025459983E+00 1.013854879E+00 1.160510400E-02 5.421700000E-05 4.192700000E-05
6.813000E+11 1.023548161E+00 1.013926736E+00 9.621425000E-03 1.023513180E+00 1.013897349E+00 9.615831000E-03 3.498100000E-05 2.938700000E-05
1.000000E+12 1.021766531E+00 1.014069887E+00 7.696644000E-03 1.021743840E+00 1.014048950E+00 7.694890000E-03 2.269100000E-05 2.093700000E-05
1.468000E+12 1.020541268E+00 1.014424026E+00 6.117242000E-03 1.020526142E+00 1.014408730E+00 6.117412000E-03 1.512600000E-05 1.529600000E-05
2.154000E+12 1.020190854E+00 1.015119868E+00 5.070986000E-03 1.020180206E+00 1.015108286E+00 5.071920000E-03 1.064800000E-05 1.158200000E-05
3.162000E+12 1.020849614E+00 1.016301918E+00 4.547696000E-03 1.020841555E+00 1.016292745E+00 4.548810000E-03 8.059000000E-06 9.173000000E-06
4.642000E+12 1.022456538E+00 1.030381891E+00 -7.925353000E-03 1.022449995E+00 1.030373105E+00 -7.923110000E-03 6.543000000E-06 8.786000000E-06
6.813000E+12 1.024870089E+00 1.048559777E+00 -2.368968800E-02 1.024864497E+00 1.048547954E+00 -2.368345700E-02 5.592000000E-06 1.182300000E-05
1.000000E+13 1.027990533E+00 1.061403344E+00 -3.341281100E-02 1.027985600E+00 1.061390756E+00 -3.340515600E-02 4.933000000E-06 1.258800000E-05
