N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 335 1.800E-4 1.210354089E+00 1.233475417E+00
1.468000E+10 1.778E+16 335 1.800E-4 1.216262320E+00 1.233629687E+00
2.154000E+10 1.778E+16 335 1.800E-4 1.219583335E+00 1.233853844E+00
3.162000E+10 1.778E+16 335 1.800E-4 1.224269941E+00 1.234178007E+00
4.642000E+10 1.778E+16 335 1.800E-4 1.227813966E+00 1.234643871E+00
6.813000E+10 1.778E+16 335 1.800E-4 1.230625151E+00 1.235306404E+00
1.000000E+11 1.778E+16 335 1.800E-4 1.233043315E+00 1.236236663E+00
1.468000E+11 1.778E+16 335 1.800E-4 1.235349281E+00 1.237518021E+00
2.154000E+11 1.778E+16 335 1.800E-4 1.237771134E+00 1.239237494E+00
3.162000E+11 1.778E+16 335 1.800E-4 1.240479961E+00 1.241466831E+00
4.642000E+11 1.778E+16 335 1.800E-4 1.243571545E+00 1.244232442E+00
6.813000E+11 1.778E+16 335 1.800E-4 1.247043880E+00 1.247484448E+00
1.000000E+12 1.778E+16 335 1.800E-4 1.250788310E+00 1.251080892E+00
1.468000E+12 1.778E+16 335 1.800E-4 1.254787228E+00 1.254964120E+00
2.154000E+12 1.778E+16 335 1.800E-4 1.258641001E+00 1.258765669E+00
3.162000E+12 1.778E+16 335 1.800E-4 1.261891668E+00 1.261977247E+00
4.642000E+12 1.778E+16 335 1.800E-4 1.264911204E+00 1.264969970E+00
6.813000E+12 1.778E+16 335 1.800E-4 1.267784839E+00 1.267825566E+00
1.000000E+13 1.778E+16 335 1.800E-4 1.277061203E+00 1.277236052E+00
