fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.448734500E-28 1.000000000E+20 1.009756078E+00 2.970343830E-13 2.105564928E-03 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.266891222E-28 1.000000000E+20 1.012133729E+00 2.400262920E-13 2.720507554E-03 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.286583793E-27 1.000000000E+20 1.010390933E+00 4.087109522E-13 2.260188807E-03 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.448814043E-28 1.000000000E+20 1.012129158E+00 3.517585825E-13 2.710363832E-03 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.235374941E-27 1.000000000E+20 1.010875853E+00 5.720092414E-13 2.372994208E-03 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.924250893E-27 1.000000000E+20 1.012122598E+00 5.151281035E-13 2.695587090E-03 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.106165480E-27 1.000000000E+20 1.011231707E+00 8.103604743E-13 2.446861755E-03 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.386225813E-27 1.000000000E+20 1.012113286E+00 7.535749998E-13 2.674136463E-03 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.977627147E-27 1.000000000E+20 1.011483230E+00 1.157358233E-12 2.485207123E-03 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.978158029E-27 1.000000000E+20 1.012100290E+00 1.100705472E-12 2.643158919E-03 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.214428116E-27 1.000000000E+20 1.011653661E+00 1.660646484E-12 2.490240963E-03 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.211501500E-27 1.000000000E+20 1.012082621E+00 1.604180938E-12 2.598762170E-03 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.089061037E-26 1.000000000E+20 1.011762628E+00 2.386739853E-12 2.462062450E-03 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.089662027E-26 1.000000000E+20 1.012059603E+00 2.330539654E-12 2.535841108E-03 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.828443567E-26 1.000000000E+20 1.011826501E+00 3.426407739E-12 2.398503992E-03 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.427953722E-27 1.000000000E+20 1.012031753E+00 3.370582105E-12 2.448123113E-03 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.191303605E-26 1.000000000E+20 1.011860680E+00 4.899541300E-12 2.295817719E-03 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.191179037E-26 1.000000000E+20 1.012002651E+00 4.844238404E-12 2.328779430E-03 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.686043376E-26 1.000000000E+20 1.011883871E+00 6.957344661E-12 2.150640350E-03 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.476659110E-26 1.000000000E+20 1.011982441E+00 6.902757772E-12 2.172210041E-03 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.382728645E-26 1.000000000E+20 1.011924613E+00 9.778680708E-12 1.964039949E-03 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.382270081E-26 1.000000000E+20 1.011993594E+00 9.725048424E-12 1.977895139E-03 
012_335 012_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.370508291E-26 1.000000000E+20 1.012029730E+00 1.355787177E-11 1.748484032E-03 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.370992144E-26 1.000000000E+20 1.012078679E+00 1.350546653E-11 1.757193290E-03 
013_335 013_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.220237469E-25 1.000000000E+20 1.012272187E+00 1.848564380E-11 1.537259590E-03 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.219145043E-25 1.000000000E+20 1.012307701E+00 1.843474288E-11 1.542627785E-03 
014_335 014_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.433023510E-11 1.000000000E+20 1.035795842E+00 1.053891183E-11 1.369329499E-03 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.427043272E-11 1.000000000E+20 1.035743090E+00 1.054908115E-11 1.372750804E-03 
015_335 015_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.364844397E-11 1.000000000E+20 1.073781598E+00 9.323485809E-12 1.211118490E-03 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.359999979E-11 1.000000000E+20 1.073756798E+00 9.324247815E-12 1.213342955E-03 
016_335 016_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.180033393E-11 1.000000000E+20 1.106538357E+00 1.120102874E-11 1.080721750E-03 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.175511500E-11 1.000000000E+20 1.106531294E+00 1.120053158E-11 1.082175930E-03 
017_335 017_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.047750435E-11 1.000000000E+20 1.132348740E+00 1.491685553E-11 9.947375535E-04 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.043443993E-11 1.000000000E+20 1.132351365E+00 1.491602374E-11 9.957130817E-04 
018_335 018_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.014403792E-11 1.000000000E+20 1.151903350E+00 2.074679428E-11 9.535623933E-04 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.010264126E-11 1.000000000E+20 1.151910268E+00 2.074584383E-11 9.542444836E-04 
019_335 019_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.120484076E-11 1.000000000E+20 1.166932541E+00 2.945136471E-11 9.470870609E-04 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.116471847E-11 1.000000000E+20 1.166940753E+00 2.945036038E-11 9.475850827E-04 
