T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.251320789E+00 1.217212720E+00 3.410806900E-02 1.249130763E+00 1.215990284E+00 3.314047900E-02 2.190026000E-03 1.222436000E-03
295 1.252279157E+00 1.219364200E+00 3.291495700E-02 1.250351000E+00 1.218177946E+00 3.217305400E-02 1.928157000E-03 1.186254000E-03
300 1.253838052E+00 1.221823060E+00 3.201499200E-02 1.252108787E+00 1.220642635E+00 3.146615200E-02 1.729265000E-03 1.180425000E-03
305 1.255759265E+00 1.224141437E+00 3.161782800E-02 1.254157629E+00 1.222942882E+00 3.121474700E-02 1.601636000E-03 1.198555000E-03
310 1.257734486E+00 1.227129522E+00 3.060496400E-02 1.256191346E+00 1.225782381E+00 3.040896500E-02 1.543140000E-03 1.347141000E-03
315 1.258673723E+00 1.229795432E+00 2.887829100E-02 1.257122720E+00 1.228281360E+00 2.884136000E-02 1.551003000E-03 1.514072000E-03
320 1.257774859E+00 1.231742391E+00 2.603246800E-02 1.256161766E+00 1.230069999E+00 2.609176700E-02 1.613093000E-03 1.672392000E-03
325 1.253538705E+00 1.233666674E+00 1.987203100E-02 1.251835742E+00 1.231901377E+00 1.993436500E-02 1.702963000E-03 1.765297000E-03
330 1.243148879E+00 1.234949436E+00 8.199443000E-03 1.241377723E+00 1.232908758E+00 8.468965000E-03 1.771156000E-03 2.040678000E-03
335 1.222315467E+00 1.234590806E+00 -1.227533900E-02 1.220593072E+00 1.232256937E+00 -1.166386500E-02 1.722395000E-03 2.333869000E-03
340 1.184655442E+00 1.233028267E+00 -4.837282500E-02 1.183249066E+00 1.230368418E+00 -4.711935200E-02 1.406376000E-03 2.659849000E-03
