X Y Xfit Yfit
1.5579600E+1 9.3762200E+1 1.5900139E+1 9.3441601E+1
1.7175200E+1 1.0240500E+2 1.7598006E+1 1.0189102E+2
1.9191500E+1 1.1163500E+2 1.9495806E+1 1.1109110E+2
2.1425200E+1 1.2164300E+2 2.1619724E+1 1.2110538E+2
2.3855900E+1 1.3255300E+2 2.3999627E+1 1.3200195E+2
2.6566800E+1 1.4444800E+2 2.6669579E+1 1.4385363E+2
2.9668400E+1 1.5727500E+2 2.9668400E+1 1.5673802E+2
3.3118600E+1 1.7124100E+2 3.3040279E+1 1.7073750E+2
3.7005600E+1 1.8644200E+2 3.6835429E+1 1.8593912E+2
4.1357700E+1 2.0286700E+2 4.1110775E+1 2.0243436E+2
4.6237500E+1 2.2072200E+2 4.5930650E+1 2.2031876E+2
5.1742800E+1 2.3993700E+2 5.1367463E+1 2.3969130E+2
5.7843200E+1 2.6088500E+2 5.7502303E+1 2.6065366E+2
6.4819200E+1 2.8337400E+2 6.4425387E+1 2.8330909E+2
7.2558500E+1 3.0766600E+2 7.2236293E+1 3.0776113E+2
8.1407800E+1 3.3411200E+2 8.1043837E+1 3.3411200E+2
9.1280900E+1 3.6226600E+2 9.0965469E+1 3.6246079E+2
1.0233400E+2 3.9272500E+2 1.0212598E+2 3.9290135E+2
1.1469400E+2 4.2504400E+2 1.1465543E+2 4.2552039E+2
1.2863300E+2 4.5995800E+2 1.2868600E+2 4.6039556E+2
1.4403100E+2 4.9717800E+2 1.4434766E+2 4.9759408E+2
1.6134100E+2 5.3668200E+2 1.6176275E+2 5.3717264E+2
1.8012500E+2 5.7876200E+2 1.8103917E+2 5.7917826E+2
2.0136700E+2 6.2311200E+2 2.0226292E+2 6.2365189E+2
2.2460100E+2 6.7053100E+2 2.2549023E+2 6.7063432E+2
2.4954300E+2 7.2042100E+2 2.5074027E+2 7.2017560E+2
2.7693100E+2 7.7286300E+2 2.7798956E+2 7.7234759E+2
3.0596600E+2 8.2809200E+2 3.0716955E+2 8.2726000E+2
3.3693600E+2 8.8658500E+2 3.3816857E+2 8.8507840E+2
3.6953200E+2 9.4833900E+2 3.7083941E+2 9.4604337E+2
4.0420500E+2 1.0134200E+3 4.0501281E+2 1.0104883E+3
4.3991300E+2 1.0821700E+3 4.4051675E+2 1.0788540E+3
4.7720000E+2 1.1547400E+3 4.7720000E+2 1.1516983E+3
5.1603800E+2 1.2325800E+3 5.1495818E+2 1.2296985E+3
5.5478400E+2 1.3178500E+3 5.5375973E+2 1.3136476E+3
5.9605200E+2 1.4060400E+3 5.9366951E+2 1.4044442E+3
6.3774800E+2 1.5034500E+3 6.3486851E+2 1.5030775E+3
6.8189000E+2 1.6106100E+3 6.7766872E+2 1.6106100E+3
7.2687800E+2 1.7273700E+3 7.2252355E+2 1.7281604E+3
7.7286100E+2 1.8545300E+3 7.7003484E+2 1.8568863E+3
8.2266300E+2 1.9961500E+3 8.2095805E+2 1.9979702E+3
8.7598500E+2 2.1489300E+3 8.7620752E+2 2.1526067E+3
9.3686300E+2 2.3189800E+3 9.3686300E+2 2.3219917E+3
1.0016500E+3 2.5033300E+3 1.0041792E+3 2.5073108E+3
1.0745800E+3 2.7046500E+3 1.0795988E+3 2.7097274E+3
1.1549100E+3 2.9257100E+3 1.1647684E+3 2.9303665E+3
1.2514600E+3 3.1722100E+3 1.2615588E+3 3.1702933E+3
1.3591300E+3 3.4337800E+3 1.3720868E+3 3.4304850E+3
1.4838300E+3 3.7152800E+3 1.4987383E+3 3.7117922E+3
1.6278700E+3 4.0266800E+3 1.6441906E+3 4.0148910E+3
1.7942000E+3 4.3571800E+3 1.8114295E+3 4.3402190E+3
1.9905800E+3 4.7107100E+3 2.0037610E+3 4.6878997E+3
2.2062300E+3 5.0877800E+3 2.2248092E+3 5.0576522E+3
2.4717800E+3 5.4836300E+3 2.4784962E+3 5.4486812E+3
2.7707900E+3 5.8980800E+3 2.7689985E+3 5.8595606E+3
3.1039900E+3 6.3230900E+3 3.1006695E+3 6.2881029E+3
3.4890600E+3 6.7681100E+3 3.4779242E+3 6.7312306E+3
3.9341800E+3 7.2121600E+3 3.9050725E+3 7.1848521E+3
4.4228500E+3 7.6551100E+3 4.3861059E+3 7.6437679E+3
4.9509600E+3 8.0996500E+3 4.9244281E+3 8.1016154E+3
5.5463100E+3 8.5222500E+3 5.5225427E+3 8.5508836E+3
6.1945700E+3 8.9303600E+3 6.1817080E+3 8.9830129E+3
6.8807700E+3 9.3155800E+3 6.9015977E+3 9.3886109E+3
7.6209500E+3 9.6868800E+3 7.6799828E+3 9.7577794E+3
8.4011000E+3 9.9318800E+3 8.5124965E+3 1.0080563E+4
9.2168200E+3 1.0230300E+4 9.3925590E+3 1.0347507E+4
1.0033500E+4 1.0418300E+4 1.0311398E+4 1.0550237E+4
1.0903800E+4 1.0608300E+4 1.1258363E+4 1.0682068E+4
1.1749300E+4 1.0738500E+4 1.2221318E+4 1.0738500E+4
1.2617900E+4 1.0789600E+4 1.3187293E+4 1.0717589E+4
1.3493600E+4 1.0846500E+4 1.4143158E+4 1.0620098E+4
1.4302300E+4 1.0828900E+4 1.5076361E+4 1.0449433E+4
