X Y Xfit Yfit
1.6325000E+1 7.3432700E+1 1.6503566E+1 7.3219653E+1
1.8156000E+1 7.9783600E+1 1.8243327E+1 7.9589480E+1
2.0169300E+1 8.6728400E+1 2.0185883E+1 8.6496750E+1
2.2385300E+1 9.4184200E+1 2.2357427E+1 9.3983112E+1
2.4703300E+1 1.0240400E+2 2.4787756E+1 1.0209258E+2
2.7458700E+1 1.1121300E+2 2.7510749E+1 1.1087145E+2
3.0564900E+1 1.2065600E+2 3.0564900E+1 1.2036815E+2
3.4049200E+1 1.3090600E+2 3.3993891E+1 1.3063299E+2
3.7975000E+1 1.4192500E+2 3.7847212E+1 1.4171783E+2
4.2314100E+1 1.5383500E+2 4.2180812E+1 1.5367558E+2
4.7172700E+1 1.6667200E+2 4.7057767E+1 1.6655953E+2
5.2626400E+1 1.8042300E+2 5.2548938E+1 1.8042254E+2
5.8789200E+1 1.9531600E+2 5.8733593E+1 1.9531600E+2
6.5833300E+1 2.1119300E+2 6.5699930E+1 2.1128843E+2
7.3647400E+1 2.2823400E+2 7.3545451E+1 2.2838395E+2
8.2377100E+1 2.4640100E+2 8.2377100E+1 2.4664036E+2
9.2273800E+1 2.6589900E+2 9.2311062E+1 2.6608698E+2
1.0333200E+2 2.8647800E+2 1.0347208E+2 2.8674214E+2
1.1580800E+2 3.0842000E+2 1.1599220E+2 3.0861055E+2
1.2969800E+2 3.3142400E+2 1.3000876E+2 3.3168055E+2
1.4515200E+2 3.5571300E+2 1.4566141E+2 3.5592133E+2
1.6245300E+2 3.8125900E+2 1.6308826E+2 3.8128078E+2
1.8188000E+2 4.0758000E+2 1.8242071E+2 4.0768352E+2
2.0302800E+2 4.3499500E+2 2.0377752E+2 4.3503055E+2
2.2663300E+2 4.6346300E+2 2.2725768E+2 4.6319996E+2
2.5219100E+2 4.9258900E+2 2.5293300E+2 4.9204994E+2
2.8024600E+2 5.2217200E+2 2.8084048E+2 5.2142401E+2
3.1046000E+2 5.5188400E+2 3.1097567E+2 5.5115904E+2
3.4308400E+2 5.8227200E+2 3.4328757E+2 5.8109585E+2
3.7763800E+2 6.1229500E+2 3.7767645E+2 6.1109218E+2
4.1418000E+2 6.4193700E+2 4.1399520E+2 6.4103710E+2
4.5276000E+2 6.7158500E+2 4.5205524E+2 6.7086593E+2
4.9227100E+2 7.0109200E+2 4.9163701E+2 7.0057391E+2
5.3321100E+2 7.3071700E+2 5.3250491E+2 7.3022727E+2
5.7495700E+2 7.6001100E+2 5.7442575E+2 7.5997013E+2
6.1772900E+2 7.8917200E+2 6.1718921E+2 7.9002609E+2
6.6097200E+2 8.2037500E+2 6.6062873E+2 8.2069425E+2
7.0548800E+2 8.5153400E+2 7.0464096E+2 8.5233966E+2
7.4989500E+2 8.8443700E+2 7.4920235E+2 8.8537909E+2
7.9514400E+2 9.1947100E+2 7.9438178E+2 9.2026336E+2
8.4051200E+2 9.5604100E+2 8.4034882E+2 9.5745752E+2
8.8631100E+2 9.9620400E+2 8.8737769E+2 9.9742026E+2
9.3353900E+2 1.0389100E+3 9.3584738E+2 1.0405834E+3
9.8374200E+2 1.0861200E+3 9.8623870E+2 1.0873322E+3
1.0351100E+3 1.1367000E+3 1.0391287E+3 1.1379863E+3
1.0915800E+3 1.1928000E+3 1.0951833E+3 1.1927819E+3
1.1498600E+3 1.2523600E+3 1.1551474E+3 1.2518531E+3
1.2170600E+3 1.3174500E+3 1.2198337E+3 1.3152147E+3
1.2863200E+3 1.3855600E+3 1.2901080E+3 1.3827433E+3
1.3633100E+3 1.4581600E+3 1.3668711E+3 1.4541592E+3
1.4487900E+3 1.5339100E+3 1.4510357E+3 1.5290080E+3
1.5420400E+3 1.6128300E+3 1.5434975E+3 1.6066440E+3
1.6451000E+3 1.6933300E+3 1.6451000E+3 1.6862175E+3
1.7569200E+3 1.7735800E+3 1.7565906E+3 1.7666667E+3
1.8792900E+3 1.8529300E+3 1.8785722E+3 1.8467202E+3
2.0146000E+3 1.9301900E+3 2.0114482E+3 1.9249103E+3
2.1594300E+3 2.0043200E+3 2.1553672E+3 1.9996027E+3
2.3143900E+3 2.0711100E+3 2.3101690E+3 2.0690425E+3
2.4782400E+3 2.1314200E+3 2.4753418E+3 2.1314200E+3
2.6507300E+3 2.1810400E+3 2.6499937E+3 2.1849512E+3
2.8305700E+3 2.2231500E+3 2.8328477E+3 2.2279716E+3
3.0140200E+3 2.2523400E+3 3.0222634E+3 2.2590339E+3
3.2027700E+3 2.2693000E+3 3.2162901E+3 2.2770008E+3
3.3931400E+3 2.2741900E+3 3.4127449E+3 2.2811223E+3
3.5815500E+3 2.2653900E+3 3.6093133E+3 2.2710887E+3
3.7647300E+3 2.2470500E+3 3.8036702E+3 2.2470500E+3
3.9470600E+3 2.2211000E+3 3.9935849E+3 2.2096037E+3
4.1210300E+3 2.1767600E+3 4.1770376E+3 2.1597459E+3
4.2893100E+3 2.1321700E+3 4.3522916E+3 2.0988011E+3
4.4506600E+3 2.0764700E+3 4.5179591E+3 2.0283301E+3
