d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.183824391E+00 1.064916168E+00 1.189082230E-01 1.183573742E+00 1.063574145E+00 1.199995970E-01 2.506490000E-04 1.342023000E-03
150 1.549996187E+01 1.227488411E+00 1.063141083E+00 1.643473280E-01 1.226387299E+00 1.060627103E+00 1.657601960E-01 1.101112000E-03 2.513980000E-03
150 1.600000000E+01 1.251851897E+00 1.055921551E+00 1.959303460E-01 1.248031937E+00 1.052236668E+00 1.957952690E-01 3.819960000E-03 3.684883000E-03
150 1.649996187E+01 1.280313252E+00 1.047736287E+00 2.325769650E-01 1.268195707E+00 1.043059371E+00 2.251363360E-01 1.211754500E-02 4.676916000E-03
150 1.700000000E+01 1.319119337E+00 1.042853387E+00 2.762659500E-01 1.287651535E+00 1.037013257E+00 2.506382780E-01 3.146780200E-02 5.840130000E-03
180 1.500000000E+01 1.178417509E+00 1.058647531E+00 1.197699780E-01 1.178208679E+00 1.057528454E+00 1.206802250E-01 2.088300000E-04 1.119077000E-03
180 1.549996187E+01 1.223464542E+00 1.057083610E+00 1.663809320E-01 1.222547914E+00 1.054964634E+00 1.675832800E-01 9.166280000E-04 2.118976000E-03
180 1.600000000E+01 1.248723798E+00 1.051252007E+00 1.974717910E-01 1.245532565E+00 1.048078733E+00 1.974538320E-01 3.191233000E-03 3.173274000E-03
180 1.649996187E+01 1.276270281E+00 1.043701702E+00 2.325685790E-01 1.265686884E+00 1.039612523E+00 2.260743610E-01 1.058339700E-02 4.089179000E-03
180 1.700000000E+01 1.314319557E+00 1.040534333E+00 2.737852240E-01 1.285279980E+00 1.035147853E+00 2.501321270E-01 2.903957700E-02 5.386480000E-03
210 1.500000000E+01 1.172950150E+00 1.053009877E+00 1.199402730E-01 1.172768527E+00 1.052068462E+00 1.207000650E-01 1.816230000E-04 9.414150000E-04
210 1.549996187E+01 1.221439554E+00 1.053189570E+00 1.682499840E-01 1.220642684E+00 1.051340949E+00 1.693017350E-01 7.968700000E-04 1.848621000E-03
210 1.600000000E+01 1.246221662E+00 1.047365274E+00 1.988563880E-01 1.243454252E+00 1.044587106E+00 1.988671460E-01 2.767410000E-03 2.778168000E-03
210 1.649996187E+01 1.273562323E+00 1.040872623E+00 2.326897000E-01 1.264087225E+00 1.037191029E+00 2.268961960E-01 9.475098000E-03 3.681594000E-03
210 1.700000000E+01 1.310282515E+00 1.038616739E+00 2.716657760E-01 1.282963256E+00 1.033574629E+00 2.493886270E-01 2.731925900E-02 5.042110000E-03
240 1.500000000E+01 1.166632337E+00 1.189931901E+00 -2.329956400E-02 1.166470439E+00 1.189441662E+00 -2.297122300E-02 1.618980000E-04 4.902390000E-04
240 1.549996187E+01 1.219220983E+00 1.198874876E+00 2.034610700E-02 1.218506065E+00 1.197895995E+00 2.061007000E-02 7.149180000E-04 9.788810000E-04
240 1.600000000E+01 1.242883040E+00 1.211710402E+00 3.117263800E-02 1.240415256E+00 1.210071504E+00 3.034375200E-02 2.467784000E-03 1.638898000E-03
240 1.649996187E+01 1.271157043E+00 1.214838679E+00 5.631836400E-02 1.262500988E+00 1.212240250E+00 5.026073800E-02 8.656055000E-03 2.598429000E-03
240 1.700000000E+01 1.308358545E+00 1.237097384E+00 7.126116100E-02 1.282388039E+00 1.232671602E+00 4.971643700E-02 2.597050600E-02 4.425782000E-03
