T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153808134E+00 1.128867957E+0 2.494017700E-02 1.153808134E+00 1.128867957E+0 2.494017700E-02
295 1.149546749E+00 1.103534383E+0 4.601236600E-02 1.149546749E+00 1.103534383E+0 4.601236600E-02
300 1.152261948E+00 1.083696178E+0 6.856577000E-02 1.152261948E+00 1.083696178E+0 6.856577000E-02
305 1.142105428E+00 1.068073372E+0 7.403205600E-02 1.142105428E+00 1.068073372E+0 7.403205600E-02
310 1.120258986E+00 1.055698777E+0 6.456020900E-02 1.120258986E+00 1.055698777E+0 6.456020900E-02
315 1.105965832E+00 1.045839751E+0 6.012608100E-02 1.105965832E+00 1.045839751E+0 6.012608100E-02
320 1.085849861E+00 1.037939328E+0 4.791053300E-02 1.085849861E+00 1.037939328E+0 4.791053300E-02
325 1.028090680E+00 1.031572256E+0 -3.481576000E-03 1.028090680E+00 1.031572256E+0 -3.481576000E-03
330 1.010026272E+00 1.026412280E+0 -1.638600800E-02 1.010026272E+00 1.026412280E+0 -1.638600800E-02
335 1.006307477E+00 1.022207828E+0 -1.590035100E-02 1.006307477E+00 1.022207828E+0 -1.590035100E-02
340 1.007128710E+00 1.018763889E+0 -1.163517900E-02 1.007128710E+00 1.018763889E+0 -1.163517900E-02
