T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173948104E+00 1.412104044E+0 -2.381559400E-01 1.173948104E+00 1.412104044E+0 -2.381559400E-01
295 1.181649153E+00 1.340633216E+0 -1.589840630E-01 1.181649153E+00 1.340633216E+0 -1.589840630E-01
300 1.187930855E+00 1.282617832E+0 -9.468697700E-02 1.187930855E+00 1.282617832E+0 -9.468697700E-02
305 1.186706106E+00 1.235444184E+0 -4.873807800E-02 1.186706106E+00 1.235444184E+0 -4.873807800E-02
310 1.189830838E+00 1.196987134E+0 -7.156296000E-03 1.189830838E+00 1.196987134E+0 -7.156296000E-03
315 1.193228646E+00 1.165535940E+0 2.769270600E-02 1.193228646E+00 1.165535940E+0 2.769270600E-02
320 1.196148803E+00 1.139721516E+0 5.642728700E-02 1.196148803E+00 1.139721516E+0 5.642728700E-02
325 1.200749408E+00 1.118451492E+0 8.229791600E-02 1.200749408E+00 1.118451492E+0 8.229791600E-02
330 1.204049167E+00 1.100855113E+0 1.031940540E-01 1.204049167E+00 1.100855113E+0 1.031940540E-01
335 1.205633006E+00 1.086237937E+0 1.193950690E-01 1.205633006E+00 1.086237937E+0 1.193950690E-01
340 1.194492587E+00 1.074045277E+0 1.204473100E-01 1.194492587E+00 1.074045277E+0 1.204473100E-01
