T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144978653E+00 1.082156014E+0 6.282263900E-02 1.144978653E+00 1.082156014E+0 6.282263900E-02
295 1.136849526E+00 1.065743714E+0 7.110581200E-02 1.136849526E+00 1.065743714E+0 7.110581200E-02
300 1.118069959E+00 1.052960464E+0 6.510949500E-02 1.118069959E+00 1.052960464E+0 6.510949500E-02
305 1.100312508E+00 1.042939658E+0 5.737285000E-02 1.100312508E+00 1.042939658E+0 5.737285000E-02
310 1.073583288E+00 1.035033920E+0 3.854936800E-02 1.073583288E+00 1.035033920E+0 3.854936800E-02
315 1.038834224E+00 1.028757391E+0 1.007683300E-02 1.038834224E+00 1.028757391E+0 1.007683300E-02
320 1.007993220E+00 1.023743515E+0 -1.575029500E-02 1.007993220E+00 1.023743515E+0 -1.575029500E-02
325 1.007220315E+00 1.019714190E+0 -1.249387500E-02 1.007220315E+00 1.019714190E+0 -1.249387500E-02
330 1.008092171E+00 1.016457205E+0 -8.365034000E-03 1.008092171E+00 1.016457205E+0 -8.365034000E-03
335 1.010187263E+00 1.013809675E+0 -3.622412000E-03 1.010187263E+00 1.013809675E+0 -3.622412000E-03
340 1.017368131E+00 1.011645845E+0 5.722286000E-03 1.017368131E+00 1.011645845E+0 5.722286000E-03
