T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.188109667E+00 1.207372407E+00 1.218969934E+00 1.228273067E+00 1.238329872E+00 1.246858995E+00 1.254411318E+00 1.261262962E+00 1.268012680E+00
295 1.171075449E+00 1.203768963E+00 1.219427710E+00 1.230040417E+00 1.240500911E+00 1.249215240E+00 1.257152971E+00 1.264353819E+00 1.271316758E+00
300 1.134283605E+00 1.194255818E+00 1.218291858E+00 1.231347122E+00 1.242733791E+00 1.251807017E+00 1.260218181E+00 1.267583904E+00 1.274481515E+00
305 1.063198468E+00 1.172509132E+00 1.213305645E+00 1.231565639E+00 1.244136033E+00 1.254418273E+00 1.263074477E+00 1.270688551E+00 1.277355457E+00
310 1.013296561E+00 1.128595577E+00 1.201060870E+00 1.229418040E+00 1.245162206E+00 1.256716720E+00 1.265671649E+00 1.273309277E+00 1.279619024E+00
315 1.014251508E+00 1.049718352E+00 1.175195636E+00 1.222755555E+00 1.244593582E+00 1.257982948E+00 1.267642822E+00 1.275199179E+00 1.280883272E+00
320 1.017151996E+00 1.010909705E+00 1.126673630E+00 1.208185117E+00 1.241063951E+00 1.258030033E+00 1.268651553E+00 1.276077050E+00 1.280752755E+00
325 1.022667049E+00 1.011768090E+00 1.045038685E+00 1.179815233E+00 1.232756126E+00 1.255873724E+00 1.268267177E+00 1.275541845E+00 1.279099617E+00
330 1.031631380E+00 1.014068256E+00 1.008862117E+00 1.129662201E+00 1.215013237E+00 1.250621614E+00 1.266153972E+00 1.273509124E+00 1.275336459E+00
335 1.044877234E+00 1.018279239E+00 1.009514500E+00 1.049670413E+00 1.185646799E+00 1.240493584E+00 1.261467820E+00 1.269388050E+00 1.269534043E+00
340 1.062962874E+00 1.025001361E+00 1.011181241E+00 1.007068876E+00 1.136905423E+00 1.222799156E+00 1.253498460E+00 1.262979190E+00 1.261639725E+00
