N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.197612432E+00 1.186029913E+00 1.160425119E+00 1.108646386E+00 1.016988751E+00 1.017134543E+00 1.019377119E+00 1.024349876E+00 1.032946325E+00 1.046117972E+00 1.064597610E+00
1.600000000E+01 1.250179305E+00 1.251283830E+00 1.252959023E+00 1.254967644E+00 1.257012961E+00 1.258024882E+00 1.257244260E+00 1.253249842E+00 1.243361254E+00 1.223504607E+00 1.187566550E+00
1.700000000E+01 1.303470444E+00 1.304372878E+00 1.306236983E+00 1.308983233E+00 1.312469861E+00 1.316402862E+00 1.320555869E+00 1.324527129E+00 1.328088031E+00 1.331253028E+00 1.333457459E+00
1.549996187E+01 1.227500023E+00 1.227808536E+00 1.227325645E+00 1.224703407E+00 1.217162579E+00 1.200058992E+00 1.165771950E+00 1.103959560E+00 1.011662087E+00 1.011826501E+00 1.013148034E+00
1.649996187E+01 1.275648591E+00 1.276523917E+00 1.278370440E+00 1.281006652E+00 1.283060672E+00 1.286288974E+00 1.289459765E+00 1.292105105E+00 1.293937119E+00 1.294310721E+00 1.292331431E+00
1.674996808E+01 1.289613478E+00 1.290529402E+00 1.292410180E+00 1.295051637E+00 1.298222697E+00 1.301825977E+00 1.305584844E+00 1.309147209E+00 1.312116212E+00 1.314426187E+00 1.315474483E+00
1.624993176E+01 1.262292107E+00 1.263179010E+00 1.264954884E+00 1.267440694E+00 1.270156881E+00 1.272835521E+00 1.274910349E+00 1.275752097E+00 1.274557791E+00 1.269860636E+00 1.259265162E+00
1.574996808E+01 1.238686746E+00 1.239630281E+00 1.240886454E+00 1.241791174E+00 1.241416242E+00 1.238121451E+00 1.229294225E+00 1.210205686E+00 1.174165794E+00 1.112115839E+00 1.017472564E+00
1.524993176E+01 1.215577033E+00 1.212843818E+00 1.206698312E+00 1.192222209E+00 1.161538775E+00 1.101690945E+00 1.014010785E+00 1.014257615E+00 1.016072121E+00 1.019926988E+00 1.026467910E+00
