N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.189527765E+00 1.173556723E+00 1.141394211E+00 1.078145247E+00 1.012670386E+00 1.013289754E+00 1.015699075E+00 1.020527579E+00 1.028684086E+00 1.041191963E+00 1.058913451E+00
1.600000000E+01 1.241851803E+00 1.243678413E+00 1.245797052E+00 1.247932278E+00 1.249394662E+00 1.249529030E+00 1.247313915E+00 1.240777045E+00 1.227231588E+00 1.202023140E+00 1.158912791E+00
1.700000000E+01 1.296939029E+00 1.298142697E+00 1.300323601E+00 1.303414777E+00 1.306871558E+00 1.310759470E+00 1.314703026E+00 1.318270873E+00 1.321489355E+00 1.323587556E+00 1.324477410E+00
1.549996187E+01 1.220254949E+00 1.220693171E+00 1.219810839E+00 1.215777609E+00 1.205559611E+00 1.183453142E+00 1.140926189E+00 1.067790239E+00 1.008835167E+00 1.009279065E+00 1.010687788E+00
1.649996187E+01 1.268562262E+00 1.270028751E+00 1.272275498E+00 1.275042585E+00 1.278005660E+00 1.281014085E+00 1.283686587E+00 1.285380813E+00 1.285891381E+00 1.284444638E+00 1.280235420E+00
1.674996808E+01 1.282539381E+00 1.283857349E+00 1.286101028E+00 1.289060863E+00 1.292435928E+00 1.295666234E+00 1.299035652E+00 1.301886310E+00 1.304068762E+00 1.305192193E+00 1.304600731E+00
1.624993176E+01 1.255094199E+00 1.256906067E+00 1.259217355E+00 1.261806405E+00 1.264302284E+00 1.265899211E+00 1.267058695E+00 1.266580460E+00 1.263282678E+00 1.255840316E+00 1.240058267E+00
1.574996808E+01 1.231053550E+00 1.232537776E+00 1.233903949E+00 1.234490523E+00 1.233202488E+00 1.227937079E+00 1.215702896E+00 1.191213313E+00 1.147263553E+00 1.075134431E+00 1.007386009E+00
1.524993176E+01 1.208151466E+00 1.205154005E+00 1.196975291E+00 1.178233009E+00 1.139887491E+00 1.069605937E+00 1.010571356E+00 1.011155121E+00 1.013074448E+00 1.016789961E+00 1.022944471E+00
