fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.67 1.000000000E+00 0.000000000E+00 2.966115096E-14 1.000000000E+20 1.261859560E+00 2.694691125E-15 7.087258265E-05 
001_325_SRH 001_325_srh.dat 325 35.67 1.000000000E+00 0.000000000E+00 2.543454584E-15 1.000000000E+20 1.336693851E+00 2.387363841E-15 9.857561703E-04 
002_325 002_325.dat 325 35.67 1.000000000E+00 0.000000000E+00 3.079543219E-14 1.000000000E+20 1.281676097E+00 3.796936968E-15 1.112927867E-04 
002_325_SRH 002_325_srh.dat 325 35.67 1.000000000E+00 0.000000000E+00 3.722691583E-15 1.000000000E+20 1.336721299E+00 3.504066780E-15 9.881840295E-04 
003_325 003_325.dat 325 35.67 1.000000000E+00 0.000000000E+00 3.244422116E-14 1.000000000E+20 1.297144216E+00 5.424782428E-15 1.662925262E-04 
003_325_SRH 003_325_srh.dat 325 35.67 1.000000000E+00 0.000000000E+00 5.441537735E-15 1.000000000E+20 1.336761315E+00 5.143044299E-15 9.917395654E-04 
004_325 004_325.dat 325 35.67 1.000000000E+00 0.000000000E+00 3.483689530E-14 1.000000000E+20 1.308797280E+00 7.821547144E-15 2.370322993E-04 
004_325_SRH 004_325_srh.dat 325 35.67 1.000000000E+00 0.000000000E+00 7.938921442E-15 1.000000000E+20 1.336819318E+00 7.548482574E-15 9.969407122E-04 
005_325 005_325.dat 325 35.67 1.000000000E+00 0.000000000E+00 3.829565910E-14 1.000000000E+20 1.317354151E+00 1.134469007E-14 3.231187106E-04 
005_325_SRH 005_325_srh.dat 325 35.67 1.000000000E+00 0.000000000E+00 1.155078061E-14 1.000000000E+20 1.336903058E+00 1.107865386E-14 1.004536687E-03 
006_325 006_325.dat 325 35.67 1.000000000E+00 0.000000000E+00 4.326453812E-14 1.000000000E+20 1.323537595E+00 1.651902551E-14 4.221540694E-04 
