T d154 d184 d214 d244
d 150 180 210 240
290 3.185005000E-02 3.167974900E-02 3.149579200E-02 3.074182400E-02
295 3.123449700E-02 3.110495800E-02 3.101027400E-02 3.024583100E-02
300 3.075770400E-02 3.068121400E-02 3.061759900E-02 2.985344500E-02
305 3.066873900E-02 3.056631500E-02 3.008594200E-02 2.980685900E-02
310 3.034901300E-02 3.020304800E-02 2.974540600E-02 2.949396900E-02
315 2.977727700E-02 2.975627000E-02 2.930324600E-02 2.905481200E-02
320 2.906415800E-02 2.917244900E-02 2.883034800E-02 2.853969900E-02
325 2.741056900E-02 2.767502500E-02 2.739892100E-02 2.707821600E-02
330 2.436515500E-02 2.483417900E-02 2.343541800E-02 2.437655300E-02
335 1.907060100E-02 1.982440100E-02 1.862618600E-02 1.961190300E-02
340 9.017349000E-03 1.032611500E-02 9.467092000E-03 1.057951000E-02
