T d154 d184 d214 d244
d 150 180 210 240
290 4.261047000E-02 4.261108300E-02 4.248465300E-02 4.238433400E-02
295 4.126691900E-02 4.129390000E-02 4.120135000E-02 4.111304600E-02
300 4.006005300E-02 4.004729700E-02 3.997465800E-02 4.002072100E-02
305 3.941511700E-02 3.928738700E-02 3.931786000E-02 3.936517200E-02
310 3.855766100E-02 3.853562000E-02 3.856592400E-02 3.858140200E-02
315 3.787517700E-02 3.795628800E-02 3.794908900E-02 3.749132300E-02
320 3.758882300E-02 3.778085800E-02 3.766140000E-02 3.726920600E-02
325 3.698355200E-02 3.721967800E-02 3.716621200E-02 3.677260100E-02
330 3.614364300E-02 3.643603600E-02 3.641799500E-02 3.601917800E-02
335 3.502095700E-02 3.539587600E-02 3.543410200E-02 3.506160200E-02
340 3.230253400E-02 3.283648100E-02 3.297669800E-02 3.137456800E-02
