T d154 d184 d214 d244
d 150 180 210 240
290 5.561233800E-02 5.514683300E-02 5.537318900E-02 5.528480600E-02
295 5.387198800E-02 5.339853300E-02 5.356098000E-02 5.353796900E-02
300 5.257998400E-02 5.209886400E-02 5.230271500E-02 5.226934600E-02
305 5.100462200E-02 5.056464300E-02 5.057787900E-02 5.070785200E-02
310 4.864195200E-02 4.929031000E-02 4.926471500E-02 4.934732700E-02
315 4.791729900E-02 4.857745800E-02 4.857161700E-02 4.865766300E-02
320 4.716570100E-02 4.785085000E-02 4.787764800E-02 4.793965000E-02
325 4.659345800E-02 4.737286400E-02 4.743488000E-02 4.744596500E-02
330 4.659949300E-02 4.738574200E-02 4.749961400E-02 4.747587600E-02
335 4.631250900E-02 4.712113100E-02 4.724780700E-02 4.718721700E-02
340 4.585524000E-02 4.670039500E-02 4.685455700E-02 4.680859800E-02
