T d154 d184 d214 d244
d 150 180 210 240
290 2.329901700E-02 2.269094400E-02 2.364131100E-02 2.383747300E-02
295 2.307522100E-02 2.254981600E-02 2.356218500E-02 2.359823400E-02
300 2.282351500E-02 2.227073600E-02 2.330380400E-02 2.356527900E-02
305 2.152204700E-02 2.099270900E-02 2.202880700E-02 2.197183000E-02
310 1.873677200E-02 1.835326600E-02 1.941808900E-02 1.983000900E-02
315 1.339543600E-02 1.328073100E-02 1.431566100E-02 1.489785300E-02
320 2.904122000E-03 3.321445000E-03 4.589903000E-03 5.137369000E-03
325 -1.608145800E-02 -1.474816500E-02 -1.304134300E-02 -1.235986200E-02
330 -4.850256600E-02 -4.545661000E-02 -4.305980900E-02 -4.212388200E-02
335 -9.981996000E-02 -9.369418500E-02 -9.010609500E-02 -8.864692300E-02
340 -1.665139640E-01 -1.577720030E-01 -1.524465890E-01 -1.499658410E-01
