fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:37 299.3 38.74 1.000E+000 1.980E+000 3.781E-006 6.929E+002 2.550E+000 3.836E-008 1.842E-004 1.163E-001 1.836E-004 5.525E-006 2.588E-001 5.940E-002 9.286E-005 9.823E-003 
0UL2 10:3 302.2 38.37 1.000E+000 1.854E+000 3.857E-006 7.068E+002 2.536E+000 4.195E-008 1.870E-004 1.184E-001 1.865E-004 5.751E-006 2.605E-001 6.070E-002 9.459E-005 4.250E-003 
0UL3 10:22 305.6 37.94 1.000E+000 1.913E+000 3.519E-006 7.230E+002 2.533E+000 4.565E-008 1.850E-004 1.174E-001 1.845E-004 5.675E-006 2.621E-001 6.040E-002 9.380E-005 1.836E-003 
0UL4 10:49 308.7 37.56 1.000E+000 1.890E+000 3.639E-006 7.374E+002 2.508E+000 5.043E-008 1.867E-004 1.181E-001 1.862E-004 5.810E-006 2.642E-001 6.110E-002 9.493E-005 7.938E-004 
0UL5 11:8 311.4 37.23 1.000E+000 2.079E+000 3.356E-006 7.495E+002 2.516E+000 5.289E-008 1.868E-004 1.175E-001 1.863E-004 5.819E-006 2.659E-001 6.090E-002 9.539E-005 7.318E-004 
0UL6 11:31 312.9 37.05 1.000E+000 2.180E+000 3.758E-006 7.561E+002 2.476E+000 5.831E-008 1.877E-004 1.180E-001 1.871E-004 5.890E-006 2.668E-001 6.140E-002 9.577E-005 8.240E-004 
0UL7 11:51 315.6 36.74 1.000E+000 2.284E+000 3.402E-006 7.675E+002 2.472E+000 6.162E-008 1.879E-004 1.170E-001 1.873E-004 5.885E-006 2.687E-001 6.100E-002 9.632E-005 9.031E-004 
0UL8 12:22 318.4 36.41 1.000E+000 2.550E+000 3.550E-006 7.788E+002 2.460E+000 6.706E-008 1.905E-004 1.172E-001 1.898E-004 6.022E-006 2.707E-001 6.140E-002 9.791E-005 1.222E-003 
0UL9 12:40 321.6 36.05 1.000E+000 2.432E+000 3.880E-006 7.908E+002 2.424E+000 7.540E-008 1.900E-004 1.155E-001 1.894E-004 5.964E-006 2.728E-001 6.080E-002 9.793E-005 1.933E-003 
UL10 13:9 325 35.67 1.000E+000 2.541E+000 3.624E-006 8.024E+002 2.423E+000 8.033E-008 1.904E-004 1.130E-001 1.897E-004 5.893E-006 2.749E-001 5.970E-002 9.854E-005 1.149E-003 
UL11 13:28 327.7 35.38 1.000E+000 2.465E+000 3.793E-006 8.106E+002 2.399E+000 8.673E-008 1.907E-004 1.111E-001 1.901E-004 5.838E-006 2.766E-001 5.880E-002 9.912E-005 6.614E-003 
UL12 13:52 330.8 35.05 1.000E+000 2.538E+000 3.550E-006 8.189E+002 2.429E+000 8.773E-008 1.885E-004 1.066E-001 1.878E-004 5.556E-006 2.775E-001 5.650E-002 9.816E-005 4.571E-003 
