N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 305 1.500E-4 1.207944838E+00 1.211144027E+00
1.468000E+10 3.162E+15 305 1.500E-4 1.208960274E+00 1.211150303E+00
2.154000E+10 3.162E+15 305 1.500E-4 1.209662896E+00 1.211159474E+00
3.162000E+10 3.162E+15 305 1.500E-4 1.210151546E+00 1.211172868E+00
4.642000E+10 3.162E+15 305 1.500E-4 1.210496175E+00 1.211192438E+00
6.813000E+10 3.162E+15 305 1.500E-4 1.210746742E+00 1.211220944E+00
1.000000E+11 3.162E+15 305 1.500E-4 1.210939647E+00 1.211262278E+00
1.468000E+11 3.162E+15 305 1.500E-4 1.211102715E+00 1.211321944E+00
2.154000E+11 3.162E+15 305 1.500E-4 1.211258724E+00 1.211407469E+00
3.162000E+11 3.162E+15 305 1.500E-4 1.211427946E+00 1.211528666E+00
4.642000E+11 3.162E+15 305 1.500E-4 1.211629812E+00 1.211697836E+00
6.813000E+11 3.162E+15 305 1.500E-4 1.213884736E+00 1.214326423E+00
1.000000E+12 3.162E+15 305 1.500E-4 1.217917010E+00 1.218242520E+00
1.468000E+12 3.162E+15 305 1.500E-4 1.219584995E+00 1.219606439E+00
2.154000E+12 3.162E+15 305 1.500E-4 1.220086431E+00 1.220100665E+00
3.162000E+12 3.162E+15 305 1.500E-4 1.220654442E+00 1.220663855E+00
4.642000E+12 3.162E+15 305 1.500E-4 1.225263638E+00 1.225362391E+00
6.813000E+12 3.162E+15 305 1.500E-4 1.233873485E+00 1.233985462E+00
1.000000E+13 3.162E+15 305 1.500E-4 1.239933922E+00 1.239937114E+00
