N x
1.3480763E+0 1.6182639E+21
1.3369056E+0 1.5679173E+21
1.3249141E+0 1.5154292E+21
1.3127299E+0 1.5629398E+21
1.3012639E+0 1.5950501E+21
1.2893412E+0 1.5754082E+21
1.2773683E+0 1.5613012E+21
1.2650004E+0 1.5429769E+21
1.2525002E+0 1.5424292E+21
1.2398752E+0 1.5520347E+21
1.2272778E+0 1.5814788E+21
1.2148700E+0 1.5639548E+21
1.2017244E+0 1.5530729E+21
1.1888671E+0 1.5672154E+21
1.1756707E+0 1.5534976E+21
1.1622900E+0 1.5404097E+21
1.1485572E+0 1.5488954E+21
1.1350089E+0 1.5689432E+21
1.1212991E+0 1.5396280E+21
1.1068854E+0 1.5474990E+21
1.0929696E+0 1.5736673E+21
1.0786608E+0 1.5456752E+21
1.0638511E+0 1.5438166E+21
1.0491093E+0 1.5438000E+21
1.0338760E+0 1.5470096E+21
1.0187646E+0 1.5576884E+21
1.0032850E+0 1.5342439E+21
9.8722340E-1 1.5266214E+21
9.7107860E-1 1.5576085E+21
9.5513765E-1 1.5589733E+21
9.3847009E-1 1.5227465E+21
9.2116178E-1 1.5227319E+21
9.0386757E-1 1.5517896E+21
8.8655695E-1 1.5345643E+21
8.6816968E-1 1.5286179E+21
8.4998775E-1 1.5349670E+21
8.3094959E-1 1.5190141E+21
8.1152549E-1 1.5291466E+21
7.9183023E-1 1.5279400E+21
7.7138926E-1 1.5330800E+21
7.5078352E-1 1.5474559E+21
