Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.751724E-1 2.983800E+1 4.971230E-1 7.999160E+1 3.764630E-1 3.010100E+1 4.970070E-1 8.043890E+1 3.4282254E-01 8.7372513E-01 -2.3339712E-02 5.5607424E-01
1.468000E+10 3.739012E-1 2.957770E+1 4.956300E-1 7.980310E+1 3.757721E-1 2.994510E+1 4.955970E-1 8.039750E+1 4.9788156E-01 1.2269119E+00 -6.6586359E-03 7.3932647E-01
2.154000E+10 3.720794E-1 2.922460E+1 4.934880E-1 7.958020E+1 3.747716E-1 2.972850E+1 4.936920E-1 8.033750E+1 7.1835753E-01 1.6950065E+00 4.1321310E-02 9.4264820E-01
3.162000E+10 3.694960E-1 2.875770E+1 4.904580E-1 7.934350E+1 3.733316E-1 2.943290E+1 4.911860E-1 8.025300E+1 1.0273976E+00 2.2940315E+00 1.4821269E-01 1.1332910E+00
4.642000E+10 3.658865E-1 2.815650E+1 4.861610E-1 7.914480E+1 3.712770E-1 2.903870E+1 4.878640E-1 8.015860E+1 1.4518809E+00 3.0380148E+00 3.4907269E-01 1.2647426E+00
6.813000E+10 3.609453E-1 2.740680E+1 4.806290E-1 7.899080E+1 3.683815E-1 2.852650E+1 4.837620E-1 8.003650E+1 2.0186139E+00 3.9251223E+00 6.4763251E-01 1.3065289E+00
1.000000E+11 3.543636E-1 2.650040E+1 4.738730E-1 7.890600E+1 3.643701E-1 2.787910E+1 4.789190E-1 7.988100E+1 2.7462462E+00 4.9452816E+00 1.0536228E+00 1.2205656E+00
1.468000E+11 3.458991E-1 2.544100E+1 4.664150E-1 7.884640E+1 3.589397E-1 2.708460E+1 4.733050E-1 7.971300E+1 3.6330893E+00 6.0683931E+00 1.4557209E+00 1.0871502E+00
2.154000E+11 3.354666E-1 2.424530E+1 4.587770E-1 7.876710E+1 3.518074E-1 2.613900E+1 4.671770E-1 7.951910E+1 4.6448142E+00 7.2447301E+00 1.7980337E+00 9.4568475E-01
3.162000E+11 3.232052E-1 2.294430E+1 4.512970E-1 7.865090E+1 3.427865E-1 2.504920E+1 4.607620E-1 7.929810E+1 5.7123895E+00 8.4030628E+00 2.0542059E+00 8.1616079E-01
4.642000E+11 3.094608E-1 2.157730E+1 4.441050E-1 7.850090E+1 3.318680E-1 2.383570E+1 4.540950E-1 7.908340E+1 6.7518411E+00 9.4748633E+00 2.1999802E+00 7.3656418E-01
6.813000E+11 2.946595E-1 2.018090E+1 4.372880E-1 7.831060E+1 3.192588E-1 2.253080E+1 4.475160E-1 7.884850E+1 7.7051283E+00 1.0429723E+01 2.2855049E+00 6.8219433E-01
1.000000E+12 2.791387E-1 1.877820E+1 4.307490E-1 7.808700E+1 3.053273E-1 2.117140E+1 4.410830E-1 7.860190E+1 8.5772219E+00 1.1303929E+01 2.3428697E+00 6.5507322E-01
1.468000E+12 2.630518E-1 1.737610E+1 4.241970E-1 7.785960E+1 2.904621E-1 1.978880E+1 4.346820E-1 7.836580E+1 9.4367905E+00 1.2192250E+01 2.4121082E+00 6.4594504E-01
2.154000E+12 2.464094E-1 1.597170E+1 4.176500E-1 7.759780E+1 2.749284E-1 1.839980E+1 4.284350E-1 7.810460E+1 1.0373246E+01 1.3196339E+01 2.5173013E+00 6.4887343E-01
3.162000E+12 2.292051E-1 1.456340E+1 4.109650E-1 7.730430E+1 2.588194E-1 1.700730E+1 4.221210E-1 7.783420E+1 1.1442071E+01 1.4369712E+01 2.6428441E+00 6.8080612E-01
4.642000E+12 2.115233E-1 1.315820E+1 4.039580E-1 7.699670E+1 2.421275E-1 1.560840E+1 4.156320E-1 7.754880E+1 1.2639704E+01 1.5697958E+01 2.8087346E+00 7.1193880E-01
6.813000E+12 1.935687E-1 1.177170E+1 3.967320E-1 7.664380E+1 2.248678E-1 1.420420E+1 4.090100E-1 7.721890E+1 1.3918889E+01 1.7125216E+01 3.0018826E+00 7.4476585E-01
1.000000E+13 1.756297E-1 1.042450E+1 3.892710E-1 7.623810E+1 2.071605E-1 1.280430E+1 4.020580E-1 7.686510E+1 1.5220469E+01 1.8585944E+01 3.1803869E+00 8.1571480E-01
1.468000E+13 1.580230E-1 9.137400E+0 3.814500E-1 7.579350E+1 1.892374E-1 1.142640E+1 3.947920E-1 7.647220E+1 1.6494837E+01 2.0032556E+01 3.3795011E+00 8.8751206E-01
2.154000E+13 1.410511E-1 7.928700E+0 3.732820E-1 7.529370E+1 1.713974E-1 1.009140E+1 3.872630E-1 7.601680E+1 1.7705228E+01 2.1431120E+01 3.6102080E+00 9.5123709E-01
3.162000E+13 1.249744E-1 6.812500E+0 3.647830E-1 7.471680E+1 1.539551E-1 8.819700E+0 3.794490E-1 7.548800E+1 1.8824125E+01 2.2758144E+01 3.8650780E+00 1.0216193E+00
4.642000E+13 1.099968E-1 5.797600E+0 3.559010E-1 7.404720E+1 1.372028E-1 7.628900E+0 3.712310E-1 7.489040E+1 1.9829041E+01 2.4004771E+01 4.1295043E+00 1.1259120E+00
6.813000E+13 9.625935E-2 4.888300E+0 3.465590E-1 7.326620E+1 1.213873E-1 6.532100E+0 3.626240E-1 7.419780E+1 2.0700642E+01 2.5164955E+01 4.4302087E+00 1.2555628E+00
1.000000E+14 8.384070E-2 4.084000E+0 3.366410E-1 7.234950E+1 1.066972E-1 5.537100E+0 3.536140E-1 7.337870E+1 2.1421837E+01 2.6242979E+01 4.7998665E+00 1.4025869E+00
