Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.761768E-1 2.503700E+1 4.339810E-1 7.668120E+1 3.774627E-1 2.532580E+1 4.344400E-1 7.721980E+1 3.4066942E-01 1.1403391E+00 1.0565325E-01 6.9748950E-01
1.468000E+10 3.750470E-1 2.477700E+1 4.321270E-1 7.644000E+1 3.768939E-1 2.517530E+1 4.329180E-1 7.714710E+1 4.9003181E-01 1.5821063E+00 1.8271359E-01 9.1656070E-01
2.154000E+10 3.734281E-1 2.442980E+1 4.294560E-1 7.616660E+1 3.760694E-1 2.496770E+1 4.308460E-1 7.704740E+1 7.0234377E-01 2.1543835E+00 3.2262108E-01 1.1431924E+00
3.162000E+10 3.711330E-1 2.397870E+1 4.256450E-1 7.589560E+1 3.748807E-1 2.468720E+1 4.279980E-1 7.693190E+1 9.9970471E-01 2.8699083E+00 5.4976892E-01 1.3470355E+00
4.642000E+10 3.679270E-1 2.341150E+1 4.206000E-1 7.564290E+1 3.731810E-1 2.431790E+1 4.243360E-1 7.678310E+1 1.4078959E+00 3.7272955E+00 8.8043437E-01 1.4849622E+00
6.813000E+10 3.635390E-1 2.272120E+1 4.141510E-1 7.545530E+1 3.707779E-1 2.384530E+1 4.198480E-1 7.658880E+1 1.9523548E+00 4.7141365E+00 1.3569196E+00 1.4799814E+00
1.000000E+11 3.576941E-1 2.190910E+1 4.066570E-1 7.531010E+1 3.674337E-1 2.325890E+1 4.143480E-1 7.638610E+1 2.6507095E+00 5.8033699E+00 1.8561692E+00 1.4086332E+00
1.468000E+11 3.501734E-1 2.098410E+1 3.985990E-1 7.516910E+1 3.628793E-1 2.255370E+1 4.081410E-1 7.614030E+1 3.5014122E+00 6.9593903E+00 2.3379175E+00 1.2755400E+00
2.154000E+11 3.408904E-1 1.996520E+1 3.904570E-1 7.499900E+1 3.568502E-1 2.173160E+1 4.013390E-1 7.586900E+1 4.4724089E+00 8.1282556E+00 2.7114235E+00 1.1467134E+00
3.162000E+11 3.299463E-1 1.887860E+1 3.825000E-1 7.479360E+1 3.491486E-1 2.080240E+1 3.941200E-1 7.558660E+1 5.4997500E+00 9.2479714E+00 2.9483406E+00 1.0491278E+00
4.642000E+11 3.176123E-1 1.775350E+1 3.749160E-1 7.454560E+1 3.397156E-1 1.978470E+1 3.868160E-1 7.527990E+1 6.5064130E+00 1.0266519E+01 3.0763981E+00 9.7542638E-01
6.813000E+11 3.042210E-1 1.661470E+1 3.677240E-1 7.425920E+1 3.286759E-1 1.870410E+1 3.796320E-1 7.495040E+1 7.4404299E+00 1.1170813E+01 3.1367219E+00 9.2220989E-01
1.000000E+12 2.900216E-1 1.547480E+1 3.608020E-1 7.394260E+1 3.163062E-1 1.758810E+1 3.725390E-1 7.462930E+1 8.3098592E+00 1.2015510E+01 3.1505426E+00 9.2014798E-01
1.468000E+12 2.751061E-1 1.433470E+1 3.538940E-1 7.361810E+1 3.029209E-1 1.645910E+1 3.656520E-1 7.429810E+1 9.1821990E+00 1.2907146E+01 3.2156258E+00 9.1523202E-01
2.154000E+12 2.594477E-1 1.318940E+1 3.469660E-1 7.325820E+1 2.887419E-1 1.532750E+1 3.589530E-1 7.394250E+1 1.0145462E+01 1.3949437E+01 3.3394344E+00 9.2544883E-01
3.162000E+12 2.430154E-1 1.203620E+1 3.399200E-1 7.285320E+1 2.738386E-1 1.419340E+1 3.522090E-1 7.357990E+1 1.1255973E+01 1.5198613E+01 3.4891215E+00 9.8763385E-01
4.642000E+12 2.258721E-1 1.088050E+1 3.325260E-1 7.243170E+1 2.581766E-1 1.305170E+1 3.453340E-1 7.319500E+1 1.2512559E+01 1.6635381E+01 3.7088731E+00 1.0428308E+00
6.813000E+12 2.082033E-1 9.734600E+0 3.248640E-1 7.196090E+1 2.417331E-1 1.190110E+1 3.383020E-1 7.276370E+1 1.3870587E+01 1.8204200E+01 3.9721905E+00 1.1032974E+00
1.000000E+13 1.902861E-1 8.615500E+0 3.169190E-1 7.143220E+1 2.245844E-1 1.074750E+1 3.309930E-1 7.228980E+1 1.5271898E+01 1.9837171E+01 4.2520537E+00 1.1863361E+00
1.468000E+13 1.724408E-1 7.540900E+0 3.086650E-1 7.083820E+1 2.069257E-1 9.604000E+0 3.233140E-1 7.177690E+1 1.6665354E+01 2.1481674E+01 4.5308895E+00 1.3078024E+00
2.154000E+13 1.549900E-1 6.527000E+0 3.000630E-1 7.017190E+1 1.890383E-1 8.487900E+0 3.153250E-1 7.119650E+1 1.8011324E+01 2.3102299E+01 4.8400856E+00 1.4391157E+00
3.162000E+13 1.382299E-1 5.586400E+0 2.910200E-1 6.943420E+1 1.712423E-1 7.416500E+0 3.070020E-1 7.053720E+1 1.9278181E+01 2.4676060E+01 5.2058293E+00 1.5637139E+00
4.642000E+13 1.224104E-1 4.728200E+0 2.815500E-1 6.859500E+1 1.538575E-1 6.406000E+0 2.983090E-1 6.978660E+1 2.0439108E+01 2.6191071E+01 5.6180001E+00 1.7074911E+00
6.813000E+13 1.077232E-1 3.957500E+0 2.715840E-1 6.763570E+1 1.371764E-1 5.469200E+0 2.892020E-1 6.893100E+1 2.1471040E+01 2.7640240E+01 6.0919357E+00 1.8791255E+00
1.000000E+14 9.429756E-2 3.275200E+0 2.610140E-1 6.653390E+1 1.214447E-1 4.615200E+0 2.796240E-1 6.795230E+1 2.2353499E+01 2.9034495E+01 6.6553658E+00 2.0873466E+00
