Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.754062E-1 2.887750E+1 4.845510E-1 7.937580E+1 3.767052E-1 2.914700E+1 4.845330E-1 7.984340E+1 3.4483198E-01 9.2462346E-01 -3.7149173E-03 5.8564640E-01
1.468000E+10 3.741637E-1 2.861740E+1 4.830040E-1 7.917460E+1 3.760425E-1 2.899280E+1 4.831150E-1 7.979430E+1 4.9962438E-01 1.2948042E+00 2.2975896E-02 7.7662189E-01
2.154000E+10 3.723832E-1 2.826590E+1 4.807790E-1 7.893980E+1 3.750826E-1 2.877870E+1 4.811920E-1 7.972510E+1 7.1968148E-01 1.7818734E+00 8.5828526E-02 9.8500974E-01
3.162000E+10 3.698584E-1 2.780220E+1 4.775300E-1 7.870670E+1 3.737005E-1 2.848730E+1 4.785690E-1 7.964390E+1 1.0281228E+00 2.4049313E+00 2.1710558E-01 1.1767380E+00
4.642000E+10 3.663312E-1 2.720830E+1 4.731100E-1 7.849370E+1 3.717275E-1 2.809970E+1 4.751700E-1 7.954220E+1 1.4516817E+00 3.1722759E+00 4.3352905E-01 1.3181682E+00
6.813000E+10 3.615032E-1 2.647160E+1 4.673620E-1 7.834000E+1 3.689449E-1 2.759750E+1 4.710440E-1 7.939940E+1 2.0170221E+00 4.0797174E+00 7.8166795E-01 1.3342670E+00
1.000000E+11 3.550729E-1 2.558570E+1 4.604950E-1 7.823930E+1 3.650858E-1 2.696520E+1 4.660010E-1 7.924850E+1 2.7426156E+00 5.1158530E+00 1.1815425E+00 1.2734626E+00
1.468000E+11 3.468033E-1 2.455530E+1 4.528940E-1 7.816910E+1 3.598542E-1 2.619210E+1 4.603670E-1 7.905120E+1 3.6267188E+00 6.2492125E+00 1.6232701E+00 1.1158591E+00
2.154000E+11 3.366091E-1 2.339800E+1 4.451200E-1 7.808110E+1 3.529702E-1 2.527540E+1 4.540480E-1 7.885470E+1 4.6352638E+00 7.4277756E+00 1.9663119E+00 9.8104488E-01
3.162000E+11 3.246216E-1 2.214340E+1 4.375470E-1 7.794910E+1 3.442429E-1 2.422260E+1 4.474550E-1 7.862760E+1 5.6998416E+00 8.5837193E+00 2.2143009E+00 8.6292854E-01
4.642000E+11 3.111706E-1 2.082870E+1 4.303550E-1 7.776890E+1 3.336506E-1 2.305320E+1 4.407610E-1 7.838000E+1 6.7375872E+00 9.6494196E+00 2.3609167E+00 7.7966318E-01
6.813000E+11 2.966614E-1 1.948770E+1 4.234120E-1 7.757190E+1 3.213803E-1 2.179800E+1 4.339940E-1 7.814160E+1 7.6914795E+00 1.0598679E+01 2.4382826E+00 7.2906109E-01
1.000000E+12 2.814118E-1 1.814100E+1 4.167460E-1 7.734240E+1 3.077797E-1 2.049170E+1 4.274150E-1 7.788580E+1 8.5671342E+00 1.1471474E+01 2.4961688E+00 6.9768815E-01
1.468000E+12 2.655616E-1 1.679410E+1 4.102360E-1 7.707750E+1 2.932223E-1 1.916360E+1 4.210100E-1 7.761690E+1 9.4333548E+00 1.2364587E+01 2.5590841E+00 6.9495174E-01
2.154000E+12 2.491133E-1 1.544360E+1 4.035460E-1 7.681190E+1 2.779651E-1 1.782920E+1 4.145870E-1 7.735620E+1 1.0379648E+01 1.3380297E+01 2.6631322E+00 7.0362815E-01
3.162000E+12 2.320556E-1 1.408780E+1 3.967380E-1 7.650960E+1 2.620974E-1 1.649080E+1 4.082160E-1 7.706520E+1 1.1462075E+01 1.4571761E+01 2.8117467E+00 7.2094798E-01
4.642000E+12 2.144696E-1 1.273310E+1 3.897640E-1 7.616140E+1 2.456066E-1 1.514510E+1 4.016990E-1 7.675420E+1 1.2677591E+01 1.5925943E+01 2.9711301E+00 7.7233559E-01
6.813000E+12 1.965573E-1 1.139460E+1 3.824130E-1 7.579600E+1 2.284995E-1 1.379260E+1 3.949100E-1 7.642430E+1 1.3979112E+01 1.7386135E+01 3.1645185E+00 8.2212071E-01
1.000000E+13 1.786060E-1 1.009230E+1 3.747860E-1 7.538400E+1 2.108872E-1 1.244200E+1 3.879150E-1 7.604510E+1 1.5307330E+01 1.8885227E+01 3.3845043E+00 8.6935253E-01
1.468000E+13 1.609346E-1 8.846400E+0 3.668820E-1 7.491330E+1 1.929948E-1 1.111000E+1 3.806450E-1 7.561640E+1 1.6611950E+01 2.0374437E+01 3.6157049E+00 9.2982475E-01
2.154000E+13 1.438507E-1 7.674900E+0 3.586740E-1 7.437510E+1 1.751190E-1 9.816900E+0 3.729720E-1 7.515080E+1 1.7855458E+01 2.1819515E+01 3.8335317E+00 1.0321913E+00
3.162000E+13 1.276229E-1 6.591600E+0 3.501140E-1 7.376020E+1 1.575771E-1 8.582600E+0 3.649950E-1 7.461220E+1 1.9009234E+01 2.3198098E+01 4.0770422E+00 1.1419044E+00
4.642000E+13 1.124648E-1 5.605800E+0 3.410890E-1 7.306730E+1 1.406688E-1 7.424500E+0 3.566890E-1 7.398620E+1 2.0049933E+01 2.4495926E+01 4.3735579E+00 1.2419884E+00
6.813000E+13 9.852793E-2 4.721700E+0 3.316000E-1 7.225890E+1 1.246518E-1 6.355800E+0 3.480150E-1 7.325580E+1 2.0957475E+01 2.5710375E+01 4.7167507E+00 1.3608479E+00
1.000000E+14 8.590130E-2 3.939300E+0 3.215390E-1 7.131090E+1 1.097271E-1 5.384900E+0 3.389160E-1 7.240090E+1 2.1713688E+01 2.6845438E+01 5.1272292E+00 1.5055061E+00
