Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.766372E-1 2.217460E+1 3.957570E-1 7.438270E+1 3.778042E-1 2.245070E+1 3.965050E-1 7.493480E+1 3.0889016E-01 1.2298058E+00 1.8864831E-01 7.3677384E-01
1.468000E+10 3.755908E-1 2.191490E+1 3.936560E-1 7.410990E+1 3.772584E-1 2.229310E+1 3.948440E-1 7.482980E+1 4.4203124E-01 1.6964890E+00 3.0087832E-01 9.6204988E-01
2.154000E+10 3.740913E-1 2.157060E+1 3.906840E-1 7.379520E+1 3.764673E-1 2.207700E+1 3.925810E-1 7.468840E+1 6.3113051E-01 2.2937899E+00 4.8321238E-01 1.1959019E+00
3.162000E+10 3.719650E-1 2.112840E+1 3.864790E-1 7.348650E+1 3.753274E-1 2.178780E+1 3.895480E-1 7.450930E+1 8.9585786E-01 3.0264644E+00 7.8783616E-01 1.3727145E+00
4.642000E+10 3.689938E-1 2.057860E+1 3.809710E-1 7.319350E+1 3.736982E-1 2.141120E+1 3.855190E-1 7.430950E+1 1.2588768E+00 3.8886190E+00 1.1797084E+00 1.5018268E+00
6.813000E+10 3.649253E-1 1.991940E+1 3.740760E-1 7.295960E+1 3.713965E-1 2.093590E+1 3.805920E-1 7.405680E+1 1.7423966E+00 4.8552964E+00 1.7120696E+00 1.4815655E+00
1.000000E+11 3.595019E-1 1.915560E+1 3.661790E-1 7.275630E+1 3.681970E-1 2.035580E+1 3.745900E-1 7.379380E+1 2.3615347E+00 5.8961082E+00 2.2453883E+00 1.4059447E+00
1.468000E+11 3.525152E-1 1.829920E+1 3.577720E-1 7.254640E+1 3.638456E-1 1.967030E+1 3.678080E-1 7.349210E+1 3.1140682E+00 6.9704072E+00 2.7285975E+00 1.2868050E+00
2.154000E+11 3.438755E-1 1.737000E+1 3.493300E-1 7.229880E+1 3.580949E-1 1.888610E+1 3.604450E-1 7.316030E+1 3.9708468E+00 8.0275970E+00 3.0836882E+00 1.1775512E+00
3.162000E+11 3.336624E-1 1.639200E+1 3.411240E-1 7.200800E+1 3.507630E-1 1.801660E+1 3.526860E-1 7.281810E+1 4.8752577E+00 9.0172397E+00 3.2782702E+00 1.1124981E+00
4.642000E+11 3.221083E-1 1.539020E+1 3.332800E-1 7.168060E+1 3.417996E-1 1.708120E+1 3.448840E-1 7.245090E+1 5.7610658E+00 9.8997728E+00 3.3646095E+00 1.0632028E+00
6.813000E+11 3.094999E-1 1.438390E+1 3.258230E-1 7.131860E+1 3.313224E-1 1.610390E+1 3.372460E-1 7.206130E+1 6.5864849E+00 1.0680643E+01 3.3871417E+00 1.0306503E+00
1.000000E+12 2.960477E-1 1.338160E+1 3.186660E-1 7.092180E+1 3.195809E-1 1.510770E+1 3.298950E-1 7.164930E+1 7.3637692E+00 1.1425300E+01 3.4038103E+00 1.0153623E+00
1.468000E+12 2.818157E-1 1.238180E+1 3.115850E-1 7.050370E+1 3.068467E-1 1.410900E+1 3.226890E-1 7.124580E+1 8.1574936E+00 1.2241831E+01 3.4410841E+00 1.0416053E+00
2.154000E+12 2.667587E-1 1.137880E+1 3.044080E-1 7.006340E+1 2.932933E-1 1.311350E+1 3.156550E-1 7.082300E+1 9.0471211E+00 1.3228352E+01 3.5630673E+00 1.0725329E+00
3.162000E+12 2.508298E-1 1.036950E+1 2.970870E-1 6.957710E+1 2.789512E-1 1.211830E+1 3.086850E-1 7.036670E+1 1.0081118E+01 1.4431067E+01 3.7572282E+00 1.1221217E+00
4.642000E+12 2.340744E-1 9.358100E+0 2.895500E-1 6.903620E+1 2.637650E-1 1.111790E+1 3.015720E-1 6.988470E+1 1.1256459E+01 1.5828529E+01 3.9864444E+00 1.2141427E+00
6.813000E+12 2.166600E-1 8.355000E+0 2.816580E-1 6.845660E+1 2.477025E-1 1.011070E+1 2.942040E-1 6.936980E+1 1.2532171E+01 1.7364772E+01 4.2643880E+00 1.3164230E+00
1.000000E+13 1.988498E-1 7.375000E+0 2.734370E-1 6.781820E+1 2.308347E-1 9.102400E+0 2.865850E-1 6.879700E+1 1.3856192E+01 1.8977413E+01 4.5878186E+00 1.4227365E+00
1.468000E+13 1.809695E-1 6.433500E+0 2.648860E-1 6.710420E+1 2.133514E-1 8.104700E+0 2.786750E-1 6.815750E+1 1.5177730E+01 2.0620134E+01 4.9480578E+00 1.5453912E+00
2.154000E+13 1.633263E-1 5.544500E+0 2.559730E-1 6.631030E+1 1.955385E-1 7.132600E+0 2.704180E-1 6.744540E+1 1.6473584E+01 2.2265373E+01 5.3417302E+00 1.6829910E+00
3.162000E+13 1.462416E-1 4.719800E+0 2.466620E-1 6.542160E+1 1.776964E-1 6.201300E+0 2.617440E-1 6.666540E+1 1.7701428E+01 2.3890152E+01 5.7621187E+00 1.8657354E+00
4.642000E+13 1.299888E-1 3.967800E+0 2.369000E-1 6.442430E+1 1.601597E-1 5.324800E+0 2.526830E-1 6.578770E+1 1.8838010E+01 2.5484525E+01 6.2461661E+00 2.0724239E+00
6.813000E+13 1.147881E-1 3.293300E+0 2.266190E-1 6.330090E+1 1.432341E-1 4.514400E+0 2.432000E-1 6.479770E+1 1.9859796E+01 2.7048999E+01 6.8178454E+00 2.3099585E+00
1.000000E+14 1.007987E-1 2.697600E+0 2.157230E-1 6.202920E+1 1.271839E-1 3.778200E+0 2.332490E-1 6.368020E+1 2.0745708E+01 2.8600921E+01 7.5138586E+00 2.5926426E+00
