Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.763386E-1 2.408010E+1 4.212990E-1 7.593800E+1 3.775984E-1 2.436860E+1 4.218700E-1 7.648770E+1 3.3363489E-01 1.1839006E+00 1.3534975E-01 7.1867764E-01
1.468000E+10 3.752367E-1 2.382040E+1 4.193490E-1 7.568980E+1 3.770432E-1 2.421720E+1 4.203300E-1 7.640310E+1 4.7912282E-01 1.6385049E+00 2.3338805E-01 9.3360086E-01
2.154000E+10 3.736577E-1 2.347400E+1 4.165160E-1 7.541370E+1 3.762383E-1 2.400860E+1 4.181380E-1 7.630490E+1 6.8589508E-01 2.2267021E+00 3.8791021E-01 1.1679460E+00
3.162000E+10 3.714190E-1 2.302570E+1 4.126230E-1 7.512150E+1 3.750779E-1 2.372740E+1 4.152350E-1 7.617340E+1 9.7550402E-01 2.9573405E+00 6.2904139E-01 1.3809283E+00
4.642000E+10 3.682917E-1 2.246460E+1 4.073810E-1 7.486440E+1 3.734184E-1 2.335830E+1 4.115370E-1 7.599850E+1 1.3729104E+00 3.8260490E+00 1.0098727E+00 1.4922663E+00
6.813000E+10 3.640110E-1 2.178480E+1 4.008230E-1 7.465450E+1 3.710719E-1 2.288790E+1 4.068400E-1 7.580410E+1 1.9028388E+00 4.8195772E+00 1.4789598E+00 1.5165407E+00
1.000000E+11 3.583079E-1 2.098950E+1 3.931760E-1 7.449490E+1 3.678061E-1 2.230680E+1 4.012930E-1 7.556610E+1 2.5823933E+00 5.9053741E+00 2.0227116E+00 1.4175669E+00
1.468000E+11 3.509675E-1 2.008850E+1 3.849810E-1 7.433790E+1 3.633574E-1 2.161170E+1 3.948630E-1 7.531420E+1 3.4098384E+00 7.0480342E+00 2.5026402E+00 1.2963027E+00
2.154000E+11 3.419023E-1 1.910060E+1 3.767160E-1 7.414790E+1 3.574664E-1 2.080560E+1 3.878840E-1 7.502590E+1 4.3540036E+00 8.1949091E+00 2.8792113E+00 1.1702625E+00
3.162000E+11 3.312063E-1 1.805170E+1 3.687130E-1 7.390950E+1 3.499379E-1 1.989940E+1 3.805710E-1 7.471080E+1 5.3528355E+00 9.2852046E+00 3.1158443E+00 1.0725357E+00
4.642000E+11 3.191374E-1 1.696950E+1 3.610780E-1 7.363060E+1 3.407116E-1 1.891200E+1 3.730720E-1 7.439220E+1 6.3321002E+00 1.0271256E+01 3.2149290E+00 1.0237632E+00
6.813000E+11 3.060116E-1 1.587650E+1 3.537620E-1 7.332880E+1 3.299048E-1 1.786810E+1 3.656820E-1 7.405510E+1 7.2424530E+00 1.1146121E+01 3.2596628E+00 9.8075622E-01
1.000000E+12 2.920649E-1 1.478410E+1 3.467260E-1 7.299560E+1 3.177818E-1 1.679390E+1 3.585350E-1 7.369900E+1 8.0926283E+00 1.1967441E+01 3.2936812E+00 9.5442272E-01
1.468000E+12 2.773788E-1 1.369210E+1 3.398420E-1 7.262550E+1 3.046437E-1 1.570980E+1 3.515740E-1 7.333820E+1 8.9497666E+00 1.2843575E+01 3.3369931E+00 9.7179914E-01
2.154000E+12 2.619201E-1 1.259530E+1 3.328000E-1 7.224790E+1 2.906992E-1 1.462500E+1 3.447050E-1 7.297470E+1 9.8999584E+00 1.3878291E+01 3.4536778E+00 9.9596161E-01
3.162000E+12 2.456523E-1 1.149100E+1 3.256030E-1 7.183160E+1 2.760074E-1 1.353840E+1 3.379020E-1 7.258110E+1 1.0997930E+01 1.5122910E+01 3.6398127E+00 1.0326380E+00
4.642000E+12 2.286332E-1 1.038380E+1 3.181970E-1 7.136570E+1 2.605286E-1 1.244490E+1 3.309990E-1 7.215710E+1 1.2242571E+01 1.6561804E+01 3.8676854E+00 1.0967736E+00
6.813000E+12 2.110425E-1 9.285800E+0 3.105120E-1 7.085010E+1 2.442344E-1 1.134290E+1 3.238130E-1 7.171220E+1 1.3590182E+01 1.8135574E+01 4.1076177E+00 1.2021664E+00
1.000000E+13 1.931535E-1 8.213100E+0 3.024440E-1 7.029530E+1 2.271961E-1 1.023800E+1 3.163870E-1 7.121410E+1 1.4983796E+01 1.9778277E+01 4.4069447E+00 1.2901939E+00
1.468000E+13 1.752851E-1 7.182500E+0 2.940560E-1 6.967410E+1 2.096046E-1 9.142800E+0 3.086850E-1 7.065320E+1 1.6373448E+01 2.1440915E+01 4.7391354E+00 1.3857830E+00
2.154000E+13 1.577623E-1 6.209600E+0 2.853200E-1 6.897650E+1 1.917379E-1 8.073600E+0 3.006360E-1 7.003020E+1 1.7719814E+01 2.3087594E+01 5.0945329E+00 1.5046366E+00
3.162000E+13 1.408868E-1 5.307000E+0 2.761970E-1 6.819090E+1 1.739154E-1 7.047100E+0 2.921770E-1 6.934180E+1 1.8991188E+01 2.4692427E+01 5.4692875E+00 1.6597492E+00
4.642000E+13 1.249167E-1 4.483400E+0 2.666340E-1 6.730400E+1 1.564599E-1 6.078800E+0 2.833430E-1 6.856040E+1 2.0160565E+01 2.6245312E+01 5.8970929E+00 1.8325447E+00
6.813000E+13 1.100536E-1 3.743800E+0 2.565580E-1 6.629690E+1 1.396695E-1 5.181200E+0 2.740970E-1 6.767020E+1 2.1204272E+01 2.7742608E+01 6.3988296E+00 2.0294014E+00
1.000000E+14 9.643652E-2 3.089400E+0 2.458630E-1 6.514890E+1 1.237976E-1 4.363300E+0 2.643890E-1 6.665440E+1 2.2101462E+01 2.9195792E+01 7.0070994E+00 2.2586656E+00
