Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.767770E-1 2.122670E+1 3.829840E-1 7.355080E+1 3.778843E-1 2.149240E+1 3.837920E-1 7.409680E+1 2.9302620E-01 1.2362510E+00 2.1053070E-01 7.3687393E-01
1.468000E+10 3.757586E-1 2.096730E+1 3.808240E-1 7.326210E+1 3.773377E-1 2.133040E+1 3.821000E-1 7.397080E+1 4.1848456E-01 1.7022653E+00 3.3394399E-01 9.5808076E-01
2.154000E+10 3.742990E-1 2.062460E+1 3.776890E-1 7.294610E+1 3.765457E-1 2.110890E+1 3.797700E-1 7.380680E+1 5.9666064E-01 2.2942929E+00 5.4796324E-01 1.1661527E+00
3.162000E+10 3.722289E-1 2.018500E+1 3.733910E-1 7.261470E+1 3.754049E-1 2.081350E+1 3.765490E-1 7.361960E+1 8.4601986E-01 3.0196747E+00 8.3866907E-01 1.3649898E+00
4.642000E+10 3.693358E-1 1.964130E+1 3.677180E-1 7.231070E+1 3.737754E-1 2.043070E+1 3.724410E-1 7.338110E+1 1.1877721E+00 3.8637932E+00 1.2681203E+00 1.4586862E+00
6.813000E+10 3.653732E-1 1.899160E+1 3.607220E-1 7.204770E+1 3.714752E-1 1.995030E+1 3.672660E-1 7.311540E+1 1.6426399E+00 4.8054415E+00 1.7818148E+00 1.4602943E+00
1.000000E+11 3.600886E-1 1.824280E+1 3.526900E-1 7.182200E+1 3.682812E-1 1.936780E+1 3.611230E-1 7.281390E+1 2.2245502E+00 5.8086102E+00 2.3352154E+00 1.3622399E+00
1.468000E+11 3.532768E-1 1.740770E+1 3.441600E-1 7.158730E+1 3.639436E-1 1.868450E+1 3.540620E-1 7.249990E+1 2.9308937E+00 6.8334716E+00 2.7966853E+00 1.2587604E+00
2.154000E+11 3.448466E-1 1.650590E+1 3.355910E-1 7.131330E+1 3.582220E-1 1.790870E+1 3.464330E-1 7.215420E+1 3.7338299E+00 7.8330644E+00 3.1296095E+00 1.1654207E+00
3.162000E+11 3.348701E-1 1.556120E+1 3.272960E-1 7.098980E+1 3.509434E-1 1.705500E+1 3.385290E-1 7.177740E+1 4.5800263E+00 8.7587218E+00 3.3181795E+00 1.0972813E+00
4.642000E+11 3.235677E-1 1.459740E+1 3.194210E-1 7.061810E+1 3.420662E-1 1.614360E+1 3.306030E-1 7.137610E+1 5.4078713E+00 9.5777893E+00 3.3823045E+00 1.0619801E+00
6.813000E+11 3.112125E-1 1.363200E+1 3.118810E-1 7.022340E+1 3.317124E-1 1.519760E+1 3.227950E-1 7.096710E+1 6.1800222E+00 1.0301627E+01 3.3810933E+00 1.0479504E+00
1.000000E+12 2.980040E-1 1.267250E+1 3.045930E-1 6.980570E+1 3.201261E-1 1.423870E+1 3.152680E-1 7.054050E+1 6.9104331E+00 1.0999600E+01 3.3860081E+00 1.0416711E+00
1.468000E+12 2.839983E-1 1.171690E+1 2.974400E-1 6.935340E+1 3.075634E-1 1.328100E+1 3.080290E-1 7.009280E+1 7.6618674E+00 1.1776975E+01 3.4376633E+00 1.0548872E+00
2.154000E+12 2.691449E-1 1.075920E+1 2.902680E-1 6.885960E+1 2.941776E-1 1.232850E+1 3.009510E-1 6.962660E+1 8.5093834E+00 1.2729042E+01 3.5497473E+00 1.1015905E+00
3.162000E+12 2.533915E-1 9.796300E+0 2.828320E-1 6.834550E+1 2.799826E-1 1.137740E+1 2.938210E-1 6.915100E+1 9.4974116E+00 1.3896848E+01 3.7400322E+00 1.1648422E+00
4.642000E+12 2.367770E-1 8.831800E+0 2.751630E-1 6.777810E+1 2.649158E-1 1.042200E+1 2.866030E-1 6.863310E+1 1.0621790E+01 1.5258108E+01 3.9915842E+00 1.2457546E+00
6.813000E+12 2.194617E-1 7.875800E+0 2.672200E-1 6.714870E+1 2.489448E-1 9.461300E+0 2.792030E-1 6.806080E+1 1.1843228E+01 1.6757739E+01 4.2918593E+00 1.3401253E+00
1.000000E+13 2.017033E-1 6.942100E+0 2.589720E-1 6.644990E+1 2.321438E-1 8.500900E+0 2.714750E-1 6.744450E+1 1.3112778E+01 1.8336882E+01 4.6055806E+00 1.4746940E+00
1.468000E+13 1.838137E-1 6.045300E+0 2.503680E-1 6.567920E+1 2.147044E-1 7.552200E+0 2.634030E-1 6.676990E+1 1.4387549E+01 1.9953126E+01 4.9486908E+00 1.6335205E+00
2.154000E+13 1.661210E-1 5.198900E+0 2.413540E-1 6.483340E+1 1.969030E-1 6.629500E+0 2.549990E-1 6.601780E+1 1.5633078E+01 2.1579305E+01 5.3510014E+00 1.7940616E+00
3.162000E+13 1.489411E-1 4.414100E+0 2.319420E-1 6.388780E+1 1.790586E-1 5.747400E+0 2.462340E-1 6.517770E+1 1.6819913E+01 2.3198316E+01 5.8042350E+00 1.9790511E+00
4.642000E+13 1.325546E-1 3.699100E+0 2.220860E-1 6.282770E+1 1.614980E-1 4.918900E+0 2.370750E-1 6.423710E+1 1.7921832E+01 2.4798227E+01 6.3224718E+00 2.1940592E+00
6.813000E+13 1.171907E-1 3.058500E+0 2.117240E-1 6.163290E+1 1.445293E-1 4.154600E+0 2.274820E-1 6.318310E+1 1.8915611E+01 2.6382805E+01 6.9271415E+00 2.4535042E+00
1.000000E+14 1.030189E-1 2.493600E+0 2.007660E-1 6.028110E+1 1.284208E-1 3.462100E+0 2.174090E-1 6.200090E+1 1.9780207E+01 2.7974351E+01 7.6551569E+00 2.7738307E+00
