Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 3.756218E-1 2.791650E+1 4.719820E-1 7.873250E+1 3.769352E-1 2.819470E+1 4.720970E-1 7.922060E+1 3.4844185E-01 9.8671027E-01 2.4359401E-02 6.1612762E-01
1.468000E+10 3.744079E-1 2.765670E+1 4.703720E-1 7.852070E+1 3.763038E-1 2.804280E+1 4.706730E-1 7.916490E+1 5.0382165E-01 1.3768240E+00 6.3950981E-02 8.1374448E-01
2.154000E+10 3.726683E-1 2.730620E+1 4.679660E-1 7.828780E+1 3.753889E-1 2.783240E+1 4.686630E-1 7.910020E+1 7.2474173E-01 1.8906023E+00 1.4872094E-01 1.0270518E+00
3.162000E+10 3.702019E-1 2.684580E+1 4.645970E-1 7.804230E+1 3.740711E-1 2.754630E+1 4.659790E-1 7.901550E+1 1.0343488E+00 2.5429913E+00 2.9657989E-01 1.2316571E+00
4.642000E+10 3.667564E-1 2.625940E+1 4.600510E-1 7.781620E+1 3.721885E-1 2.716660E+1 4.625840E-1 7.889540E+1 1.4595024E+00 3.3393947E+00 5.4757622E-01 1.3678871E+00
6.813000E+10 3.620408E-1 2.553470E+1 4.540920E-1 7.766020E+1 3.695306E-1 2.667590E+1 4.583340E-1 7.875090E+1 2.0268416E+00 4.2780187E+00 9.2552593E-01 1.3850000E+00
1.000000E+11 3.557603E-1 2.466850E+1 4.470420E-1 7.755430E+1 3.658395E-1 2.605990E+1 4.532390E-1 7.858220E+1 2.7550880E+00 5.3392377E+00 1.3672698E+00 1.3080570E+00
1.468000E+11 3.476830E-1 2.366610E+1 4.393570E-1 7.746310E+1 3.608263E-1 2.530930E+1 4.474230E-1 7.838480E+1 3.6425560E+00 6.4924751E+00 1.8027683E+00 1.1758657E+00
2.154000E+11 3.377236E-1 2.254560E+1 4.314940E-1 7.735630E+1 3.542136E-1 2.442210E+1 4.410830E-1 7.815690E+1 4.6553831E+00 7.6836144E+00 2.1739673E+00 1.0243497E+00
3.162000E+11 3.260056E-1 2.133570E+1 4.238030E-1 7.721260E+1 3.458052E-1 2.340630E+1 4.343010E-1 7.792540E+1 5.7256513E+00 8.8463362E+00 2.4172176E+00 9.1472100E-01
4.642000E+11 3.128432E-1 2.007130E+1 4.164780E-1 7.702400E+1 3.355636E-1 2.228060E+1 4.274360E-1 7.766930E+1 6.7708178E+00 9.9158012E+00 2.5636587E+00 8.3083020E-01
6.813000E+11 2.986220E-1 1.878370E+1 4.095560E-1 7.679190E+1 3.236538E-1 2.107400E+1 4.206450E-1 7.739610E+1 7.7341283E+00 1.0867894E+01 2.6361897E+00 7.8065949E-01
1.000000E+12 2.836413E-1 1.749140E+1 4.027890E-1 7.655020E+1 3.104015E-1 1.981930E+1 4.138860E-1 7.713530E+1 8.6211568E+00 1.1745622E+01 2.6811731E+00 7.5853727E-01
1.468000E+12 2.680276E-1 1.619840E+1 3.961240E-1 7.628330E+1 2.961660E-1 1.854400E+1 4.073380E-1 7.685690E+1 9.5008880E+00 1.2648835E+01 2.7529963E+00 7.4632206E-01
2.154000E+12 2.517756E-1 1.490080E+1 3.894730E-1 7.597810E+1 2.811992E-1 1.726280E+1 4.009210E-1 7.656090E+1 1.0463614E+01 1.3682601E+01 2.8554254E+00 7.6122407E-01
3.162000E+12 2.348694E-1 1.359670E+1 3.825620E-1 7.566130E+1 2.655888E-1 1.597760E+1 3.943910E-1 7.626810E+1 1.1566527E+01 1.4901487E+01 2.9993078E+00 7.9561442E-01
4.642000E+12 2.173860E-1 1.229230E+1 3.754210E-1 7.530980E+1 2.493182E-1 1.468450E+1 3.878020E-1 7.593880E+1 1.2807809E+01 1.6290647E+01 3.1926086E+00 8.2829858E-01
6.813000E+12 1.995242E-1 1.100200E+1 3.680510E-1 7.490940E+1 2.323847E-1 1.338330E+1 3.810180E-1 7.557510E+1 1.4140561E+01 1.7793070E+01 3.4032513E+00 8.8084568E-01
1.000000E+13 1.815695E-1 9.744900E+0 3.604040E-1 7.445880E+1 2.148879E-1 1.208190E+1 3.738820E-1 7.518950E+1 1.5505014E+01 1.9342984E+01 3.6048807E+00 9.7181122E-01
1.468000E+13 1.638424E-1 8.541000E+0 3.523600E-1 7.397190E+1 1.970436E-1 1.079580E+1 3.664880E-1 7.474850E+1 1.6849672E+01 2.0885900E+01 3.8549693E+00 1.0389506E+00
2.154000E+13 1.466548E-1 7.407600E+0 3.439970E-1 7.341690E+1 1.791441E-1 9.544600E+0 3.588160E-1 7.424210E+1 1.8135847E+01 2.2389623E+01 4.1299719E+00 1.1114987E+00
3.162000E+13 1.302830E-1 6.358400E+0 3.352820E-1 7.278160E+1 1.615090E-1 8.347600E+0 3.507860E-1 7.367040E+1 1.9333907E+01 2.3829604E+01 4.4197887E+00 1.2064547E+00
4.642000E+13 1.149505E-1 5.402700E+0 3.261610E-1 7.205110E+1 1.444445E-1 7.222300E+0 3.423470E-1 7.302580E+1 2.0418915E+01 2.5194190E+01 4.7279515E+00 1.3347338E+00
6.813000E+13 1.008188E-1 4.545100E+0 3.165570E-1 7.120650E+1 1.282196E-1 6.181700E+0 3.335300E-1 7.227460E+1 2.1370212E+01 2.6474918E+01 5.0888976E+00 1.4778359E+00
1.000000E+14 8.798714E-2 3.785900E+0 3.063540E-1 7.022520E+1 1.130486E-1 5.234800E+0 3.242840E-1 7.139670E+1 2.2168749E+01 2.7678230E+01 5.5291041E+00 1.6408321E+00
