fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 29650 339.56 34.145 1.052641515E+00 6.993773112E-01 2.662467249E-08 2.816406066E+04 1.575177581E-04 2.654388046E-01 1.571930826E-04 6.319403168E-01 2.636780068E-05 2.003351974E-01 1.316182103E-04 1.444970789E-02 
00L1 29650 339.56 34.145 1.052641515E+00 6.993773112E-01 2.662467249E-08 2.816406066E+04 1.575177581E-04 2.654388046E-01 1.571930826E-04 6.319403168E-01 2.636780068E-05 2.003351974E-01 1.316182103E-04 1.444970789E-02 
00L2 29784 339.7 34.131 1.059632688E+00 6.791319771E-01 2.916117493E-08 3.622830100E+04 1.572168230E-04 2.652384567E-01 1.571370177E-04 6.329241109E-01 2.637950483E-05 2.002986061E-01 1.317008939E-04 1.423188584E-02 
00L2 29784 339.7 34.131 1.059632688E+00 6.791319771E-01 2.916117493E-08 3.622830100E+04 1.572168230E-04 2.652384567E-01 1.571370177E-04 6.329241109E-01 2.637950483E-05 2.002986061E-01 1.317008939E-04 1.423188584E-02 
00L3 29876 339.77 34.124 1.038382635E+00 7.314072118E-01 2.326463324E-08 1.729265625E+04 1.590249837E-04 2.649526176E-01 1.570785989E-04 6.347847781E-01 2.641871790E-05 2.007322891E-01 1.316121212E-04 2.234681102E-02 
00L3 29876 339.77 34.124 1.038382635E+00 7.314072118E-01 2.326463324E-08 1.729265625E+04 1.590249837E-04 2.649526176E-01 1.570785989E-04 6.347847781E-01 2.641871790E-05 2.007322891E-01 1.316121212E-04 2.234681102E-02 
00L4 29964 339.82 34.119 1.055168715E+00 6.869974414E-01 2.821883383E-08 2.843921223E+04 1.573196798E-04 2.645757675E-01 1.568397520E-04 6.337758518E-01 2.629916133E-05 2.001530710E-01 1.313954183E-04 1.601476415E-02 
00L4 29964 339.82 34.119 1.055168715E+00 6.869974414E-01 2.821883383E-08 2.843921223E+04 1.573196798E-04 2.645757675E-01 1.568397520E-04 6.337758518E-01 2.629916133E-05 2.001530710E-01 1.313954183E-04 1.601476415E-02 
00L5 30060 339.87 34.114 1.058509515E+00 6.645853061E-01 2.925211384E-08 2.881470607E+04 1.570004162E-04 2.644751614E-01 1.566606495E-04 6.325085372E-01 2.620663170E-05 2.003136936E-01 1.308276194E-04 1.587023059E-02 
00L5 30060 339.87 34.114 1.058509515E+00 6.645853061E-01 2.925211384E-08 2.881470607E+04 1.570004162E-04 2.644751614E-01 1.566606495E-04 6.325085372E-01 2.620663170E-05 2.003136936E-01 1.308276194E-04 1.587023059E-02 
00L6 30150 339.89 34.112 1.049218485E+00 7.062905141E-01 2.699335255E-08 2.543665361E+04 1.569724431E-04 2.640037594E-01 1.563573263E-04 6.329263989E-01 2.612651943E-05 1.997894211E-01 1.307696327E-04 2.447449099E-02 
00L6 30150 339.89 34.112 1.049218485E+00 7.062905141E-01 2.699335255E-08 2.543665361E+04 1.569724431E-04 2.640037594E-01 1.563573263E-04 6.329263989E-01 2.612651943E-05 1.997894211E-01 1.307696327E-04 2.447449099E-02 
00L7 30234 339.92 34.109 1.059344368E+00 6.730299921E-01 3.004257350E-08 2.900575734E+04 1.569934796E-04 2.641405659E-01 1.561925583E-04 6.334199899E-01 2.613287597E-05 1.993233814E-01 1.311083870E-04 1.776760928E-02 
00L7 30234 339.92 34.109 1.059344368E+00 6.730299921E-01 3.004257350E-08 2.900575734E+04 1.569934796E-04 2.641405659E-01 1.561925583E-04 6.334199899E-01 2.613287597E-05 1.993233814E-01 1.311083870E-04 1.776760928E-02 
00L8 30326 339.94 34.107 1.039360874E+00 7.394704476E-01 2.429804615E-08 1.722113163E+04 1.584383059E-04 2.631737576E-01 1.563434334E-04 6.363002996E-01 2.618088687E-05 2.000566378E-01 1.308657421E-04 1.041255710E-01 
00L8 30326 339.94 34.107 1.039360874E+00 7.394704476E-01 2.429804615E-08 1.722113163E+04 1.584383059E-04 2.631737576E-01 1.563434334E-04 6.363002996E-01 2.618088687E-05 2.000566378E-01 1.308657421E-04 1.041255710E-01 
00L9 30416 339.96 34.105 1.054964585E+00 6.828077608E-01 2.874329727E-08 2.422928845E+04 1.573666481E-04 2.640119167E-01 1.562037738E-04 6.330110462E-01 2.610515888E-05 2.001186478E-01 1.304491847E-04 1.692755714E-02 
00L9 30416 339.96 34.105 1.054964585E+00 6.828077608E-01 2.874329727E-08 2.422928845E+04 1.573666481E-04 2.640119167E-01 1.562037738E-04 6.330110462E-01 2.610515888E-05 2.001186478E-01 1.304491847E-04 1.692755714E-02 
0L10 30508 339.94 34.107 1.058949163E+00 6.773754107E-01 3.010095548E-08 2.910439361E+04 1.566929425E-04 2.637771896E-01 1.564170413E-04 6.314280478E-01 2.605224614E-05 1.997917974E-01 1.303976026E-04 8.244834954E-03 
0L10 30508 339.94 34.107 1.058949163E+00 6.773754107E-01 3.010095548E-08 2.910439361E+04 1.566929425E-04 2.637771896E-01 1.564170413E-04 6.314280478E-01 2.605224614E-05 1.997917974E-01 1.303976026E-04 8.244834954E-03 
0L11 30596 339.97 34.104 1.057980715E+00 6.836282905E-01 2.995458705E-08 2.771467870E+04 1.571509731E-04 2.637077412E-01 1.566103179E-04 6.325874427E-01 2.612545220E-05 1.995303051E-01 1.309361475E-04 1.148161227E-02 
0L11 30596 339.97 34.104 1.057980715E+00 6.836282905E-01 2.995458705E-08 2.771467870E+04 1.571509731E-04 2.637077412E-01 1.566103179E-04 6.325874427E-01 2.612545220E-05 1.995303051E-01 1.309361475E-04 1.148161227E-02 
