T d154 d184 d214 d244
d 150 180 210 240
290 4.104730000E-03 6.041931000E-03 7.358896000E-03 8.091832000E-03
295 -2.121123000E-03 -2.995800000E-05 1.527727000E-03 1.561682000E-03
300 -1.647651300E-02 -1.380874300E-02 -1.159614500E-02 -1.093609200E-02
305 -4.581351400E-02 -4.185178400E-02 -3.810501400E-02 -3.606768200E-02
310 -9.988316400E-02 -9.337114600E-02 -8.669737100E-02 -8.201643900E-02
315 -1.571456630E-01 -1.551395740E-01 -1.536297580E-01 -1.522903980E-01
320 -1.164140080E-01 -1.127547620E-01 -1.104967990E-01 -1.092177740E-01
325 -3.254222700E-02 -2.636658800E-02 -2.346061100E-02 -2.254093000E-02
330 1.018626000E-02 8.843776000E-03 7.694890000E-03 6.823579000E-03
335 1.798926700E-02 1.556056400E-02 1.344915200E-02 1.177075900E-02
340 2.814248900E-02 2.451580700E-02 2.125035900E-02 1.851443200E-02
