T d154 d184 d214 d244
d 150 180 210 240
290 2.652667700E-02 2.655766000E-02 2.579915500E-02 2.621564700E-02
295 2.664573600E-02 2.664970500E-02 2.595388100E-02 2.643165700E-02
300 2.622481500E-02 2.633953700E-02 2.570580500E-02 2.624075100E-02
305 2.547888900E-02 2.565807300E-02 2.508712900E-02 2.572098200E-02
310 2.395345700E-02 2.380293700E-02 2.375306200E-02 2.451304100E-02
315 2.113419600E-02 2.112229500E-02 2.120876400E-02 2.216429100E-02
320 1.509483300E-02 1.578377300E-02 1.581469400E-02 1.700412100E-02
325 3.632792000E-03 4.690819000E-03 5.688593000E-03 7.251192000E-03
330 -1.668272800E-02 -1.443850600E-02 -1.226676500E-02 -9.765424000E-03
335 -5.208534600E-02 -4.910236700E-02 -4.356858900E-02 -3.941899300E-02
340 -1.094634480E-01 -1.014313790E-01 -9.281146400E-02 -8.607811400E-02
