T d154 d184 d214 d244
d 150 180 210 240
290 5.568467900E-02 5.405648900E-02 5.348562700E-02 5.286054800E-02
295 5.365460500E-02 5.214348800E-02 5.157559200E-02 5.107596300E-02
300 5.227775900E-02 5.087428700E-02 5.042245100E-02 4.994974100E-02
305 5.092026700E-02 4.967002800E-02 4.909863400E-02 4.882738800E-02
310 4.895048100E-02 4.890657000E-02 4.835531600E-02 4.807042400E-02
315 4.880214600E-02 4.884409200E-02 4.835200300E-02 4.809402800E-02
320 4.871838100E-02 4.885974300E-02 4.843300400E-02 4.816767800E-02
325 4.883457300E-02 4.912796700E-02 4.876217800E-02 4.845413100E-02
330 4.958670200E-02 4.991687200E-02 4.961258500E-02 4.926458800E-02
335 4.977048400E-02 5.017158700E-02 4.990113600E-02 4.952693900E-02
340 4.939212300E-02 4.989931600E-02 4.969919800E-02 4.936437700E-02
