T d154 d184 d214 d244
d 150 180 210 240
290 2.280974200E-02 2.226168200E-02 2.344642400E-02 2.380846500E-02
295 2.225548000E-02 2.178048700E-02 2.301836700E-02 2.323542200E-02
300 2.135406600E-02 2.089357600E-02 2.212117400E-02 2.258778900E-02
305 1.870103200E-02 1.828674500E-02 1.958616000E-02 1.988444000E-02
310 1.324181300E-02 1.305502400E-02 1.456683000E-02 1.547666200E-02
315 2.752787000E-03 3.056034000E-03 4.940037000E-03 6.436182000E-03
320 -1.741003900E-02 -1.609224900E-02 -1.315769300E-02 -1.086165200E-02
325 -5.323153300E-02 -5.001855800E-02 -4.518319200E-02 -4.124115800E-02
330 -1.115793910E-01 -1.052315010E-01 -9.725928600E-02 -9.066890000E-02
335 -1.786318160E-01 -1.753491140E-01 -1.712597220E-01 -1.611100710E-01
340 -1.387451870E-01 -1.343212070E-01 -1.318544020E-01 -1.298716710E-01
