T d154 d184 d214 d244
d 150 180 210 240
290 4.329187200E-02 4.245362000E-02 4.164061700E-02 4.107090700E-02
295 4.171822500E-02 4.103989200E-02 4.035267400E-02 3.984961700E-02
300 4.043812400E-02 3.986416200E-02 3.930892000E-02 3.895605500E-02
305 3.987756100E-02 3.928777800E-02 3.890295400E-02 3.862821300E-02
310 3.920230200E-02 3.881672700E-02 3.850266500E-02 3.825330000E-02
315 3.874629200E-02 3.853750900E-02 3.824155400E-02 3.755878200E-02
320 3.867270700E-02 3.864812100E-02 3.828365700E-02 3.769714100E-02
325 3.802941900E-02 3.813728000E-02 3.791530000E-02 3.736703900E-02
330 3.673929300E-02 3.701173100E-02 3.692167300E-02 3.643956400E-02
335 3.455968700E-02 3.505955800E-02 3.516852900E-02 3.482643500E-02
340 2.930013100E-02 3.021633800E-02 3.070401800E-02 2.938470000E-02
